date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2007-10-01,0.7,,39.9,50.7,29.5,0.8
2007-10-02,0.9,4.0,28.8,35.1,22.3,0.8
2007-10-03,1.1,2.0,40.8,50.2,30.7,0.8
2007-10-04,1.1,1.0,46.6,55.8,41.2,0.8
2007-10-05,1.1,,47.1,56.8,42.6,0.8
2007-10-06,1.3,,31.8,46.4,21.9,0.8
2007-10-07,1.7,5.0,23.2,26.4,20.7,0.8
2007-10-08,1.8,3.0,31.5,41.2,23.4,0.8
2007-10-09,2.0,3.0,43.5,55.9,33.4,0.8
2007-10-10,2.0,1.0,48.6,57.2,44.1,0.6
2007-10-11,2.0,1.0,42.4,51.8,33.3,0.5
2007-10-12,2.0,,45.5,53.4,38.5,0.4
2007-10-13,2.0,2.0,36.1,45.0,30.0,0.4
2007-10-14,2.3,,28.8,31.3,24.1,0.8
2007-10-15,2.4,3.0,30.0,36.9,23.2,0.8
2007-10-16,2.4,3.0,34.9,41.4,31.3,0.8
2007-10-17,2.6,6.0,25.3,32.4,17.8,1.2
2007-10-18,2.8,5.0,20.8,23.7,17.2,1.2
2007-10-19,3.1,5.0,34.3,41.2,23.2,1.3
2007-10-20,3.5,11.0,30.6,41.9,18.0,1.9
2007-10-21,3.8,15.0,15.8,21.2,10.4,2.5
2007-10-22,4.1,13.0,18.9,25.0,11.5,2.6
2007-10-23,4.2,12.0,29.8,40.3,24.6,2.6
2007-10-24,4.2,11.0,41.9,52.9,30.6,2.6
2007-10-25,4.2,10.0,42.4,53.2,36.9,2.5
2007-10-26,4.2,10.0,39.6,49.3,34.0,2.5
2007-10-27,4.2,10.0,36.1,44.6,32.0,2.5
2007-10-28,4.2,10.0,38.1,46.2,32.4,2.5
2007-10-29,4.4,9.0,41.2,48.9,33.8,2.5
2007-10-30,4.6,12.0,34.3,42.1,30.0,2.9
2007-10-31,4.6,13.0,27.3,31.8,23.9,2.9
2007-11-01,4.6,12.0,28.8,34.9,23.4,2.9
2007-11-02,4.6,12.0,26.2,33.8,19.8,2.9
2007-11-03,4.7,11.0,30.2,36.7,24.1,2.9
2007-11-04,4.8,11.0,34.7,42.4,29.5,2.9
2007-11-05,4.8,11.0,34.9,41.4,30.4,2.9
2007-11-06,4.8,11.0,36.1,42.6,31.5,2.8
2007-11-07,4.8,11.0,36.0,41.9,31.8,2.8
2007-11-08,4.8,10.0,37.0,43.5,32.5,2.8
2007-11-09,4.8,10.0,38.7,46.2,32.4,2.8
2007-11-10,4.8,10.0,36.7,41.7,32.4,2.8
2007-11-11,4.8,10.0,32.2,39.9,27.3,2.9
2007-11-12,4.9,11.0,30.0,36.0,24.1,2.9
2007-11-13,4.9,11.0,32.0,38.3,21.6,3.1
2007-11-14,4.9,12.0,17.8,23.0,13.3,3.2
2007-11-15,5.2,12.0,30.6,38.3,21.2,3.2
2007-11-16,5.2,12.0,32.4,38.7,28.4,3.2
2007-11-17,5.4,13.0,30.9,32.4,28.8,3.4
2007-11-18,5.4,12.0,34.5,39.9,29.7,3.4
2007-11-19,5.4,12.0,38.5,45.0,34.3,3.4
2007-11-20,5.4,15.0,22.3,36.5,12.6,3.4
2007-11-21,5.4,15.0,7.0,12.7,2.5,3.5
2007-11-22,5.4,14.0,10.4,19.4,2.5,3.5
2007-11-23,5.4,14.0,10.0,18.0,3.4,3.5
2007-11-24,5.4,14.0,14.7,22.6,5.2,3.5
2007-11-25,5.5,13.0,21.9,27.1,17.1,3.6
2007-11-26,5.6,16.0,18.0,22.5,14.9,3.7
2007-11-27,5.8,,20.1,28.2,10.8,4.0
2007-11-28,5.9,20.0,7.0,10.9,4.3,4.1
2007-11-29,6.1,19.0,11.7,16.9,6.4,4.1
2007-11-30,7.7,28.0,25.3,29.8,16.2,5.4
2007-12-01,8.8,38.0,22.3,28.8,8.1,6.8
2007-12-02,8.9,35.0,9.1,14.9,4.1,6.8
2007-12-03,9.2,33.0,23.0,30.2,13.6,6.8
2007-12-04,9.2,31.0,29.5,34.0,25.5,6.8
2007-12-05,9.2,30.0,23.7,27.0,21.0,6.8
2007-12-06,9.4,33.0,19.8,21.7,18.7,7.0
2007-12-07,10.8,42.0,24.3,26.8,18.7,8.3
2007-12-08,10.9,40.0,21.2,26.8,14.9,8.5
2007-12-09,11.1,42.0,13.6,18.3,12.0,8.7
2007-12-10,11.3,43.0,12.7,19.4,8.2,8.9
2007-12-11,11.3,45.0,8.6,15.3,4.1,9.0
2007-12-12,11.4,42.0,7.2,10.8,3.7,9.1
2007-12-13,11.4,42.0,8.4,13.6,5.4,9.1
2007-12-14,11.4,41.0,1.0,9.0,-5.3,9.1
2007-12-15,11.6,39.0,1.8,9.3,-3.6,9.1
2007-12-16,11.7,38.0,13.6,17.8,8.6,9.1
2007-12-17,11.7,37.0,17.1,21.4,13.8,9.1
2007-12-18,11.9,37.0,16.5,18.9,13.8,9.3
2007-12-19,12.6,41.0,18.3,18.9,17.8,9.8
2007-12-20,13.6,49.0,19.6,21.0,16.9,10.7
2007-12-21,13.6,51.0,8.2,16.9,-0.9,10.9
2007-12-22,13.6,49.0,0.9,6.8,-3.8,10.9
2007-12-23,14.3,,9.0,11.1,6.4,11.3
2007-12-24,14.9,56.0,17.8,22.6,10.0,11.9
2007-12-25,14.9,53.0,5.2,10.6,-0.4,12.0
2007-12-26,14.9,52.0,1.8,6.6,-2.0,12.0
2007-12-27,14.9,51.0,-2.0,4.6,-7.2,12.1
2007-12-28,15.1,50.0,-3.1,0.1,-7.1,12.3
2007-12-29,15.8,55.0,3.2,5.9,-0.8,12.8
2007-12-30,16.2,61.0,5.9,12.6,-0.2,13.6
2007-12-31,16.7,60.0,-1.3,1.4,-5.1,13.8
2008-01-01,16.9,57.0,-0.4,7.3,-7.1,13.8
2008-01-02,17.2,54.0,19.8,27.1,6.8,13.8
2008-01-03,17.3,53.0,21.6,27.3,17.1,13.8
2008-01-04,17.4,51.0,23.2,26.8,20.5,13.9
2008-01-05,18.0,,20.3,28.4,10.6,14.5
2008-01-06,18.2,,14.5,19.6,5.9,14.8
2008-01-07,18.2,57.0,5.2,12.2,1.6,14.8
2008-01-08,18.5,59.0,8.4,14.5,3.0,15.1
2008-01-09,18.9,66.0,13.1,17.2,5.9,15.4
2008-01-10,19.1,,7.2,12.9,2.3,15.6
