date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2007-10-01,1.0,0.0,38.1,40.3,35.1,0.0
2007-10-02,2.6,0.0,39.2,42.8,34.3,0.0
2007-10-03,3.1,0.0,33.8,38.3,31.5,0.0
2007-10-04,3.3,0.0,32.7,36.7,30.7,0.0
2007-10-05,3.3,0.0,32.7,35.1,30.7,0.0
2007-10-06,3.7,0.0,36.7,42.4,32.0,0.0
2007-10-07,4.2,0.0,43.0,48.0,36.9,0.0
2007-10-08,4.2,0.0,38.8,43.7,33.1,0.0
2007-10-09,4.2,0.0,47.7,51.6,42.4,0.0
2007-10-10,4.5,0.0,40.5,45.9,35.6,0.0
2007-10-11,4.5,0.0,37.9,42.4,33.3,0.0
2007-10-12,4.6,0.0,40.3,43.7,37.2,0.0
2007-10-13,4.6,0.0,43.0,51.4,36.3,0.0
2007-10-14,4.6,0.0,44.8,52.0,39.4,0.0
2007-10-15,4.9,0.0,43.2,46.4,37.2,0.0
2007-10-16,4.9,0.0,34.9,38.3,30.7,0.0
2007-10-17,5.0,0.0,32.7,36.5,30.4,0.0
2007-10-18,5.4,0.0,33.1,38.1,30.2,0.1
2007-10-19,6.6,0.0,33.1,38.1,29.7,0.4
2007-10-20,7.6,0.0,31.5,32.7,29.7,0.9
2007-10-21,8.2,0.0,34.7,36.9,32.4,0.6
2007-10-22,8.4,0.0,43.0,47.5,34.5,0.2
2007-10-23,8.4,0.0,49.8,56.5,44.8,0.3
2007-10-24,8.7,0.0,40.3,51.3,29.8,0.1
2007-10-25,8.7,0.0,30.0,32.0,27.9,0.0
2007-10-26,8.7,0.0,33.4,42.6,26.2,0.0
2007-10-27,8.9,0.0,36.0,43.0,28.4,0.0
2007-10-28,8.9,0.0,42.8,51.6,36.0,0.0
2007-10-29,8.9,0.0,38.3,41.9,31.8,0.0
2007-10-30,8.9,0.0,34.3,42.6,28.4,0.0
2007-10-31,8.9,0.0,36.7,45.9,32.0,0.0
2007-11-01,8.9,0.0,30.9,34.3,28.0,0.0
2007-11-02,8.9,0.0,34.3,42.3,27.3,0.0
2007-11-03,9.1,0.0,41.2,45.5,35.1,0.0
2007-11-04,9.2,0.0,39.6,42.8,32.9,0.0
2007-11-05,9.2,0.0,37.0,43.0,32.0,0.0
2007-11-06,9.2,0.0,41.4,50.9,34.7,0.0
2007-11-07,9.2,0.0,42.8,45.7,39.6,0.0
2007-11-08,9.2,0.0,42.4,45.5,38.1,0.0
2007-11-09,9.3,0.0,39.9,43.9,37.4,0.0
2007-11-10,9.7,0.0,33.3,39.9,28.8,0.0
2007-11-11,9.9,0.0,30.7,33.4,28.2,0.0
2007-11-12,11.7,0.0,31.3,39.9,28.8,0.7
2007-11-13,12.0,1.0,28.2,30.2,25.0,0.9
2007-11-14,12.2,18.0,25.9,27.9,24.1,0.9
2007-11-15,12.8,1.0,33.1,40.5,26.8,1.4
2007-11-16,13.9,0.0,35.1,39.0,32.7,0.9
2007-11-17,14.4,2.0,34.5,39.0,29.3,0.6
2007-11-18,14.9,2.0,27.7,29.5,27.1,0.9
2007-11-19,15.1,4.0,27.7,30.2,26.4,1.0
