date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2016-10-01,0.0,0.0,49.6,65.8,33.4,0.0
2016-10-02,0.2,0.0,47.3,62.1,34.2,0.0
2016-10-03,0.2,0.0,42.6,51.6,31.3,0.0
2016-10-04,0.2,0.0,38.1,50.2,26.6,0.0
2016-10-05,0.2,0.0,37.2,53.2,25.7,0.0
2016-10-06,0.2,0.0,37.9,49.5,26.8,0.0
2016-10-07,0.2,0.0,43.7,59.7,28.8,0.0
2016-10-08,0.2,0.0,49.3,67.5,34.5,0.0
2016-10-09,0.2,0.0,50.9,69.8,36.5,0.0
2016-10-10,0.2,0.0,50.0,64.2,36.7,0.0
2016-10-11,0.2,0.0,44.1,55.4,27.0,0.0
2016-10-12,0.2,0.0,38.8,57.7,23.2,0.0
2016-10-13,0.2,0.0,45.7,59.0,33.4,0.0
2016-10-14,0.5,0.0,43.9,52.9,37.9,0.0
2016-10-15,1.0,0.0,43.5,49.6,36.9,0.0
2016-10-16,1.5,0.0,40.8,49.5,32.0,0.0
2016-10-17,1.9,0.0,35.6,46.6,30.4,0.0
2016-10-18,2.4,0.0,33.8,42.3,27.9,0.0
2016-10-19,2.4,0.0,35.1,48.9,27.3,0.0
2016-10-20,2.5,0.0,38.1,51.8,27.3,0.0
2016-10-21,2.5,0.0,42.4,61.5,30.6,0.0
2016-10-22,2.5,0.0,44.2,61.0,32.5,0.0
2016-10-23,2.5,0.0,46.0,63.5,33.4,0.0
2016-10-24,2.9,0.0,44.1,55.2,36.1,0.0
2016-10-25,3.0,0.0,43.0,50.0,37.4,0.0
2016-10-26,3.0,0.0,48.0,62.8,39.2,0.0
2016-10-27,3.2,0.0,47.8,57.9,40.1,0.0
2016-10-28,4.0,0.0,44.4,46.8,41.0,0.0
2016-10-29,4.0,0.0,43.5,53.2,33.8,0.0
2016-10-30,5.4,0.0,44.8,54.3,38.5,0.0
2016-10-31,5.4,0.0,38.8,48.6,33.1,0.0
2016-11-01,5.5,0.0,35.1,45.5,28.8,0.0
2016-11-02,5.5,0.0,35.2,50.9,25.7,0.0
2016-11-03,5.5,0.0,39.6,57.9,28.2,0.0
2016-11-04,5.5,0.0,42.8,61.0,31.8,0.0
2016-11-05,5.5,0.0,43.0,60.4,32.5,0.0
2016-11-06,5.5,0.0,41.9,57.0,33.1,0.0
2016-11-07,5.6,0.0,40.8,55.0,30.9,0.0
2016-11-08,5.6,0.0,45.3,63.0,34.3,0.0
2016-11-09,5.6,0.0,46.0,63.7,36.0,0.0
2016-11-10,5.6,0.0,47.1,65.7,34.3,0.0
2016-11-11,5.6,0.0,46.8,65.1,36.9,0.0
2016-11-12,5.6,0.0,43.0,58.6,34.3,0.0
2016-11-13,5.6,0.0,43.0,53.8,31.8,0.0
2016-11-14,5.6,0.0,44.6,54.3,34.5,0.0
2016-11-15,5.6,0.0,43.7,52.9,37.9,0.0
2016-11-16,5.7,0.0,35.2,42.4,25.5,0.0
2016-11-17,5.7,0.0,27.3,40.3,16.3,0.0
2016-11-18,5.7,0.0,26.6,37.0,14.2,0.0
2016-11-19,5.7,0.0,36.5,47.8,27.7,0.0
2016-11-20,5.7,0.0,40.5,51.3,34.3,0.0
2016-11-21,5.7,0.0,36.3,43.2,26.6,0.0
2016-11-22,5.7,1.0,31.5,42.8,21.9,0.2
2016-11-23,5.8,3.0,29.7,34.0,18.0,0.3
2016-11-24,5.8,3.0,24.6,37.8,15.3,0.3
2016-11-25,5.9,3.0,29.7,37.4,21.4,0.4
2016-11-26,5.9,2.0,33.3,48.0,22.3,0.5
2016-11-27,5.9,3.0,31.5,39.4,25.5,0.5
2016-11-28,5.9,4.0,24.4,33.8,12.2,0.5
2016-11-29,5.9,5.0,21.4,38.7,11.1,0.6
2016-11-30,6.1,4.0,24.1,30.7,12.4,0.7
2016-12-01,6.1,5.0,22.1,33.1,12.9,0.7
2016-12-02,6.1,4.0,22.1,34.2,12.4,0.7
2016-12-03,6.1,4.0,27.9,37.0,21.7,0.7
2016-12-04,6.4,8.0,28.8,34.3,17.8,0.9
2016-12-05,6.4,9.0,9.7,24.8,-1.5,0.9
2016-12-06,6.4,9.0,9.3,19.6,-1.1,0.9
2016-12-07,6.4,8.0,4.3,16.7,-2.6,0.9
2016-12-08,6.8,13.0,12.2,19.9,0.7,1.3
2016-12-09,7.6,19.0,26.6,30.6,19.2,2.2
2016-12-10,8.0,20.0,30.7,37.9,17.1,2.7
2016-12-11,8.0,19.0,20.1,36.0,8.8,2.6
2016-12-12,8.0,19.0,18.0,34.7,3.7,2.6
2016-12-13,8.1,18.0,15.6,27.1,3.6,2.7
2016-12-14,8.7,23.0,22.3,28.8,16.5,3.3
2016-12-15,9.3,20.0,33.1,36.9,25.5,3.6
2016-12-16,9.3,21.0,25.7,33.8,6.3,3.6
2016-12-17,9.3,20.0,1.4,14.4,-7.6,3.6
2016-12-18,9.3,20.0,-2.0,12.7,-11.7,3.6
2016-12-19,9.3,19.0,10.0,21.4,-4.4,3.6
2016-12-20,9.7,22.0,25.9,36.1,16.0,4.0
2016-12-21,9.7,22.0,16.3,33.1,5.4,4.0
2016-12-22,9.7,22.0,16.3,36.5,5.9,4.0
2016-12-23,10.3,27.0,21.6,28.4,9.7,4.6
2016-12-24,10.9,32.0,27.5,33.4,19.4,5.2
2016-12-25,10.9,32.0,14.2,26.4,0.0,5.2
2016-12-26,10.9,32.0,7.5,21.6,-1.3,5.2
2016-12-27,11.2,33.0,18.3,28.0,6.1,5.5
2016-12-28,11.2,32.0,20.8,30.2,7.2,5.5
2016-12-29,11.2,30.0,17.6,35.8,7.0,5.5
2016-12-30,11.2,29.0,23.7,36.7,15.6,5.5
2016-12-31,11.2,30.0,11.3,26.6,-2.7,5.5
2017-01-01,11.2,29.0,8.6,24.4,0.3,5.5
2017-01-02,11.3,31.0,10.9,18.3,4.6,5.5
2017-01-03,11.5,32.0,14.9,21.4,10.4,5.7
2017-01-04,11.6,36.0,16.9,26.4,7.0,6.0
2017-01-05,11.6,35.0,2.3,22.5,-9.9,6.0
2017-01-06,11.6,33.0,-1.8,13.3,-11.2,6.0
2017-01-07,12.4,35.0,9.5,23.0,-7.2,6.6
2017-01-08,13.7,42.0,27.0,31.3,20.1,8.3
2017-01-09,14.4,42.0,30.6,36.9,22.3,8.8
2017-01-10,16.1,,27.1,32.0,21.9,10.8
2017-01-11,16.6,54.0,26.8,36.1,10.4,11.1
