date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2016-10-01,0.0,0.0,43.7,59.0,24.6,0.0
2016-10-02,0.2,0.0,37.8,53.8,24.6,0.0
2016-10-03,0.4,0.0,32.5,36.0,29.5,0.0
2016-10-04,0.5,0.0,31.6,38.7,25.7,0.0
2016-10-05,0.5,0.0,31.8,45.5,25.2,0.0
2016-10-06,0.5,0.0,32.0,40.6,24.8,0.0
2016-10-07,0.6,0.0,36.1,49.1,24.4,0.0
2016-10-08,0.6,0.0,41.9,61.9,28.8,0.0
2016-10-09,0.6,0.0,42.6,60.1,28.0,0.0
2016-10-10,0.8,0.0,42.3,50.7,34.9,0.0
2016-10-11,0.8,0.0,33.3,46.8,21.6,0.0
2016-10-12,0.9,0.0,32.5,54.0,19.6,0.0
2016-10-13,1.4,0.0,36.7,49.5,25.5,0.0
2016-10-14,3.0,0.0,35.1,41.9,31.6,0.0
2016-10-15,4.4,0.0,36.0,41.0,31.6,0.0
2016-10-16,4.8,0.0,34.2,47.5,28.8,0.0
2016-10-17,5.2,5.0,30.0,34.2,23.9,0.6
2016-10-18,5.7,8.0,30.0,34.5,25.3,1.1
2016-10-19,5.7,5.0,29.8,46.8,18.7,1.0
2016-10-20,5.7,2.0,31.8,50.2,19.0,0.9
2016-10-21,5.7,2.0,37.9,56.5,28.4,0.7
2016-10-22,5.7,1.0,38.1,53.8,26.2,0.4
2016-10-23,5.7,0.0,38.7,59.0,26.2,0.0
2016-10-24,6.0,0.0,36.7,50.4,30.6,0.0
2016-10-25,6.4,0.0,35.1,39.9,32.2,0.0
2016-10-26,6.4,0.0,39.0,52.9,31.8,0.0
2016-10-27,6.6,0.0,40.8,52.0,31.5,0.0
2016-10-28,6.6,0.0,40.1,46.6,34.3,0.0
2016-10-29,6.6,0.0,40.5,49.5,34.7,0.0
2016-10-30,7.7,0.0,37.4,46.4,31.8,0.0
2016-10-31,7.9,0.0,31.3,38.3,26.8,0.0
2016-11-01,8.0,0.0,30.2,37.8,23.7,0.0
2016-11-02,8.0,0.0,29.7,49.6,20.8,0.0
2016-11-03,8.0,0.0,32.0,55.4,24.3,0.0
2016-11-04,8.0,0.0,33.4,58.6,23.0,0.0
2016-11-05,8.0,0.0,34.7,59.2,24.8,0.0
2016-11-06,8.0,0.0,36.0,46.8,26.6,0.0
2016-11-07,8.0,0.0,33.8,49.5,25.7,0.0
2016-11-08,8.0,0.0,38.3,60.6,29.1,0.0
2016-11-09,8.0,0.0,38.7,60.8,29.5,0.0
2016-11-10,8.0,0.0,37.9,57.4,27.9,0.0
2016-11-11,8.0,0.0,38.5,60.6,29.5,0.0
2016-11-12,8.0,0.0,35.8,52.2,25.9,0.0
2016-11-13,8.1,0.0,34.2,46.6,24.4,0.0
2016-11-14,8.4,0.0,37.2,46.6,30.2,0.0
2016-11-15,9.2,1.0,33.3,38.1,30.4,0.4
2016-11-16,9.2,1.0,23.7,34.2,12.0,0.4
2016-11-17,9.2,1.0,17.1,34.7,8.6,0.4
2016-11-18,9.5,1.0,18.3,29.8,6.3,0.9
2016-11-19,9.6,2.0,30.4,41.2,23.7,1.1
2016-11-20,9.8,3.0,32.4,39.2,29.5,1.2
2016-11-21,9.8,2.0,24.3,38.1,14.5,1.2
2016-11-22,9.8,2.0,21.6,37.0,9.9,1.2
2016-11-23,10.1,4.0,24.4,29.3,17.8,1.5
2016-11-24,10.1,4.0,19.2,30.9,10.0,1.5
2016-11-25,10.4,6.0,25.2,35.8,13.3,1.7
2016-11-26,10.4,6.0,24.8,42.4,11.8,1.7
2016-11-27,10.5,6.0,25.0,32.0,20.5,1.8
2016-11-28,10.7,6.0,20.7,27.1,16.3,2.0
2016-11-29,10.7,6.0,16.2,29.7,10.0,2.0
2016-11-30,10.8,7.0,18.0,27.0,10.9,2.1
2016-12-01,10.8,6.0,16.7,24.8,7.0,2.1
2016-12-02,10.9,9.0,13.6,27.1,0.9,2.1
2016-12-03,11.0,9.0,20.3,25.3,16.7,2.2
2016-12-04,11.7,18.0,21.7,28.2,2.7,2.9
2016-12-05,11.7,17.0,1.4,19.4,-9.9,2.9
2016-12-06,11.7,17.0,2.3,15.1,-8.5,2.9
2016-12-07,11.7,16.0,-4.7,15.8,-13.7,2.9
2016-12-08,12.2,19.0,1.0,18.0,-13.0,3.4
2016-12-09,13.6,29.0,26.6,29.8,17.8,4.8
