date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2016-10-01,0.0,0.0,48.6,63.1,38.1,0.0
2016-10-02,0.0,0.0,49.6,64.8,40.6,0.0
2016-10-03,0.0,0.0,38.5,57.2,24.3,0.0
2016-10-04,0.0,0.0,31.5,44.1,25.3,0.0
2016-10-05,0.1,0.0,35.1,50.7,26.6,0.0
2016-10-06,0.2,0.0,30.7,41.0,25.0,0.0
2016-10-07,0.3,0.0,36.7,53.1,22.3,0.0
2016-10-08,0.3,0.0,45.9,59.9,34.0,0.0
2016-10-09,0.3,0.0,47.5,62.8,39.2,0.0
2016-10-10,0.4,0.0,46.2,61.0,36.1,0.0
2016-10-11,0.5,0.0,42.8,57.0,27.7,0.0
2016-10-12,0.6,0.0,44.4,,32.9,0.0
2016-10-13,0.6,0.0,48.0,,39.0,0.0
2016-10-14,0.6,0.0,50.9,,38.5,0.0
2016-10-15,0.6,0.0,53.4,,37.2,0.0
2016-10-16,0.7,0.0,54.0,,43.7,0.0
2016-10-17,0.7,0.0,44.8,,31.5,0.0
2016-10-18,0.9,1.0,38.8,,21.9,0.2
2016-10-19,0.9,0.0,30.2,,17.4,0.0
2016-10-20,0.9,0.0,36.1,,21.6,0.0
2016-10-21,0.9,0.0,46.2,62.6,33.4,0.0
2016-10-22,1.0,0.0,48.6,63.9,37.0,0.0
2016-10-23,1.0,0.0,50.0,64.4,40.6,0.0
2016-10-24,1.0,0.0,49.3,63.5,41.2,0.0
2016-10-25,1.0,0.0,40.1,48.4,34.9,0.0
2016-10-26,1.0,0.0,43.5,57.0,27.7,0.0
2016-10-27,1.1,0.0,49.3,,29.5,0.0
2016-10-28,1.1,0.0,50.4,,36.7,0.0
2016-10-29,1.1,0.0,45.3,56.8,35.1,0.0
2016-10-30,1.1,0.0,49.5,,39.4,0.0
2016-10-31,1.2,0.0,45.0,,36.0,0.0
2016-11-01,1.2,0.0,42.3,57.0,29.1,0.0
2016-11-02,1.3,0.0,37.2,,28.8,0.0
2016-11-03,1.4,0.0,42.3,57.0,30.4,0.0
2016-11-04,1.4,0.0,45.5,,27.0,0.0
2016-11-05,1.4,0.0,39.4,48.2,34.0,0.0
2016-11-06,1.4,0.0,38.8,52.2,32.5,0.0
2016-11-07,1.4,0.0,39.2,,23.5,0.0
2016-11-08,1.4,0.0,41.9,,30.2,0.0
2016-11-09,1.4,0.0,44.1,58.8,,0.0
2016-11-10,1.4,0.0,44.8,,35.1,0.0
2016-11-11,1.4,0.0,41.9,57.0,24.6,0.0
2016-11-12,1.4,0.0,39.2,,30.0,0.0
2016-11-13,1.4,0.0,35.2,51.3,27.3,0.0
2016-11-14,1.4,0.0,39.6,55.2,28.2,0.0
2016-11-15,1.4,0.0,46.0,59.5,34.2,0.0
2016-11-16,1.4,0.0,47.3,60.1,39.0,0.0
2016-11-17,1.5,3.0,25.3,41.0,12.9,0.2
2016-11-18,1.5,2.0,17.6,28.0,10.4,0.2
2016-11-19,1.8,1.0,34.0,50.0,18.9,0.3
2016-11-20,1.8,1.0,40.3,52.9,31.6,0.2
2016-11-21,1.9,1.0,34.5,,29.8,0.2
2016-11-22,2.2,2.0,27.0,30.4,20.5,0.4
2016-11-23,2.3,3.0,25.7,37.4,15.1,0.5
2016-11-24,2.6,9.0,20.7,30.2,14.7,0.9
2016-11-25,2.7,8.0,26.6,41.9,13.8,0.9
2016-11-26,3.0,8.0,29.3,42.1,19.4,1.1
2016-11-27,3.2,9.0,22.1,32.2,15.6,1.4
2016-11-28,3.2,10.0,16.3,,,1.4
2016-11-29,3.2,10.0,12.7,,5.9,1.4
2016-11-30,3.2,10.0,9.0,,-3.1,1.4
2016-12-01,3.4,11.0,14.4,34.2,,1.6
2016-12-02,3.6,12.0,15.4,27.7,7.9,1.8
2016-12-03,3.6,12.0,13.8,24.6,6.6,1.8
2016-12-04,3.7,11.0,21.9,,5.9,1.9
2016-12-05,3.8,15.0,18.3,32.0,5.5,1.9
2016-12-06,4.3,21.0,11.3,17.6,-2.0,2.5
2016-12-07,4.3,17.0,4.1,,-5.1,2.5
2016-12-08,4.7,19.0,8.6,,-5.1,2.8
2016-12-09,5.0,19.0,24.6,,,3.2
2016-12-10,5.2,18.0,29.1,,,3.3
2016-12-11,5.6,19.0,25.2,,,3.4
2016-12-12,5.6,18.0,25.3,,,3.4
2016-12-13,5.7,17.0,20.8,,,3.4
2016-12-14,5.9,19.0,,,14.4,3.7
2016-12-15,6.0,18.0,32.0,,19.0,3.8
2016-12-16,7.0,31.0,28.4,,15.1,5.0
2016-12-17,7.0,31.0,6.3,,-6.0,5.0
2016-12-18,7.0,29.0,4.6,18.3,-2.7,5.0
2016-12-19,7.2,27.0,15.3,,-0.8,5.2
2016-12-20,7.4,26.0,26.4,,9.1,5.3
2016-12-21,7.4,25.0,27.0,,,5.3
2016-12-22,7.6,25.0,28.8,,,5.6
