date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2016-10-01,0.0,0.0,41.4,57.6,32.5,0.0
2016-10-02,0.0,0.0,42.8,55.6,34.0,0.0
2016-10-03,0.0,0.0,34.2,43.5,22.3,0.0
2016-10-04,0.0,0.0,28.4,36.9,23.7,0.0
2016-10-05,0.0,0.0,30.9,38.5,24.3,0.0
2016-10-06,0.0,0.0,24.4,35.6,16.7,0.0
2016-10-07,0.0,0.0,29.1,45.9,15.8,0.0
2016-10-08,0.1,0.0,36.5,53.2,25.3,0.0
2016-10-09,0.1,0.0,36.7,55.0,29.5,0.0
2016-10-10,0.4,0.0,38.3,52.2,29.1,0.0
2016-10-11,0.4,0.0,37.0,48.4,32.7,0.0
2016-10-12,0.4,0.0,34.3,45.3,28.2,0.0
2016-10-13,0.4,0.0,38.3,52.2,29.5,0.0
2016-10-14,0.5,0.0,44.2,56.8,32.5,0.0
2016-10-15,0.5,0.0,46.6,58.3,38.1,0.0
2016-10-16,0.5,0.0,46.6,54.7,37.2,0.0
2016-10-17,0.5,0.0,41.2,47.5,32.2,0.0
2016-10-18,0.5,0.0,37.9,42.4,28.8,0.0
2016-10-19,0.5,0.0,27.1,39.0,17.4,0.0
2016-10-20,0.5,0.0,30.4,48.0,15.8,0.0
2016-10-21,0.5,0.0,38.3,55.6,26.8,0.0
2016-10-22,0.6,0.0,41.7,55.2,31.6,0.0
2016-10-23,0.6,0.0,40.6,56.5,31.5,0.0
2016-10-24,0.9,0.0,42.3,55.6,31.6,0.0
2016-10-25,0.9,0.0,35.6,42.8,29.3,0.0
2016-10-26,0.9,0.0,34.7,51.4,25.3,0.0
2016-10-27,0.9,0.0,41.4,57.6,29.8,0.0
2016-10-28,1.0,0.0,44.6,55.2,38.7,0.0
2016-10-29,1.0,0.0,40.1,50.2,32.7,0.0
2016-10-30,1.0,0.0,42.1,49.5,31.8,0.0
2016-10-31,1.0,0.0,40.6,45.3,35.8,0.0
2016-11-01,1.1,2.0,36.9,49.1,28.2,0.2
2016-11-02,1.1,2.0,28.8,45.7,19.8,0.2
2016-11-03,1.2,1.0,33.1,50.2,23.5,0.1
2016-11-04,1.4,0.0,37.2,51.1,28.4,0.0
2016-11-05,1.4,0.0,34.3,39.6,29.3,0.0
2016-11-06,1.4,0.0,31.8,41.9,25.0,0.0
2016-11-07,1.4,0.0,30.9,45.7,23.7,0.0
2016-11-08,1.4,0.0,33.3,49.3,24.8,0.0
2016-11-09,1.4,0.0,35.8,54.7,26.8,0.0
2016-11-10,1.4,0.0,37.8,55.0,27.9,0.0
2016-11-11,1.4,0.0,33.1,47.8,25.5,0.0
2016-11-12,1.4,0.0,30.6,45.5,23.5,0.0
2016-11-13,1.4,0.0,28.4,41.0,21.7,0.0
2016-11-14,1.4,0.0,32.4,47.5,22.1,0.0
2016-11-15,1.4,0.0,36.3,53.8,26.8,0.0
2016-11-16,1.6,0.0,37.2,44.1,29.7,0.0
2016-11-17,1.6,5.0,19.4,34.2,5.2,1.3
2016-11-18,1.8,5.0,11.3,27.5,0.1,1.3
2016-11-19,2.3,3.0,29.7,44.2,13.3,1.4
2016-11-20,2.3,3.0,35.1,44.4,29.5,1.4
2016-11-21,2.5,8.0,29.7,35.6,25.7,2.1
2016-11-22,2.5,11.0,23.0,30.0,10.0,2.3
2016-11-23,2.8,10.0,19.4,34.3,8.6,2.5
2016-11-24,2.8,10.0,13.1,26.2,3.0,2.8
2016-11-25,2.9,9.0,16.3,33.8,7.9,2.8
2016-11-26,3.4,11.0,20.1,36.0,6.8,3.0
2016-11-27,4.2,26.0,16.7,23.0,13.5,4.4
