date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2009-10-01,0.0,0.0,38.7,50.7,27.5,0.0
2009-10-02,0.0,0.0,44.6,57.0,34.0,0.0
2009-10-03,0.0,0.0,38.8,53.2,25.7,0.0
2009-10-04,0.0,0.0,29.8,36.7,21.4,0.0
2009-10-05,0.1,0.0,31.8,36.1,27.9,0.0
2009-10-06,0.1,0.0,36.9,47.7,28.0,0.0
2009-10-07,0.1,0.0,44.2,56.1,32.2,0.0
2009-10-08,0.1,0.0,44.6,54.3,35.2,0.0
2009-10-09,0.1,0.0,48.6,57.4,41.7,0.0
2009-10-10,0.1,0.0,43.5,53.8,32.5,0.0
2009-10-11,0.1,0.0,46.2,57.0,36.1,0.0
2009-10-12,0.2,0.0,49.5,57.9,41.0,0.0
2009-10-13,1.2,0.0,40.1,45.3,34.9,0.0
2009-10-14,1.4,0.0,47.7,55.4,43.5,0.0
2009-10-15,1.8,0.0,48.4,57.0,37.9,0.0
2009-10-16,1.8,0.0,53.6,63.5,44.4,0.0
2009-10-17,1.8,0.0,58.8,67.3,50.4,0.0
2009-10-18,2.1,0.0,57.2,66.9,43.2,0.0
2009-10-19,2.2,0.0,42.8,50.4,37.8,0.0
2009-10-20,2.2,0.0,42.3,49.5,35.8,0.0
2009-10-21,2.3,0.0,42.8,52.9,36.0,0.0
2009-10-22,2.3,0.0,48.2,56.8,41.9,0.0
2009-10-23,2.3,0.0,50.2,57.7,42.4,0.0
2009-10-24,2.3,0.0,46.0,53.8,34.2,0.0
2009-10-25,2.4,0.0,40.1,48.9,31.3,0.0
2009-10-26,2.4,0.0,44.2,56.1,30.9,0.0
2009-10-27,2.5,0.0,26.2,31.5,22.1,0.0
2009-10-28,2.5,0.0,25.7,34.5,19.8,0.0
2009-10-29,2.6,0.0,27.0,42.4,19.2,0.0
2009-10-30,2.6,0.0,41.7,47.3,33.8,0.0
2009-10-31,2.7,0.0,47.5,54.9,37.9,0.0
2009-11-01,2.7,0.0,46.0,53.4,40.1,0.0
2009-11-02,2.7,0.0,46.4,55.8,37.9,0.0
2009-11-03,2.7,0.0,49.8,58.8,42.1,0.0
2009-11-04,2.7,0.0,53.4,61.9,46.4,0.0
2009-11-05,2.7,0.0,52.9,59.5,42.4,0.0
2009-11-06,2.7,0.0,44.1,48.4,41.0,0.0
2009-11-07,2.7,0.0,37.9,44.1,30.2,0.0
2009-11-08,2.7,0.0,35.6,43.9,27.9,0.0
2009-11-09,2.8,0.0,40.1,46.8,30.9,0.0
2009-11-10,2.9,0.0,40.3,46.6,34.0,0.0
2009-11-11,2.9,0.0,43.9,48.9,35.1,0.0
2009-11-12,3.3,1.0,29.8,39.0,21.9,0.1
2009-11-13,3.3,1.0,25.5,31.5,16.3,0.1
2009-11-14,3.3,1.0,20.7,27.9,14.2,0.1
2009-11-15,3.3,1.0,24.8,34.3,14.7,0.1
2009-11-16,3.4,3.0,36.7,44.4,27.1,0.2
2009-11-17,3.4,3.0,45.5,53.6,36.9,0.2
2009-11-18,3.4,3.0,34.0,43.5,25.3,0.2
2009-11-19,3.4,3.0,34.0,43.0,25.2,0.2
2009-11-20,3.4,3.0,38.8,49.8,28.8,0.2
2009-11-21,3.5,3.0,27.1,34.2,23.4,0.2
2009-11-22,3.7,3.0,27.9,36.3,22.5,0.4
2009-11-23,3.7,2.0,27.5,34.0,19.6,0.4
2009-11-24,3.7,2.0,33.4,42.1,27.3,0.4
2009-11-25,3.7,2.0,40.1,48.0,33.3,0.4
2009-11-26,3.8,2.0,40.1,46.8,32.4,0.4
2009-11-27,3.8,2.0,37.4,46.6,30.7,0.4
2009-11-28,3.8,2.0,33.1,38.3,26.8,0.4
2009-11-29,3.8,2.0,34.5,42.8,29.1,0.4
2009-11-30,3.8,2.0,34.2,41.4,28.8,0.4
2009-12-01,3.8,2.0,32.9,40.5,25.5,0.4
2009-12-02,3.8,2.0,25.5,33.4,20.3,0.4
2009-12-03,3.8,2.0,23.4,29.8,17.4,0.4
2009-12-04,3.8,2.0,28.2,38.5,20.3,0.4
2009-12-05,3.8,2.0,15.8,30.9,7.7,0.4
2009-12-06,3.8,2.0,10.0,16.5,4.3,0.4
2009-12-07,3.8,2.0,8.4,14.7,2.1,0.4
2009-12-08,3.8,3.0,6.1,11.5,-0.8,0.4
2009-12-09,3.8,2.0,11.1,18.3,2.8,0.4
2009-12-10,3.8,2.0,14.9,23.0,8.1,0.4
2009-12-11,3.9,3.0,21.4,27.9,16.7,0.5
2009-12-12,4.5,7.0,25.3,30.2,19.9,1.0
2009-12-13,5.1,12.0,27.9,30.7,25.2,1.6
2009-12-14,5.1,12.0,26.6,34.3,21.9,1.6
2009-12-15,5.1,12.0,30.6,39.0,23.9,1.7
2009-12-16,5.2,12.0,35.6,40.1,30.7,1.8
2009-12-17,5.3,11.0,35.1,43.9,30.9,1.8
2009-12-18,5.3,10.0,34.5,42.4,30.2,1.8
2009-12-19,5.3,10.0,32.9,39.6,28.8,1.8
2009-12-20,5.3,10.0,34.2,44.4,28.8,1.8
2009-12-21,5.4,10.0,35.1,44.1,27.3,1.9
2009-12-22,5.4,10.0,20.7,27.9,13.6,1.9
2009-12-23,5.4,10.0,17.6,25.2,12.9,1.9
