date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2018-10-01,0.0,0.0,48.6,59.0,42.4,0.0
2018-10-02,0.5,0.0,45.9,55.4,41.0,0.0
2018-10-03,0.5,0.0,46.2,52.0,43.0,0.0
2018-10-04,0.5,0.0,43.5,52.0,37.9,0.0
2018-10-05,0.5,0.0,41.0,51.6,34.7,0.0
2018-10-06,0.6,0.0,38.8,50.2,31.3,0.0
2018-10-07,0.6,0.0,36.3,44.6,30.6,0.0
2018-10-08,0.6,0.0,29.1,36.9,24.3,0.0
2018-10-09,0.8,0.0,26.6,32.0,24.6,0.0
2018-10-10,0.8,1.0,27.7,31.6,25.2,0.1
2018-10-11,0.9,1.0,32.0,35.8,27.0,0.2
2018-10-12,0.9,0.0,35.1,44.6,29.3,0.0
2018-10-13,0.9,0.0,36.1,45.7,30.4,0.0
2018-10-14,1.8,6.0,29.7,32.9,23.9,0.9
2018-10-15,1.9,6.0,27.1,32.5,23.2,0.9
2018-10-16,1.9,5.0,26.4,35.2,21.0,0.9
2018-10-17,2.0,5.0,27.5,31.3,22.5,1.0
2018-10-18,2.0,5.0,31.5,36.7,26.8,1.0
2018-10-19,2.0,3.0,33.1,45.9,24.6,1.0
2018-10-20,2.0,3.0,33.1,45.7,26.2,1.0
2018-10-21,2.1,3.0,36.7,45.7,28.4,1.0
2018-10-22,2.2,3.0,36.3,44.2,32.2,0.9
2018-10-23,3.2,6.0,32.9,35.2,31.5,1.8
2018-10-24,3.9,8.0,32.2,34.2,29.5,2.5
2018-10-25,3.9,8.0,29.1,33.3,25.7,2.4
2018-10-26,3.9,8.0,31.6,36.9,26.8,2.4
2018-10-27,3.9,7.0,39.4,47.3,30.4,2.4
2018-10-28,3.9,7.0,42.4,52.5,36.3,2.4
2018-10-29,3.9,6.0,41.4,51.6,34.7,2.3
2018-10-30,4.8,11.0,33.1,42.8,26.8,3.2
2018-10-31,5.2,16.0,21.9,27.0,18.0,3.6
