date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1999-10-01,0.1,39.2,51.4,29.1,0.0
1999-10-02,0.1,36.1,45.7,23.4,0.0
1999-10-03,0.1,34.5,47.3,24.4,0.0
1999-10-04,0.1,38.3,52.7,26.2,0.0
1999-10-05,0.1,43.5,58.3,30.4,0.0
1999-10-06,0.3,39.0,50.9,29.5,0.0
1999-10-07,1.1,30.0,35.1,25.7,0.8
1999-10-08,1.1,32.4,47.7,22.5,0.6
1999-10-09,1.1,40.6,53.6,27.9,0.4
1999-10-10,1.1,44.2,59.4,33.1,0.0
1999-10-11,1.1,44.4,54.7,35.2,0.0
1999-10-12,1.1,43.0,52.7,33.4,0.0
1999-10-13,1.1,41.4,56.1,30.7,0.0
1999-10-14,1.1,40.6,51.6,30.9,0.0
1999-10-15,1.1,36.1,48.9,19.2,0.0
1999-10-16,1.1,12.0,18.7,5.0,0.0
1999-10-17,1.2,19.2,35.6,3.9,0.0
1999-10-18,1.4,21.2,28.8,12.2,0.2
1999-10-19,1.4,20.1,33.1,9.0,0.3
1999-10-20,1.5,28.4,43.0,16.2,0.3
1999-10-21,1.5,34.5,49.1,25.0,0.0
1999-10-22,1.5,36.7,53.4,27.3,0.0
1999-10-23,1.5,36.9,53.1,27.3,0.0
1999-10-24,1.5,36.1,51.4,28.8,0.0
1999-10-25,1.5,36.3,51.8,27.1,0.0
1999-10-26,1.5,39.2,57.6,28.4,0.0
1999-10-27,1.5,34.2,49.1,25.5,0.0
1999-10-28,1.6,36.7,49.1,27.0,0.0
1999-10-29,1.8,18.3,27.0,14.9,0.0
1999-10-30,1.8,22.6,37.0,10.6,0.0
1999-10-31,1.8,37.4,53.1,25.9,0.0
1999-11-01,1.8,28.0,41.4,15.6,0.0
1999-11-02,1.8,29.3,39.9,15.6,0.0
1999-11-03,1.8,29.3,43.0,18.3,0.0
1999-11-04,1.8,34.0,45.7,24.6,0.0
1999-11-05,1.8,35.1,50.9,26.2,0.0
1999-11-06,1.8,37.0,51.3,27.5,0.0
1999-11-07,1.8,38.8,50.9,31.6,0.0
1999-11-08,1.8,37.2,49.6,31.3,0.0
1999-11-09,1.8,29.5,41.0,22.6,0.0
1999-11-10,1.8,36.7,52.0,22.1,0.0
1999-11-11,1.8,37.9,49.5,32.0,0.0
1999-11-12,1.8,37.8,53.4,30.0,0.0
1999-11-13,1.8,36.0,51.1,27.7,0.0
1999-11-14,1.8,41.4,57.6,31.3,0.0
