date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2022-10-01,0.1,0.0,38.3,49.3,30.9,0.0
2022-10-02,0.3,0.0,42.4,54.9,33.4,0.0
2022-10-03,0.5,0.0,39.2,52.9,32.0,0.0
2022-10-04,0.5,0.0,43.7,56.5,32.4,0.0
2022-10-05,0.5,0.0,43.0,57.9,30.0,0.0
2022-10-06,0.5,0.0,44.1,61.2,30.9,0.0
2022-10-07,0.5,0.0,43.5,61.0,30.9,0.0
2022-10-08,0.5,0.0,42.4,58.8,29.8,0.0
2022-10-09,0.5,0.0,41.9,59.9,28.0,0.0
2022-10-10,0.5,0.0,43.7,59.4,30.7,0.0
2022-10-11,0.5,0.0,41.9,55.2,28.4,0.0
2022-10-12,0.5,0.0,41.7,57.7,27.7,0.0
2022-10-13,0.5,0.0,38.1,55.2,27.3,0.0
2022-10-14,0.5,0.0,40.6,57.6,27.1,0.0
2022-10-15,0.5,0.0,39.6,56.8,27.5,0.0
2022-10-16,0.5,0.0,39.4,53.6,28.0,0.0
2022-10-17,0.5,0.0,40.6,57.2,27.7,0.0
2022-10-18,0.5,0.0,40.8,61.2,26.6,0.0
2022-10-19,0.5,0.0,42.6,63.5,29.1,0.0
2022-10-20,0.5,0.0,42.4,60.8,29.3,0.0
2022-10-21,0.5,0.0,42.3,56.8,26.6,0.0
2022-10-22,0.8,1.0,42.3,55.2,28.4,0.2
2022-10-23,1.2,1.0,24.8,32.7,17.2,0.3
2022-10-24,1.3,2.0,18.9,21.0,16.0,0.4
2022-10-25,1.4,2.0,22.5,28.4,16.5,0.4
2022-10-26,2.0,6.0,24.4,32.9,16.9,1.0
2022-10-27,2.0,5.0,20.7,31.8,9.0,0.8
2022-10-28,2.0,4.0,22.6,43.5,7.0,0.8
2022-10-29,2.0,3.0,29.1,45.3,13.3,0.8
2022-10-30,2.0,2.0,29.8,45.5,19.8,0.6
2022-10-31,2.0,2.0,29.3,45.5,17.6,0.6
2022-11-01,2.1,2.0,36.3,49.5,22.5,0.5
2022-11-02,2.1,1.0,39.2,48.4,29.7,0.3
2022-11-03,2.8,4.0,24.4,30.7,15.3,0.8
2022-11-04,2.9,6.0,16.5,25.0,12.6,1.0
2022-11-05,3.7,11.0,25.2,29.8,19.4,1.8
2022-11-06,4.0,11.0,23.7,30.9,18.0,2.1
2022-11-07,4.0,9.0,37.8,50.2,30.2,2.1
2022-11-08,4.0,7.0,40.5,51.1,30.2,2.1
2022-11-09,4.7,12.0,32.5,49.1,16.5,2.4
2022-11-10,5.3,15.0,14.5,20.3,8.8,2.8
2022-11-11,5.3,14.0,7.7,20.3,-2.2,2.8
