date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2012-10-01,0.0,0.0,46.4,64.0,36.0,0.0
2012-10-02,0.0,0.0,48.4,66.9,36.3,0.0
2012-10-03,0.0,0.0,49.1,64.4,37.9,0.0
2012-10-04,0.0,0.0,49.6,59.7,41.4,0.0
2012-10-05,0.0,0.0,47.5,57.0,36.3,0.0
2012-10-06,0.0,0.0,36.3,47.5,27.5,0.0
2012-10-07,0.0,0.0,34.0,49.5,24.6,0.0
2012-10-08,0.0,0.0,38.1,55.2,27.1,0.0
2012-10-09,0.0,0.0,42.8,59.2,31.3,0.0
2012-10-10,0.0,0.0,45.3,61.0,33.8,0.0
2012-10-11,0.0,0.0,49.3,64.9,37.8,0.0
2012-10-12,0.2,0.0,40.1,50.2,30.2,0.0
2012-10-13,0.6,1.0,32.0,34.7,29.7,0.1
2012-10-14,0.6,0.0,36.7,50.7,30.9,0.0
2012-10-15,0.6,0.0,40.1,57.9,30.2,0.0
2012-10-16,0.6,0.0,43.9,57.7,31.6,0.0
2012-10-17,0.6,0.0,35.2,47.1,27.5,0.0
2012-10-18,0.6,0.0,35.1,51.6,26.2,0.0
2012-10-19,0.6,0.0,40.1,58.5,29.5,0.0
2012-10-20,0.6,0.0,42.6,61.5,32.4,0.0
2012-10-21,0.6,0.0,43.5,57.7,34.0,0.0
2012-10-22,0.6,0.0,46.4,55.4,38.8,0.0
2012-10-23,0.7,0.0,47.3,55.0,36.5,0.0
2012-10-24,0.8,0.0,36.9,45.7,23.9,0.0
2012-10-25,0.9,0.0,22.1,27.7,16.2,0.0
2012-10-26,0.9,0.0,20.1,34.0,9.0,0.0
2012-10-27,0.9,0.0,29.8,41.0,24.1,0.0
2012-10-28,0.9,0.0,34.9,50.0,26.8,0.0
2012-10-29,0.9,0.0,37.2,54.1,29.1,0.0
2012-10-30,0.9,0.0,37.8,55.8,29.5,0.0
2012-10-31,0.9,0.0,38.5,57.4,29.7,0.0
2012-11-01,0.9,0.0,39.6,54.0,31.8,0.0
2012-11-02,0.9,0.0,36.3,50.2,28.8,0.0
2012-11-03,0.9,0.0,35.1,51.8,27.1,0.0
2012-11-04,0.9,0.0,35.2,51.3,27.5,0.0
2012-11-05,0.9,0.0,36.3,52.7,28.0,0.0
2012-11-06,0.9,0.0,38.1,57.0,29.5,0.0
2012-11-07,0.9,0.0,39.2,57.2,30.4,0.0
2012-11-08,1.0,1.0,40.1,55.0,30.9,0.1
2012-11-09,1.3,1.0,35.1,42.6,31.8,0.1
2012-11-10,2.3,12.0,20.3,34.7,12.9,1.1
2012-11-11,2.4,10.0,10.9,17.4,4.6,1.2
2012-11-12,2.4,8.0,15.6,36.3,1.6,1.2
2012-11-13,2.4,7.0,23.5,36.9,16.9,1.2
2012-11-14,2.5,7.0,25.9,40.3,17.2,1.3
2012-11-15,2.5,6.0,26.8,43.7,18.9,1.3
2012-11-16,2.5,6.0,31.8,43.2,19.9,1.3
2012-11-17,2.5,4.0,34.9,47.3,29.8,1.2
2012-11-18,2.6,5.0,32.5,39.9,30.2,1.3
2012-11-19,2.6,5.0,32.0,43.9,26.4,1.3
2012-11-20,2.6,5.0,31.3,49.8,23.4,1.3
2012-11-21,2.6,5.0,33.3,50.7,25.9,1.3
2012-11-22,2.6,5.0,31.3,45.9,24.6,1.2
2012-11-23,2.6,5.0,29.7,47.1,22.3,1.1
2012-11-24,2.6,5.0,30.7,49.5,23.7,1.1
2012-11-25,2.6,5.0,30.4,46.4,23.0,1.1
2012-11-26,2.6,5.0,26.8,42.6,19.6,1.1
2012-11-27,2.6,5.0,27.0,43.9,18.3,1.1
2012-11-28,2.6,5.0,29.8,44.4,21.0,1.1
2012-11-29,2.6,5.0,32.7,44.2,26.2,1.1
2012-11-30,2.6,5.0,35.2,46.0,25.9,1.1
2012-12-01,2.6,5.0,34.9,45.7,26.8,1.1
2012-12-02,2.7,4.0,34.5,48.0,25.3,1.2
2012-12-03,2.8,4.0,29.1,38.8,19.4,1.2
