date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2012-10-01,0.0,0.0,44.2,53.8,38.3,0.0
2012-10-02,0.0,0.0,46.4,56.7,37.4,0.0
2012-10-03,0.0,0.0,50.2,61.5,43.9,0.0
2012-10-04,0.0,0.0,49.5,60.8,41.9,0.0
2012-10-05,0.0,0.0,44.8,57.0,34.9,0.0
2012-10-06,0.0,0.0,41.9,54.3,31.3,0.0
2012-10-07,0.0,0.0,35.6,44.2,29.8,0.0
2012-10-08,0.0,0.0,41.2,54.0,34.0,0.0
2012-10-09,0.0,0.0,43.0,53.1,36.3,0.0
2012-10-10,0.0,0.0,45.5,58.6,38.1,0.0
2012-10-11,0.0,0.0,46.6,60.8,38.8,0.0
2012-10-12,0.2,0.0,37.8,42.3,28.0,0.0
2012-10-13,0.2,0.0,28.8,36.1,23.9,0.0
2012-10-14,0.2,0.0,39.6,50.7,31.3,0.0
2012-10-15,0.2,0.0,42.1,51.4,34.0,0.0
2012-10-16,0.2,0.0,44.8,54.1,38.5,0.0
2012-10-17,0.2,0.0,39.9,51.4,32.0,0.0
2012-10-18,0.2,0.0,40.6,51.4,31.3,0.0
2012-10-19,0.2,0.0,46.6,57.9,40.1,0.0
2012-10-20,0.2,0.0,46.6,58.8,40.3,0.0
2012-10-21,0.2,0.0,41.7,50.4,36.0,0.0
2012-10-22,0.2,0.0,40.5,51.8,34.2,0.0
2012-10-23,0.2,0.0,43.7,55.0,35.8,0.0
2012-10-24,0.2,0.0,41.4,53.2,26.8,0.0
2012-10-25,0.2,0.0,28.4,42.1,20.7,0.0
2012-10-26,0.2,0.0,24.1,33.4,16.5,0.0
2012-10-27,0.2,0.0,30.9,39.4,21.0,0.0
2012-10-28,0.3,0.0,36.7,45.9,30.7,0.0
2012-10-29,0.3,0.0,40.1,48.4,33.8,0.0
2012-10-30,0.3,0.0,43.0,54.0,36.3,0.0
2012-10-31,0.3,0.0,42.3,54.3,32.2,0.0
2012-11-01,0.3,0.0,41.2,52.9,36.0,0.0
2012-11-02,0.3,0.0,39.2,50.0,32.7,0.0
2012-11-03,0.3,0.0,36.9,47.8,31.6,0.0
2012-11-04,0.3,0.0,38.5,47.8,32.5,0.0
2012-11-05,0.3,0.0,40.6,48.6,33.8,0.0
2012-11-06,0.3,0.0,43.9,54.3,37.4,0.0
2012-11-07,0.3,0.0,42.8,53.4,37.0,0.0
2012-11-08,0.3,0.0,38.5,49.6,31.8,0.0
