date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2019-10-01,0.0,0.0,40.5,51.6,33.8,0.0
2019-10-02,0.0,0.0,39.0,49.5,27.5,0.0
2019-10-03,0.0,0.0,42.1,59.5,26.8,0.0
2019-10-04,0.0,0.0,49.1,61.3,33.1,0.0
2019-10-05,0.0,0.0,38.3,47.5,27.0,0.0
2019-10-06,0.0,0.0,37.0,44.4,29.7,0.0
2019-10-07,0.0,0.0,45.0,55.2,35.1,0.0
2019-10-08,0.0,0.0,48.4,58.3,41.4,0.0
2019-10-09,0.0,0.0,43.9,59.0,21.9,0.0
2019-10-10,0.4,6.0,14.5,22.3,10.4,0.4
2019-10-11,0.6,4.0,18.7,26.4,8.6,0.6
2019-10-12,0.6,4.0,33.3,41.4,24.3,0.6
2019-10-13,0.6,3.0,37.4,47.1,28.8,0.6
2019-10-14,0.6,3.0,41.4,48.9,36.0,0.6
2019-10-15,0.6,2.0,40.8,48.4,33.8,0.6
2019-10-16,0.6,2.0,45.7,53.2,39.0,0.6
2019-10-17,0.6,1.0,47.8,57.0,39.2,0.3
2019-10-18,0.7,1.0,34.3,45.9,27.7,0.2
2019-10-19,0.7,1.0,32.4,38.5,25.5,0.3
2019-10-20,1.7,11.0,19.6,28.0,17.6,1.3
2019-10-21,2.3,12.0,20.7,24.6,16.7,1.7
2019-10-22,2.8,14.0,27.0,30.2,20.7,2.2
2019-10-23,3.6,19.0,24.1,29.8,16.0,2.9
2019-10-24,3.8,21.0,18.0,27.0,11.3,3.1
2019-10-25,3.8,18.0,28.8,36.9,18.7,3.1
2019-10-26,3.8,15.0,31.3,39.9,20.5,3.1
2019-10-27,4.0,18.0,10.4,20.5,3.0,3.3
2019-10-28,4.2,18.0,10.2,14.7,2.7,3.5
2019-10-29,4.9,22.0,-0.2,13.8,-8.5,4.0
2019-10-30,5.1,22.0,-0.6,5.0,-12.3,4.3
2019-10-31,5.1,21.0,18.3,26.2,4.3,4.3
2019-11-01,5.1,19.0,19.9,24.8,15.6,4.3
2019-11-02,5.1,18.0,26.2,34.5,17.4,4.3
2019-11-03,5.1,18.0,31.3,36.7,25.0,4.3
2019-11-04,5.1,17.0,32.4,37.0,29.3,4.3
2019-11-05,5.1,16.0,33.3,39.9,28.2,4.3
2019-11-06,5.1,16.0,30.2,41.9,18.0,4.3
2019-11-07,5.1,16.0,30.6,40.1,17.6,4.3
2019-11-08,5.1,15.0,34.7,40.8,30.0,4.3
2019-11-09,5.1,15.0,40.3,48.4,32.9,4.3
2019-11-10,5.1,15.0,36.0,45.0,17.2,4.2
2019-11-11,5.1,15.0,21.0,29.8,6.6,4.2
2019-11-12,5.1,15.0,29.8,36.1,20.7,4.2
2019-11-13,5.1,15.0,29.8,36.5,24.4,4.2
2019-11-14,5.1,15.0,30.9,37.9,22.3,4.2
2019-11-15,5.1,14.0,38.3,44.1,32.5,4.2
2019-11-16,5.3,17.0,32.2,38.1,25.7,4.3
2019-11-17,5.3,16.0,29.7,34.3,23.5,4.3
2019-11-18,5.3,15.0,36.1,40.3,32.2,4.3
2019-11-19,5.3,15.0,37.8,45.0,32.7,4.3
2019-11-20,5.7,18.0,30.7,41.4,18.7,4.6
2019-11-21,5.7,18.0,18.3,23.0,15.3,4.6
2019-11-22,5.8,19.0,21.9,27.1,16.7,4.7
2019-11-23,6.0,19.0,24.8,31.3,16.9,4.8
2019-11-24,6.0,19.0,27.5,32.4,24.3,4.8
2019-11-25,6.2,24.0,20.8,30.2,11.5,5.2
2019-11-26,6.8,29.0,8.8,11.7,5.7,5.8
2019-11-27,6.8,26.0,13.1,25.2,0.7,5.8
2019-11-28,6.8,25.0,26.4,34.5,21.0,5.8
2019-11-29,7.0,26.0,24.6,35.2,14.5,6.1
2019-11-30,7.5,29.0,11.3,14.7,9.9,6.6
2019-12-01,7.5,27.0,16.2,26.8,9.1,6.6
2019-12-02,7.7,26.0,29.7,33.3,25.2,6.7
2019-12-03,8.0,27.0,27.5,29.7,24.8,6.9
2019-12-04,8.0,26.0,28.8,33.1,24.8,6.9
2019-12-05,8.6,31.0,27.3,30.7,23.5,7.5
2019-12-06,8.6,30.0,27.0,29.1,24.1,7.5
2019-12-07,8.6,29.0,30.2,32.9,27.0,7.5
2019-12-08,9.0,31.0,27.3,32.0,20.7,7.9
2019-12-09,9.1,34.0,18.7,21.9,15.4,8.0
2019-12-10,9.3,34.0,18.9,21.4,16.2,8.2
2019-12-11,9.3,33.0,21.7,27.5,16.3,8.2
2019-12-12,9.7,38.0,22.6,24.6,20.7,8.6
2019-12-13,10.3,41.0,19.4,23.2,16.9,9.2
2019-12-14,11.0,44.0,20.1,24.6,12.9,9.8
2019-12-15,11.0,42.0,9.9,16.7,5.0,9.8
2019-12-16,11.1,42.0,4.6,9.0,1.2,9.9
2019-12-17,11.1,40.0,9.3,18.9,0.7,9.9
2019-12-18,11.1,39.0,19.9,28.8,14.4,9.9
2019-12-19,11.1,38.0,19.8,26.8,13.1,9.9
2019-12-20,11.2,37.0,20.8,28.2,14.0,10.0
2019-12-21,11.2,36.0,32.7,38.7,24.1,10.0
2019-12-22,11.2,36.0,36.1,42.3,29.1,10.0
2019-12-23,11.2,35.0,35.2,46.4,29.1,10.0
2019-12-24,11.2,35.0,29.1,37.4,21.7,10.0
2019-12-25,11.2,35.0,23.5,31.6,16.3,10.0
2019-12-26,11.2,34.0,15.3,21.7,4.5,10.0
2019-12-27,11.2,34.0,17.6,30.6,3.7,10.0
2019-12-28,11.5,38.0,12.4,19.2,2.7,10.2
2019-12-29,11.5,38.0,2.7,5.4,1.0,10.2
2019-12-30,11.5,37.0,5.4,10.9,0.7,10.2
2019-12-31,11.6,36.0,15.8,23.0,5.2,10.3
2020-01-01,12.2,42.0,19.6,22.6,16.7,10.9
2020-01-02,12.3,44.0,14.9,18.3,12.6,11.0
2020-01-03,12.7,46.0,16.3,19.8,12.2,11.5
2020-01-04,12.8,45.0,23.5,28.2,19.0,11.6
2020-01-05,13.0,45.0,20.3,26.6,12.9,11.8
2020-01-06,13.2,44.0,12.7,15.3,10.2,12.0
2020-01-07,13.2,44.0,20.3,24.4,14.7,12.0
2020-01-08,13.3,44.0,23.5,29.3,15.8,12.1
2020-01-09,13.3,44.0,16.3,21.2,13.3,12.1
2020-01-10,13.4,44.0,10.2,14.2,5.7,12.2
2020-01-11,13.7,46.0,13.3,19.8,7.3,12.5
2020-01-12,13.9,47.0,11.8,14.7,9.1,12.7
2020-01-13,14.0,46.0,14.9,17.1,11.5,12.8
2020-01-14,14.1,47.0,19.9,25.5,13.1,12.9
2020-01-15,14.2,47.0,13.8,21.4,3.4,13.0
2020-01-16,14.3,46.0,26.2,36.9,4.6,13.1
2020-01-17,14.7,52.0,19.0,31.8,7.7,13.5
2020-01-18,14.8,49.0,12.9,17.8,7.0,13.6
2020-01-19,14.8,47.0,19.4,23.5,13.5,13.6
2020-01-20,14.8,46.0,27.5,37.2,10.6,13.6
2020-01-21,14.9,47.0,30.4,35.1,24.6,13.8
2020-01-22,15.1,49.0,20.8,24.6,14.0,14.0
2020-01-23,15.5,50.0,18.7,21.7,13.8,14.4
2020-01-24,15.5,50.0,23.5,28.8,20.3,14.4
2020-01-25,15.6,50.0,23.4,27.1,21.2,14.5
2020-01-26,15.7,50.0,25.5,29.1,21.2,14.6
2020-01-27,15.8,51.0,23.9,31.3,14.4,14.7
2020-01-28,15.9,49.0,15.8,19.4,12.9,14.8
2020-01-29,15.9,48.0,18.7,23.9,15.4,14.8
2020-01-30,16.0,50.0,14.5,19.4,9.5,14.9
2020-01-31,16.1,49.0,15.6,21.7,9.5,15.0
2020-02-01,16.1,48.0,28.2,34.0,20.8,15.1
2020-02-02,16.1,48.0,33.4,44.8,19.2,15.1
2020-02-03,16.6,54.0,8.4,19.4,-2.2,15.6
2020-02-04,16.7,54.0,-2.2,4.1,-8.3,15.8
2020-02-05,16.8,53.0,-0.6,3.9,-5.6,16.0
2020-02-06,17.3,58.0,11.8,19.0,3.0,16.7
2020-02-07,18.3,64.0,19.2,23.4,11.8,17.9
2020-02-08,18.7,63.0,24.6,28.2,16.5,18.3
2020-02-09,19.1,68.0,14.0,16.5,12.4,18.8
2020-02-10,19.3,70.0,13.6,21.0,6.1,19.1
2020-02-11,19.5,68.0,9.3,14.7,-2.2,19.2
2020-02-12,19.7,68.0,11.8,19.2,9.5,19.4
2020-02-13,20.0,70.0,12.9,16.2,9.1,19.9
2020-02-14,20.0,67.0,22.6,28.4,16.2,20.0
2020-02-15,20.0,65.0,21.9,28.4,18.3,20.0
2020-02-16,20.9,72.0,23.5,26.4,19.6,20.9
2020-02-17,21.3,74.0,15.4,22.5,7.2,21.3
2020-02-18,21.3,72.0,9.9,16.7,4.1,21.3
2020-02-19,21.5,73.0,9.5,20.5,-6.5,21.5
2020-02-20,21.5,70.0,12.4,23.7,-0.6,21.5
2020-02-21,21.5,68.0,24.1,33.8,16.2,21.5
2020-02-22,21.6,67.0,28.4,37.2,22.1,21.6
2020-02-23,21.8,69.0,24.4,28.2,17.8,21.8
2020-02-24,22.3,73.0,12.6,20.1,6.6,22.3
2020-02-25,22.3,71.0,5.7,13.1,0.7,22.3
2020-02-26,22.5,70.0,9.9,15.3,1.0,22.5
2020-02-27,22.7,71.0,17.8,22.5,14.4,22.7
2020-02-28,22.7,69.0,23.0,33.1,15.3,22.8
2020-02-29,22.7,68.0,27.7,35.6,22.5,22.8
2020-03-01,23.0,72.0,25.3,38.1,15.6,23.1
2020-03-02,23.0,70.0,21.2,25.3,17.4,23.1
2020-03-03,23.1,68.0,23.5,31.8,17.6,23.2
2020-03-04,23.1,67.0,27.7,37.8,21.2,23.2
2020-03-05,23.1,66.0,29.8,40.6,23.4,23.2
2020-03-06,23.1,65.0,33.8,46.6,25.0,23.2
2020-03-07,23.1,65.0,34.9,46.2,25.0,23.2
2020-03-08,23.2,66.0,36.0,46.4,27.1,23.3
2020-03-09,23.3,65.0,29.5,34.7,25.7,23.4
2020-03-10,24.0,71.0,28.4,32.4,26.4,24.1
2020-03-11,24.2,69.0,30.9,40.3,25.3,24.3
2020-03-12,24.2,68.0,29.7,40.6,20.1,24.3
2020-03-13,24.4,71.0,24.1,37.0,16.9,24.5
2020-03-14,24.4,70.0,30.4,41.9,25.2,24.5
2020-03-15,24.4,69.0,34.2,45.3,27.9,24.5
2020-03-16,24.4,68.0,34.7,45.7,26.2,24.5
2020-03-17,24.4,67.0,35.6,48.9,23.0,24.4
2020-03-18,24.7,67.0,33.8,47.3,25.0,24.7
2020-03-19,26.3,84.0,23.7,28.8,13.3,26.3
2020-03-20,26.5,82.0,21.2,33.4,9.9,26.5
2020-03-21,26.5,80.0,25.7,36.7,19.6,26.5
2020-03-22,26.6,81.0,25.2,29.8,22.3,26.6
2020-03-23,26.8,80.0,27.7,37.0,21.2,26.8
2020-03-24,26.8,78.0,30.4,39.9,24.1,26.8
2020-03-25,26.8,77.0,32.4,40.6,24.3,26.8
2020-03-26,26.8,76.0,32.9,45.5,23.2,26.8
2020-03-27,27.0,78.0,23.7,30.6,14.0,27.0
2020-03-28,27.1,78.0,17.2,25.7,9.9,27.1
2020-03-29,27.1,77.0,24.8,35.8,16.3,27.1
2020-03-30,27.1,75.0,28.8,40.3,19.4,27.1
2020-03-31,27.1,74.0,34.3,44.2,26.2,27.1
2020-04-01,27.1,72.0,38.1,50.7,29.7,27.1
2020-04-02,27.3,74.0,23.0,36.5,11.5,27.3
2020-04-03,27.4,75.0,19.4,28.8,11.5,27.4
2020-04-04,27.4,73.0,29.7,41.4,21.4,27.4
2020-04-05,27.4,71.0,36.9,48.9,27.1,27.4
2020-04-06,27.4,70.0,40.6,51.3,34.0,27.4
2020-04-07,27.4,69.0,39.9,49.8,33.1,27.2
2020-04-08,27.4,68.0,37.8,49.6,26.4,27.0
2020-04-09,27.4,67.0,36.3,48.6,23.5,26.8
2020-04-10,27.4,65.0,39.9,52.9,32.9,26.6
2020-04-11,27.7,68.0,37.0,49.1,27.7,26.9
