date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2019-10-01,0.0,0.0,32.5,44.2,24.4,0.0
2019-10-02,0.1,0.0,37.9,48.6,30.0,0.1
2019-10-03,0.4,2.0,33.8,39.2,30.7,0.2
2019-10-04,0.8,1.0,32.9,40.1,30.6,0.2
2019-10-05,0.8,1.0,34.7,38.5,31.6,0.2
2019-10-06,0.8,1.0,42.8,55.2,30.6,0.1
2019-10-07,1.7,0.0,42.8,45.7,37.9,0.0
2019-10-08,2.3,5.0,27.9,38.1,23.0,0.5
2019-10-09,2.4,3.0,26.2,33.3,21.9,0.4
2019-10-10,2.4,2.0,32.5,39.9,24.3,0.4
2019-10-11,2.4,1.0,39.2,46.0,34.3,0.4
2019-10-12,2.4,1.0,43.9,51.8,37.9,0.2
2019-10-13,2.4,0.0,36.0,43.5,30.4,0.0
2019-10-14,2.4,0.0,38.3,48.2,29.5,0.0
2019-10-15,2.4,0.0,44.6,49.3,39.9,0.0
2019-10-16,3.3,0.0,40.1,46.0,34.2,0.0
2019-10-17,4.1,2.0,32.7,36.0,30.0,0.8
2019-10-18,5.5,7.0,30.6,31.8,27.9,2.3
2019-10-19,7.6,12.0,29.8,32.4,28.0,3.9
2019-10-20,8.1,11.0,30.6,34.0,26.6,4.1
2019-10-21,9.4,9.0,36.9,43.2,31.5,4.1
2019-10-22,10.2,3.0,38.1,43.2,32.4,3.6
2019-10-23,10.2,3.0,37.8,49.1,30.2,3.8
2019-10-24,10.2,0.0,45.7,55.0,38.3,3.6
2019-10-25,10.3,0.0,38.8,47.7,29.5,3.4
2019-10-26,10.4,0.0,28.8,34.3,24.1,3.4
2019-10-27,10.4,0.0,28.8,37.4,24.3,3.3
2019-10-28,10.4,0.0,27.0,36.0,18.9,3.5
2019-10-29,10.4,0.0,20.1,29.3,10.6,6.1
2019-10-30,10.4,0.0,36.0,43.0,25.7,5.6
2019-10-31,10.4,0.0,36.0,43.7,30.0,5.8
2019-11-01,10.4,0.0,41.0,48.6,34.5,4.6
2019-11-02,10.4,0.0,45.5,56.8,40.1,3.9
2019-11-03,10.4,0.0,43.0,51.1,38.7,3.5
2019-11-04,10.4,0.0,44.4,55.6,37.9,3.2
2019-11-05,10.4,0.0,45.9,55.4,40.3,3.2
2019-11-06,10.4,0.0,41.0,45.3,36.7,3.0
2019-11-07,10.4,0.0,49.5,61.7,36.7,3.0
2019-11-08,10.4,0.0,49.5,55.8,42.1,2.9
2019-11-09,11.0,0.0,40.1,43.2,34.7,3.0
2019-11-10,11.1,0.0,39.4,44.2,36.0,2.6
2019-11-11,11.1,0.0,39.9,46.6,34.2,2.3
2019-11-12,11.3,0.0,39.0,48.4,34.9,2.1
2019-11-13,11.3,0.0,38.8,50.9,32.5,1.8
2019-11-14,11.3,0.0,44.8,55.9,37.4,1.7
2019-11-15,12.1,0.0,36.1,41.9,31.8,1.7
2019-11-16,12.4,0.0,34.3,38.8,30.2,1.7
2019-11-17,13.5,0.0,39.4,44.6,31.8,1.3
2019-11-18,14.2,0.0,38.3,49.1,31.5,1.3
2019-11-19,14.8,0.0,31.6,33.3,29.1,1.7
2019-11-20,14.8,,30.6,37.0,25.0,2.5
2019-11-21,14.8,,39.6,46.6,30.4,4.5
2019-11-22,14.8,,34.2,46.6,29.8,6.8
2019-11-23,14.8,,32.9,36.7,29.5,5.3
2019-11-24,15.3,,28.8,33.8,25.7,3.6
2019-11-25,16.0,,24.4,32.0,21.0,3.5
2019-11-26,16.0,,19.2,21.0,16.0,3.5
2019-11-27,16.0,,18.7,21.2,16.7,3.4
