date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2019-10-01,0.0,8.0,32.9,43.7,26.8,1.0
2019-10-02,0.0,5.0,34.2,45.7,27.5,0.9
2019-10-03,0.1,4.0,35.6,44.4,29.7,0.7
2019-10-04,0.1,2.0,35.2,43.2,30.2,0.5
2019-10-05,0.1,1.0,37.9,50.2,30.0,0.2
2019-10-06,0.1,0.0,37.2,47.1,28.8,0.0
2019-10-07,0.1,0.0,42.1,51.4,33.1,0.0
2019-10-08,0.4,0.0,32.7,43.7,24.4,0.0
2019-10-09,0.4,0.0,26.4,36.5,19.6,0.0
2019-10-10,0.4,0.0,27.0,39.9,16.5,0.0
2019-10-11,0.4,0.0,30.4,42.4,21.6,0.0
2019-10-12,0.4,0.0,33.3,41.7,25.2,0.0
2019-10-13,0.4,0.0,35.6,45.3,28.0,0.0
2019-10-14,0.4,0.0,34.9,47.3,26.8,0.0
2019-10-15,0.4,0.0,35.8,44.1,29.8,0.0
2019-10-16,0.4,0.0,37.2,43.7,30.6,0.0
2019-10-17,0.5,0.0,36.9,42.1,30.7,0.0
2019-10-18,0.5,0.0,35.6,46.2,29.1,0.0
2019-10-19,0.6,0.0,33.1,42.6,28.0,0.0
2019-10-20,0.7,0.0,30.2,36.7,25.9,0.0
2019-10-21,0.8,0.0,31.3,36.0,26.2,0.1
2019-10-22,0.8,0.0,40.6,51.1,30.9,0.0
2019-10-23,0.8,0.0,36.0,45.7,27.9,0.0
2019-10-24,0.8,0.0,37.8,49.8,29.5,0.0
2019-10-25,0.9,0.0,42.1,57.4,31.8,0.0
2019-10-26,0.9,0.0,33.1,38.3,29.3,0.0
2019-10-27,0.9,0.0,29.1,38.8,24.1,0.0
2019-10-28,0.9,0.0,30.2,36.0,18.3,0.0
2019-10-29,0.9,0.0,17.4,27.0,9.9,0.0
2019-10-30,0.9,0.0,19.2,28.8,12.9,0.0
2019-10-31,0.9,0.0,26.8,40.5,18.0,0.0
2019-11-01,0.9,0.0,29.7,40.6,21.9,0.0
2019-11-02,0.9,0.0,32.2,44.4,24.1,0.0
2019-11-03,0.9,0.0,36.5,48.4,27.9,0.0
2019-11-04,0.9,0.0,37.0,49.5,30.2,0.0
2019-11-05,0.9,0.0,37.9,51.3,29.1,0.0
2019-11-06,0.9,0.0,34.3,44.8,27.1,0.0
2019-11-07,0.9,0.0,30.6,38.8,25.0,0.0
2019-11-08,0.9,0.0,30.6,40.5,27.0,0.0
2019-11-09,0.9,0.0,34.3,44.2,27.5,0.0
2019-11-10,0.9,0.0,34.5,44.8,23.0,0.0
2019-11-11,0.9,0.0,28.8,37.8,22.3,0.0
2019-11-12,0.9,0.0,30.7,39.9,27.1,0.0
2019-11-13,0.9,0.0,32.2,42.3,25.7,0.0
2019-11-14,0.9,0.0,30.0,34.2,23.7,0.0
2019-11-15,1.0,0.0,30.0,31.6,25.2,0.0
2019-11-16,1.0,0.0,28.8,31.6,23.9,0.0
2019-11-17,1.0,0.0,32.9,49.6,28.8,0.0
2019-11-18,1.3,1.0,33.8,41.2,29.1,0.3
2019-11-19,1.4,0.0,32.5,37.9,28.8,0.0
2019-11-20,1.5,0.0,27.0,37.4,19.8,0.0
2019-11-21,1.5,0.0,26.4,36.0,20.7,0.1
2019-11-22,1.5,0.0,24.8,35.2,17.8,0.2
2019-11-23,1.5,0.0,24.4,28.2,21.7,0.2
2019-11-24,1.5,0.0,32.2,41.0,23.0,0.2
2019-11-25,1.7,0.0,22.5,28.4,15.4,0.2
2019-11-26,1.7,0.0,17.8,25.2,10.8,0.2
2019-11-27,1.7,1.0,18.7,20.1,16.5,0.2
2019-11-28,1.7,1.0,15.1,23.4,7.7,0.2
2019-11-29,1.7,1.0,14.5,25.2,5.4,0.2
2019-11-30,1.7,1.0,15.6,24.1,8.6,0.2
2019-12-01,1.7,1.0,15.8,21.2,7.0,0.3
2019-12-02,1.7,1.0,18.0,22.3,12.9,0.3
2019-12-03,1.7,1.0,24.8,32.5,19.0,0.3
2019-12-04,1.7,1.0,26.6,32.5,22.3,0.4
2019-12-05,1.7,1.0,28.2,34.3,23.5,0.4
2019-12-06,1.7,1.0,28.4,29.8,25.3,0.4
2019-12-07,1.8,1.0,28.8,31.8,25.0,0.5
2019-12-08,1.9,2.0,25.0,31.5,19.6,0.5
2019-12-09,1.9,1.0,23.5,33.1,18.3,0.5
2019-12-10,1.9,1.0,21.4,23.7,18.7,0.5
2019-12-11,1.9,1.0,19.8,23.7,13.6,0.5
2019-12-12,2.0,2.0,22.5,27.1,19.6,0.6
2019-12-13,2.0,2.0,24.4,30.0,19.9,0.6
2019-12-14,2.0,3.0,21.9,28.4,14.2,0.6
2019-12-15,2.0,3.0,18.3,29.7,11.5,0.5
2019-12-16,2.0,2.0,13.3,16.9,7.7,0.5
2019-12-17,2.0,3.0,18.3,20.3,14.0,0.6
2019-12-18,2.0,3.0,18.3,21.7,14.7,0.6
2019-12-19,2.4,5.0,20.3,24.8,18.0,1.1
2019-12-20,2.4,7.0,28.8,34.3,23.5,1.3
2019-12-21,2.5,6.0,32.9,35.6,29.8,1.3
2019-12-22,2.7,5.0,28.8,31.3,27.0,1.5
2019-12-23,2.8,5.0,27.7,30.6,25.7,1.5
2019-12-24,2.9,6.0,21.7,25.9,13.6,1.4
2019-12-25,2.9,6.0,17.4,25.2,11.7,1.4
2019-12-26,2.9,7.0,15.4,18.9,9.0,1.5
2019-12-27,2.9,7.0,17.4,21.4,14.2,1.4
2019-12-28,2.9,7.0,17.2,18.9,14.0,1.5
2019-12-29,2.9,6.0,19.8,30.6,11.3,1.5
2019-12-30,2.9,6.0,19.8,22.3,15.3,1.5
2019-12-31,2.9,6.0,24.6,40.8,19.0,1.8
2020-01-01,3.0,6.0,35.2,41.2,28.0,1.9
2020-01-02,3.2,7.0,27.9,34.3,23.7,1.8
2020-01-03,3.2,7.0,27.0,30.4,24.1,1.9
2020-01-04,3.3,7.0,26.2,33.3,15.6,1.8
2020-01-05,3.3,7.0,22.6,27.5,18.0,1.8
