date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2005-10-01,1.2,0.0,41.7,45.5,37.0,0.0
2005-10-02,1.5,0.0,38.1,44.2,34.5,0.0
2005-10-03,1.8,0.0,37.0,45.7,34.0,0.0
2005-10-04,1.8,0.0,41.0,53.6,34.5,0.0
2005-10-05,1.8,0.0,50.9,58.5,43.7,0.0
2005-10-06,1.8,0.0,52.0,64.2,44.6,0.0
2005-10-07,1.8,0.0,45.0,51.4,39.0,0.0
2005-10-08,1.9,0.0,42.1,51.4,36.1,0.0
2005-10-09,1.9,0.0,45.3,56.8,39.4,0.0
2005-10-10,1.9,0.0,51.8,65.5,45.9,0.0
2005-10-11,1.9,0.0,48.4,61.0,42.3,0.0
2005-10-12,1.9,0.0,50.7,64.8,42.6,0.0
2005-10-13,1.9,0.0,49.6,57.0,44.2,0.0
2005-10-14,2.2,0.0,54.3,68.7,40.6,0.0
2005-10-15,2.2,0.0,43.2,46.4,40.1,0.0
2005-10-16,2.2,0.0,46.8,53.4,42.4,0.0
2005-10-17,2.2,0.0,54.7,69.6,47.1,0.0
2005-10-18,2.2,0.0,57.2,69.1,50.0,0.0
2005-10-19,3.1,0.0,45.5,50.0,43.2,0.0
2005-10-20,3.1,0.0,46.0,53.8,43.2,0.0
2005-10-21,3.1,0.0,55.0,69.4,44.6,0.0
2005-10-22,3.1,0.0,53.8,68.0,47.5,0.0
2005-10-23,3.1,0.0,51.3,63.0,45.3,0.0
2005-10-24,3.1,0.0,52.9,69.6,43.0,0.0
2005-10-25,3.6,0.0,49.5,60.1,36.7,0.0
2005-10-26,3.8,0.0,36.9,44.2,32.2,0.0
2005-10-27,3.9,0.0,39.2,48.4,32.7,0.0
2005-10-28,4.5,0.0,37.2,41.9,32.4,0.0
2005-10-29,4.6,0.0,37.2,42.1,34.2,0.0
2005-10-30,4.6,0.0,39.6,49.1,34.0,0.0
2005-10-31,6.3,0.0,45.9,49.6,40.3,0.1
2005-11-01,7.6,0.0,42.3,49.5,34.0,0.0
2005-11-02,7.7,0.0,34.5,38.8,32.0,0.0
2005-11-03,8.8,0.0,34.9,38.3,32.0,0.0
2005-11-04,9.4,3.0,32.5,34.5,31.6,0.8
2005-11-05,11.2,1.0,34.5,44.2,31.5,0.8
2005-11-06,11.5,1.0,34.5,37.9,32.9,0.4
2005-11-07,11.7,1.0,31.6,34.0,27.1,0.3
2005-11-08,11.7,2.0,31.8,43.9,22.5,0.4
2005-11-09,11.7,0.0,43.7,60.1,31.8,0.4
2005-11-10,11.8,0.0,45.0,51.4,40.8,0.1
2005-11-11,12.3,2.0,33.8,40.8,31.8,0.7
2005-11-12,12.8,6.0,32.2,33.3,31.5,1.1
