date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2014-10-01,0.2,0.0,26.6,32.7,21.9,0.0
2014-10-02,0.2,0.0,32.0,44.6,19.9,0.0
2014-10-03,0.2,0.0,37.2,51.3,27.9,0.0
2014-10-04,0.2,0.0,40.1,52.2,30.6,0.0
2014-10-05,0.2,0.0,41.9,54.0,33.4,0.0
2014-10-06,0.2,0.0,42.3,55.6,31.8,0.0
2014-10-07,0.2,0.0,43.9,57.6,34.3,0.0
2014-10-08,0.2,0.0,43.5,58.3,32.2,0.0
2014-10-09,0.2,0.0,41.2,56.7,30.0,0.0
2014-10-10,0.2,0.0,39.0,55.0,28.0,0.0
2014-10-11,0.2,0.0,38.1,52.0,28.4,0.0
2014-10-12,0.7,0.0,26.8,37.2,22.5,0.0
2014-10-13,0.7,0.0,32.5,46.0,18.3,0.0
2014-10-14,0.7,0.0,40.6,58.8,29.1,0.0
2014-10-15,0.7,0.0,39.9,53.1,30.6,0.0
2014-10-16,0.7,0.0,36.7,52.2,27.1,0.0
2014-10-17,0.7,0.0,41.0,58.8,30.7,0.0
2014-10-18,0.7,0.0,40.6,57.4,30.7,0.0
2014-10-19,0.7,0.0,40.1,56.8,30.7,0.0
2014-10-20,0.7,0.0,39.6,54.9,30.9,0.0
2014-10-21,0.8,0.0,36.3,48.6,25.3,0.0
2014-10-22,0.8,0.0,32.0,46.8,23.4,0.0
2014-10-23,0.8,0.0,39.0,55.8,27.0,0.0
2014-10-24,0.8,0.0,41.7,57.6,30.4,0.0
2014-10-25,0.8,0.0,42.3,57.0,30.2,0.0
2014-10-26,0.9,0.0,32.9,42.3,21.4,0.0
2014-10-27,0.9,0.0,22.1,30.9,17.1,0.0
2014-10-28,0.9,0.0,29.7,45.0,18.9,0.0
2014-10-29,0.9,0.0,35.1,49.5,25.2,0.0
2014-10-30,0.9,0.0,37.2,52.9,27.3,0.0
2014-10-31,0.9,0.0,37.4,50.7,28.0,0.0
2014-11-01,1.0,2.0,33.1,41.0,23.9,0.5
2014-11-02,1.0,3.0,24.3,33.8,19.0,0.5
2014-11-03,1.0,3.0,18.7,25.5,12.9,0.5
2014-11-04,1.0,3.0,25.9,40.5,11.7,0.5
2014-11-05,1.0,3.0,32.5,48.9,24.3,0.5
2014-11-06,1.0,3.0,37.9,55.9,29.5,0.5
2014-11-07,1.0,3.0,35.1,44.6,22.5,0.5
2014-11-08,1.0,3.0,34.5,51.6,22.6,0.5
2014-11-09,1.0,3.0,37.4,50.4,27.7,0.7
2014-11-10,1.1,4.0,19.9,34.0,7.2,0.9
2014-11-11,1.2,4.0,16.7,28.2,9.0,1.2
2014-11-12,1.4,5.0,11.1,17.6,1.0,1.5
2014-11-13,1.7,8.0,19.9,25.3,8.6,2.0
2014-11-14,2.0,11.0,21.9,26.8,15.4,3.1
2014-11-15,2.2,12.0,9.0,21.7,-2.7,3.4
2014-11-16,2.2,12.0,6.8,15.3,-3.3,3.4
2014-11-17,2.2,12.0,15.1,23.5,9.5,3.4
2014-11-18,2.2,12.0,21.9,31.5,14.0,3.4
2014-11-19,2.3,13.0,24.8,35.2,16.3,3.5
2014-11-20,2.4,14.0,22.3,32.4,11.8,3.6
2014-11-21,2.5,15.0,21.4,38.1,11.8,3.8
2014-11-22,3.1,20.0,21.0,27.1,14.2,4.5
2014-11-23,3.9,28.0,11.8,17.1,9.1,5.2
2014-11-24,4.1,29.0,9.5,16.9,-0.9,5.4
2014-11-25,4.3,30.0,21.6,27.7,8.4,5.5
2014-11-26,4.3,24.0,26.4,34.3,20.5,5.5
2014-11-27,4.3,22.0,28.8,43.2,17.6,5.5
2014-11-28,4.3,21.0,29.8,43.9,23.2,5.5
2014-11-29,4.3,20.0,28.2,30.7,25.9,5.5
2014-11-30,4.4,21.0,24.1,29.5,18.0,5.6
2014-12-01,4.4,20.0,20.8,32.2,14.5,5.6
2014-12-02,4.4,20.0,24.8,35.2,14.2,5.6
2014-12-03,4.6,21.0,25.5,31.3,21.6,5.7
2014-12-04,4.7,21.0,25.7,35.2,17.6,5.7
2014-12-05,4.7,20.0,25.0,36.0,16.7,5.7
2014-12-06,4.7,20.0,25.2,36.1,18.3,5.7
2014-12-07,4.7,20.0,24.1,36.5,15.8,5.6
2014-12-08,4.7,20.0,26.8,42.3,19.4,5.6
2014-12-09,4.7,20.0,29.7,45.0,21.7,5.6
2014-12-10,4.7,20.0,28.8,44.6,21.2,5.6
2014-12-11,4.7,19.0,25.7,38.1,17.6,5.6
2014-12-12,4.7,19.0,28.4,36.5,25.5,5.6
2014-12-13,5.2,21.0,21.2,27.3,15.1,6.1
2014-12-14,5.2,25.0,12.6,19.4,3.7,6.1
2014-12-15,5.2,25.0,10.6,23.7,0.7,6.1
2014-12-16,5.3,24.0,16.5,23.4,12.9,6.1
