date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2014-10-01,0.0,0.0,45.9,57.4,37.4,0.0
2014-10-02,0.0,0.0,54.0,67.5,43.0,0.0
2014-10-03,0.0,0.0,64.2,77.2,53.8,0.0
2014-10-04,0.0,0.0,68.4,78.8,63.3,0.0
2014-10-05,0.0,0.0,68.9,81.0,62.8,0.0
2014-10-06,0.0,0.0,69.6,82.0,64.0,0.0
2014-10-07,0.0,0.0,65.7,76.1,58.5,0.0
2014-10-08,0.0,0.0,59.2,68.7,53.2,0.0
2014-10-09,0.0,0.0,59.5,71.2,53.2,0.0
2014-10-10,0.0,0.0,57.0,66.4,51.1,0.0
2014-10-11,0.4,0.0,49.5,52.5,44.6,0.0
2014-10-12,0.4,0.0,48.6,58.3,40.6,0.0
2014-10-13,0.4,0.0,57.0,65.1,48.9,0.0
2014-10-14,1.2,0.0,45.9,50.9,43.7,0.0
2014-10-15,1.9,0.0,41.2,43.9,39.2,0.0
2014-10-16,1.9,0.0,47.7,55.2,39.2,0.0
2014-10-17,2.1,0.0,50.7,55.8,47.7,0.0
2014-10-18,2.1,0.0,54.1,61.3,49.3,0.0
2014-10-19,2.1,0.0,57.0,66.2,51.3,0.0
2014-10-20,3.4,0.0,45.7,52.0,41.4,0.0
2014-10-21,4.0,0.0,42.1,44.4,40.5,0.0
2014-10-22,5.8,0.0,47.1,50.2,42.1,0.0
2014-10-23,6.9,0.0,43.2,46.8,39.9,0.0
2014-10-24,7.1,0.0,45.9,54.9,40.8,0.0
2014-10-25,7.9,0.0,46.0,55.6,37.2,0.0
2014-10-26,9.3,0.0,36.5,38.7,32.0,0.0
2014-10-27,9.3,0.0,40.3,46.0,34.5,0.0
2014-10-28,10.0,0.0,45.0,48.4,41.9,0.0
2014-10-29,10.1,0.0,47.5,51.8,42.4,0.0
2014-10-30,11.1,0.0,52.0,59.9,44.8,0.0
2014-10-31,11.6,0.0,40.6,45.0,35.6,0.0
2014-11-01,11.9,0.0,36.3,38.3,32.7,0.0
