date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2014-10-01,0.0,0.0,38.5,53.4,30.0,0.0
2014-10-02,0.0,0.0,46.6,63.7,34.0,0.0
2014-10-03,0.0,0.0,49.8,67.8,37.4,0.0
2014-10-04,0.0,0.0,52.7,70.0,41.7,0.0
2014-10-05,0.0,0.0,51.3,68.7,40.1,0.0
2014-10-06,0.0,0.0,51.1,68.2,40.1,0.0
2014-10-07,0.0,0.0,49.6,64.8,40.6,0.0
2014-10-08,0.0,0.0,46.6,61.9,36.3,0.0
2014-10-09,0.0,0.0,44.2,59.9,34.0,0.0
2014-10-10,0.0,0.0,44.8,59.7,34.3,0.0
2014-10-11,0.0,0.0,47.3,62.6,36.9,0.0
2014-10-12,0.0,0.0,46.6,58.8,34.2,0.0
2014-10-13,0.0,0.0,50.7,66.4,39.6,0.0
2014-10-14,0.0,0.0,49.5,59.2,41.9,0.0
2014-10-15,0.0,0.0,37.0,42.3,31.8,0.0
2014-10-16,0.0,0.0,39.4,55.6,29.5,0.0
2014-10-17,0.0,0.0,40.6,53.8,30.9,0.0
2014-10-18,0.0,0.0,41.4,56.1,29.8,0.0
2014-10-19,0.0,0.0,45.3,59.5,34.9,0.0
2014-10-20,0.0,0.0,42.4,52.2,27.7,0.0
2014-10-21,0.0,0.0,32.9,47.1,22.1,0.0
2014-10-22,0.1,0.0,41.7,55.8,30.4,0.0
2014-10-23,0.2,0.0,47.5,54.1,42.8,0.0
2014-10-24,0.2,0.0,50.9,59.5,45.0,0.0
2014-10-25,0.5,1.0,36.1,47.7,25.3,0.3
2014-10-26,0.5,0.0,30.7,42.4,22.1,0.0
2014-10-27,0.5,0.0,34.0,49.5,21.9,0.0
2014-10-28,0.5,0.0,39.6,54.3,30.9,0.0
2014-10-29,0.6,0.0,41.2,58.8,30.7,0.0
2014-10-30,0.6,0.0,43.0,57.6,35.2,0.0
2014-10-31,0.7,1.0,38.5,48.6,28.0,0.1
2014-11-01,1.0,1.0,24.3,28.0,20.7,0.3
2014-11-02,1.0,1.0,23.5,34.3,14.4,0.3
2014-11-03,1.0,1.0,30.7,43.9,20.7,0.2
2014-11-04,1.0,0.0,37.4,51.8,27.7,0.0
2014-11-05,1.0,0.0,41.0,55.0,32.5,0.0
2014-11-06,1.0,0.0,44.4,55.4,36.0,0.0
2014-11-07,1.0,0.0,44.6,57.7,35.1,0.0
2014-11-08,1.0,0.0,45.5,62.2,36.7,0.0
2014-11-09,1.0,0.0,44.6,59.5,36.7,0.0
2014-11-10,1.0,0.0,40.5,56.1,32.7,0.0
2014-11-11,1.0,0.0,38.7,51.3,30.4,0.0
2014-11-12,1.1,0.0,36.3,47.8,28.2,0.0
2014-11-13,1.2,0.0,33.4,37.2,29.1,0.0
2014-11-14,1.2,0.0,30.9,41.7,24.1,0.0
2014-11-15,1.2,0.0,28.2,37.4,18.3,0.0
2014-11-16,1.2,0.0,30.0,45.0,18.0,0.0
2014-11-17,1.2,0.0,31.5,48.2,24.4,0.0
2014-11-18,1.3,0.0,34.3,48.0,25.3,0.0
2014-11-19,1.3,0.0,34.3,42.8,29.3,0.0
2014-11-20,1.3,0.0,29.5,38.8,22.6,0.0
2014-11-21,1.4,0.0,28.2,37.9,18.0,0.0
2014-11-22,1.5,0.0,31.5,37.0,20.5,0.0
2014-11-23,1.6,0.0,28.8,37.9,21.4,0.0
2014-11-24,1.6,0.0,28.8,42.4,19.9,0.0
2014-11-25,1.6,0.0,36.9,51.3,28.2,0.0
2014-11-26,1.6,0.0,41.0,56.5,33.4,0.0
2014-11-27,1.6,0.0,45.3,52.7,36.5,0.0
2014-11-28,1.6,0.0,39.2,45.3,33.1,0.0
2014-11-29,1.9,1.0,29.8,33.8,25.2,0.2
2014-11-30,2.1,1.0,29.8,34.9,25.7,0.4
