date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2015-10-01,0.0,0.0,52.0,69.8,37.4,0.0
2015-10-02,0.0,0.0,50.2,61.9,39.6,0.0
2015-10-03,0.0,0.0,41.7,56.7,29.3,0.0
2015-10-04,0.1,0.0,41.2,56.1,32.7,0.0
2015-10-05,1.4,0.0,39.0,50.9,33.1,0.0
2015-10-06,1.4,0.0,38.3,52.0,29.7,0.0
2015-10-07,1.4,0.0,37.2,49.5,30.9,0.0
2015-10-08,1.5,0.0,42.6,61.3,27.7,0.0
2015-10-09,1.5,0.0,43.2,61.3,30.2,0.0
2015-10-10,1.5,0.0,44.2,65.5,29.8,0.0
2015-10-11,1.5,0.0,45.7,61.2,31.5,0.0
2015-10-12,1.5,0.0,47.5,66.2,31.3,0.0
2015-10-13,1.5,0.0,46.0,65.8,28.8,0.0
2015-10-14,1.5,0.0,46.4,65.8,30.2,0.0
2015-10-15,1.5,0.0,45.5,67.6,30.6,0.0
2015-10-16,1.5,0.0,44.4,59.2,35.1,0.0
2015-10-17,1.6,0.0,41.4,52.5,29.8,0.0
2015-10-18,1.9,0.0,41.7,51.3,36.0,0.0
2015-10-19,2.3,0.0,38.3,48.9,32.9,0.0
2015-10-20,2.5,0.0,36.3,48.0,29.1,0.0
2015-10-21,2.5,0.0,34.7,47.8,28.8,0.0
2015-10-22,3.0,1.0,33.1,36.9,31.3,0.2
2015-10-23,3.0,0.0,33.8,44.6,25.5,0.0
2015-10-24,3.0,0.0,34.7,51.1,23.9,0.0
2015-10-25,3.0,0.0,37.4,53.4,27.0,0.0
2015-10-26,3.0,0.0,33.1,43.0,23.0,0.0
2015-10-27,3.1,0.0,31.8,45.3,21.6,0.0
2015-10-28,3.1,0.0,32.7,50.0,15.8,0.0
2015-10-29,3.2,1.0,32.7,44.2,25.5,0.1
2015-10-30,3.2,0.0,30.6,41.2,24.4,0.0
2015-10-31,3.2,0.0,33.4,48.2,24.3,0.0
2015-11-01,3.2,0.0,35.1,55.0,21.6,0.0
2015-11-02,3.3,0.0,38.7,57.0,24.1,0.0
2015-11-03,3.3,1.0,37.8,46.8,29.3,0.1
2015-11-04,3.8,8.0,25.2,31.3,16.0,0.9
2015-11-05,3.8,7.0,20.3,31.8,12.9,0.9
2015-11-06,3.8,7.0,18.3,31.8,5.0,0.9
2015-11-07,3.8,7.0,19.4,42.1,4.1,0.9
2015-11-08,3.8,6.0,22.3,46.0,8.4,0.9
2015-11-09,3.9,6.0,27.3,44.8,11.5,0.9
2015-11-10,4.3,13.0,25.2,39.6,16.2,1.5
2015-11-11,4.4,15.0,16.9,27.5,4.5,1.7
2015-11-12,4.4,13.0,16.9,42.4,3.4,1.7
2015-11-13,4.4,12.0,19.9,49.5,5.9,1.7
2015-11-14,4.5,11.0,22.3,49.1,6.1,1.8
2015-11-15,4.6,12.0,27.9,41.9,16.0,2.2
2015-11-16,5.5,24.0,21.7,28.0,16.0,3.3
2015-11-17,5.6,22.0,19.0,26.8,14.0,3.4
2015-11-18,5.6,21.0,19.4,32.4,6.6,3.4
2015-11-19,5.6,19.0,20.1,41.7,4.6,3.4
2015-11-20,5.6,18.0,24.8,40.3,12.9,3.4
2015-11-21,5.6,17.0,18.0,37.9,4.6,3.4
2015-11-22,5.6,18.0,23.4,44.2,9.0,3.4
2015-11-23,5.6,17.0,23.0,47.8,8.4,3.4
2015-11-24,5.6,16.0,26.6,41.9,14.7,3.4
2015-11-25,5.7,16.0,31.3,38.3,25.7,3.4
2015-11-26,5.7,16.0,25.3,31.6,20.7,3.5
2015-11-27,5.9,18.0,24.4,31.5,19.2,3.7
2015-11-28,5.9,18.0,19.9,29.1,11.3,3.7
2015-11-29,6.0,19.0,16.3,25.7,9.1,3.8
2015-11-30,6.0,20.0,4.3,21.6,-7.2,3.8
2015-12-01,6.0,19.0,11.1,28.8,-7.6,3.8
2015-12-02,6.1,19.0,17.8,37.9,1.9,3.8
2015-12-03,6.1,18.0,21.6,42.3,7.3,3.8
2015-12-04,6.2,18.0,27.9,41.7,15.6,4.0
2015-12-05,6.4,21.0,19.4,27.9,5.5,4.0
2015-12-06,6.4,21.0,19.6,43.5,7.0,4.1
2015-12-07,6.4,22.0,24.4,45.3,9.9,4.1
2015-12-08,6.4,20.0,32.9,43.7,23.9,4.1
2015-12-09,6.4,20.0,34.5,49.1,23.2,4.1
2015-12-10,6.4,19.0,32.4,44.6,19.9,4.2
2015-12-11,6.4,19.0,30.4,34.5,23.9,4.2
2015-12-12,6.8,25.0,20.3,31.6,12.2,4.6
2015-12-13,6.8,23.0,21.4,38.7,11.1,4.6
2015-12-14,6.8,27.0,16.7,25.9,8.8,4.9
2015-12-15,7.0,26.0,8.1,16.7,3.0,4.9
2015-12-16,7.0,24.0,6.1,20.1,-6.9,5.0
2015-12-17,7.1,25.0,7.3,19.2,-0.2,5.0
2015-12-18,7.1,25.0,18.3,37.4,0.7,5.1
2015-12-19,7.2,24.0,27.0,39.9,13.1,5.2
2015-12-20,7.4,28.0,19.9,25.2,12.6,5.4
2015-12-21,7.9,35.0,19.4,26.4,14.5,6.1
2015-12-22,9.5,57.0,21.6,24.6,18.9,7.9
2015-12-23,9.7,54.0,13.5,19.6,-4.7,8.1
2015-12-24,10.0,52.0,7.2,19.9,-13.5,8.5
2015-12-25,10.4,56.0,12.2,19.0,-4.0,9.1
2015-12-26,10.4,51.0,1.8,14.9,-9.4,9.1
2015-12-27,10.4,48.0,9.1,33.4,-2.6,9.1
2015-12-28,10.4,45.0,8.1,23.4,-1.5,9.1
2015-12-29,10.5,46.0,6.1,20.8,-5.3,9.3
2015-12-30,10.7,44.0,9.7,22.5,2.1,9.5
2015-12-31,10.7,44.0,7.5,24.8,-4.7,9.5
2016-01-01,10.7,43.0,6.1,29.8,-6.2,9.5
2016-01-02,10.8,41.0,12.6,37.4,-2.6,9.5
2016-01-03,10.8,38.0,19.8,44.8,8.1,9.5
2016-01-04,10.9,39.0,22.6,36.7,11.3,9.6
2016-01-05,10.9,37.0,23.0,29.7,18.9,9.7
2016-01-06,11.1,42.0,22.3,28.4,18.0,9.9
2016-01-07,11.2,44.0,17.2,27.5,9.9,10.1
2016-01-08,11.3,45.0,13.3,24.6,4.5,10.3
2016-01-09,11.3,43.0,9.9,24.4,-7.1,10.3
2016-01-10,11.3,43.0,2.1,21.9,-11.0,10.3
2016-01-11,11.4,42.0,13.1,29.3,-8.3,10.3
2016-01-12,11.4,42.0,15.8,39.9,-0.2,10.3
2016-01-13,11.4,41.0,19.0,42.8,5.9,10.3
2016-01-14,11.4,41.0,9.5,23.9,-2.2,10.3
2016-01-15,11.7,43.0,14.4,20.3,0.7,10.5
2016-01-16,11.8,44.0,15.6,23.2,9.7,10.6
2016-01-17,11.9,44.0,19.0,28.2,9.9,10.6
2016-01-18,12.0,42.0,21.0,36.3,4.6,10.8
2016-01-19,12.1,43.0,22.6,35.2,16.0,10.9
2016-01-20,12.3,48.0,16.7,28.2,5.9,11.2
2016-01-21,12.3,45.0,16.5,31.8,3.7,11.2
2016-01-22,12.3,45.0,24.1,46.8,10.8,11.2
2016-01-23,12.3,43.0,24.4,44.1,8.4,11.3
2016-01-24,12.6,47.0,20.5,25.3,14.0,11.6
2016-01-25,12.6,49.0,10.9,21.7,-6.3,11.6
2016-01-26,12.7,46.0,9.9,27.1,-9.6,11.6
2016-01-27,12.7,46.0,24.1,41.9,8.2,11.7
2016-01-28,12.7,45.0,25.7,48.0,10.8,11.7
2016-01-29,12.7,44.0,25.0,38.8,16.9,11.7
2016-01-30,13.1,45.0,29.8,40.5,19.9,12.1
2016-01-31,13.9,60.0,25.0,27.9,22.6,13.3
2016-02-01,14.3,64.0,14.7,24.3,5.7,14.0
2016-02-02,14.3,61.0,4.6,13.8,-2.0,14.0
2016-02-03,14.3,58.0,-0.9,10.0,-14.8,14.0
2016-02-04,14.3,56.0,5.0,21.0,-14.6,14.0
2016-02-05,14.4,54.0,13.5,24.1,4.6,14.0
2016-02-06,14.5,53.0,21.7,36.3,12.0,14.1
2016-02-07,14.5,52.0,27.0,38.7,14.5,14.1
2016-02-08,14.5,51.0,32.7,42.8,24.4,14.1
2016-02-09,14.5,50.0,30.7,50.2,14.5,14.1
2016-02-10,14.5,50.0,26.6,51.3,11.3,14.1
2016-02-11,14.5,49.0,29.1,50.0,10.2,14.1
2016-02-12,14.5,48.0,31.3,53.4,16.9,14.1
2016-02-13,14.5,47.0,29.8,47.5,15.3,14.1
2016-02-14,14.5,47.0,26.2,36.9,10.6,14.1
2016-02-15,14.5,46.0,28.8,39.2,21.6,14.1
2016-02-16,14.5,46.0,28.8,49.5,16.3,14.0
2016-02-17,14.5,45.0,32.2,53.2,14.0,14.0
2016-02-18,14.5,44.0,36.3,45.7,27.9,14.0
2016-02-19,14.5,44.0,29.8,44.4,19.0,13.9
2016-02-20,14.5,44.0,29.5,46.4,14.7,13.9
2016-02-21,14.5,43.0,25.9,45.3,12.0,13.9
2016-02-22,14.6,43.0,20.5,34.3,7.7,13.9
2016-02-23,14.6,44.0,16.5,28.8,-0.6,14.0
2016-02-24,14.6,44.0,15.8,36.3,-4.5,14.1
2016-02-25,14.6,43.0,26.2,43.9,10.8,14.2
2016-02-26,14.6,42.0,28.4,48.9,11.5,14.2
2016-02-27,14.6,42.0,27.5,44.8,14.4,14.0
2016-02-28,14.6,42.0,29.8,46.0,17.8,13.9
2016-02-29,14.6,41.0,30.0,43.2,16.3,13.7
2016-03-01,14.6,40.0,28.4,43.7,14.9,13.5
2016-03-02,14.6,40.0,29.1,43.5,17.6,13.4
2016-03-03,14.6,39.0,31.8,55.0,14.5,13.4
2016-03-04,14.6,38.0,30.9,49.1,19.9,13.5
2016-03-05,14.6,37.0,34.5,48.6,21.6,13.5
2016-03-06,14.8,40.0,30.6,38.7,25.7,13.9
2016-03-07,14.8,40.0,20.1,34.2,4.3,14.0
2016-03-08,14.9,39.0,17.2,41.7,-0.8,14.1
2016-03-09,14.9,38.0,20.3,39.0,0.1,14.1
2016-03-10,14.9,37.0,32.2,51.4,13.6,14.1
2016-03-11,14.9,36.0,36.5,54.9,20.7,13.9
2016-03-12,14.9,36.0,30.4,39.4,24.1,13.9
2016-03-13,15.0,36.0,30.9,42.3,19.6,14.0
2016-03-14,15.0,36.0,30.9,41.2,20.1,14.0
2016-03-15,15.0,36.0,22.6,32.5,13.3,14.0
2016-03-16,15.0,35.0,23.0,38.5,10.4,14.0
2016-03-17,15.0,34.0,24.6,42.8,7.2,14.0
2016-03-18,15.0,33.0,26.4,42.1,8.2,13.9
2016-03-19,15.0,33.0,28.8,41.4,15.8,13.7
2016-03-20,15.0,32.0,28.0,46.4,10.0,13.6
2016-03-21,15.0,30.0,36.7,51.4,19.0,13.4
2016-03-22,15.0,30.0,33.1,45.0,16.3,13.2
2016-03-23,15.2,34.0,18.3,24.6,14.2,13.5
2016-03-24,15.2,34.0,23.9,38.8,11.3,13.7
2016-03-25,15.4,34.0,23.2,32.9,13.8,13.8
2016-03-26,15.6,35.0,17.6,32.0,0.0,13.9
2016-03-27,15.6,36.0,21.9,41.4,-2.7,14.2
2016-03-28,15.7,37.0,33.4,47.1,25.3,14.3
2016-03-29,16.1,39.0,23.2,32.5,12.9,14.9
2016-03-30,16.1,36.0,16.0,31.5,3.7,15.1
2016-03-31,16.1,36.0,19.9,34.2,10.2,15.1
2016-04-01,16.1,35.0,20.1,36.7,5.7,15.1
2016-04-02,16.1,33.0,25.7,46.4,4.6,15.1
2016-04-03,16.1,32.0,32.5,49.8,16.0,15.1
2016-04-04,16.1,31.0,34.5,53.4,17.8,14.9
2016-04-05,16.1,29.0,32.4,46.4,21.9,14.7
2016-04-06,16.1,27.0,36.5,51.6,23.5,14.1
2016-04-07,16.1,26.0,39.9,56.5,23.7,13.0
2016-04-08,16.3,26.0,37.8,49.5,28.8,12.6
2016-04-09,16.4,25.0,34.2,43.7,29.3,12.6
2016-04-10,16.4,24.0,34.5,49.8,25.2,12.0
2016-04-11,16.4,24.0,32.5,48.6,23.9,11.6
2016-04-12,16.6,24.0,32.5,46.2,23.2,11.5
2016-04-13,16.6,22.0,36.3,54.0,19.8,10.7
2016-04-14,16.7,21.0,40.1,50.9,31.3,10.2
2016-04-15,17.0,24.0,31.6,40.1,23.7,10.4
2016-04-16,17.3,27.0,27.0,41.2,21.0,10.7
2016-04-17,17.4,27.0,24.1,36.0,14.2,10.7
2016-04-18,17.5,27.0,23.2,37.0,11.5,11.1
2016-04-19,17.6,25.0,24.8,40.3,6.1,11.1
2016-04-20,17.6,25.0,32.9,47.5,23.7,11.2
2016-04-21,17.6,23.0,36.3,56.7,19.2,11.0
2016-04-22,17.6,21.0,44.1,58.3,26.8,10.4
2016-04-23,17.6,20.0,36.9,49.5,21.2,9.8
2016-04-24,17.6,18.0,33.4,47.8,18.3,8.8
2016-04-25,17.8,19.0,30.2,44.1,20.8,8.8
2016-04-26,18.0,21.0,26.2,37.8,20.5,9.1
2016-04-27,18.1,19.0,31.5,44.6,22.5,8.8
2016-04-28,18.4,20.0,31.6,41.7,25.0,9.1
2016-04-29,18.8,21.0,27.0,36.3,20.7,9.6
2016-04-30,18.8,22.0,30.2,46.2,20.8,9.6
2016-05-01,18.9,22.0,28.4,37.9,18.0,9.6
2016-05-02,18.9,21.0,30.9,50.0,19.9,9.6
2016-05-03,18.9,20.0,36.1,55.9,16.5,9.2
2016-05-04,18.9,18.0,40.1,59.0,23.7,8.6
2016-05-05,19.0,16.0,45.7,62.8,27.0,7.3
2016-05-06,19.0,13.0,42.4,55.6,29.8,6.3
2016-05-07,19.0,13.0,31.5,43.7,24.6,6.1
2016-05-08,19.4,14.0,30.0,43.9,19.9,6.2
2016-05-09,20.0,15.0,35.1,47.1,29.5,6.8
2016-05-10,20.3,15.0,36.0,46.6,29.3,6.8
