date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2015-10-01,0.0,0.0,51.4,63.5,42.3,0.0
2015-10-02,0.3,0.0,46.6,59.4,37.4,0.0
2015-10-03,0.7,0.0,39.4,47.3,36.3,0.0
2015-10-04,0.9,0.0,38.8,42.6,35.6,0.0
2015-10-05,0.9,0.0,39.6,47.3,36.0,0.0
2015-10-06,1.0,0.0,40.1,50.9,32.4,0.0
2015-10-07,1.2,0.0,35.2,45.0,32.4,0.0
2015-10-08,1.3,0.0,36.0,37.4,32.9,0.0
2015-10-09,1.3,0.0,38.7,45.5,34.7,0.0
2015-10-10,1.4,0.0,44.4,57.9,32.5,0.0
2015-10-11,1.4,0.0,46.8,55.4,39.9,0.0
2015-10-12,1.4,0.0,47.8,58.3,39.2,0.0
2015-10-13,1.4,0.0,49.3,63.1,40.3,0.0
2015-10-14,1.4,0.0,48.9,62.6,39.6,0.0
2015-10-15,1.4,0.0,45.9,61.9,31.5,0.0
2015-10-16,1.4,0.0,38.1,49.3,28.4,0.0
2015-10-17,1.4,0.0,40.6,51.4,34.3,0.0
2015-10-18,1.4,0.0,38.8,43.5,35.8,0.0
2015-10-19,1.4,0.0,38.3,42.1,35.2,0.0
2015-10-20,2.0,1.0,35.8,46.6,31.8,0.3
2015-10-21,3.7,11.0,31.3,32.7,28.8,1.8
2015-10-22,3.9,10.0,29.5,33.4,27.1,1.8
2015-10-23,3.9,8.0,31.6,39.4,27.0,1.8
2015-10-24,3.9,9.0,30.9,38.5,26.2,1.8
2015-10-25,4.0,7.0,33.3,45.3,24.8,1.6
2015-10-26,4.0,6.0,35.1,43.9,30.0,1.4
2015-10-27,4.0,5.0,32.7,40.5,27.0,1.3
2015-10-28,4.0,4.0,33.3,43.5,25.7,1.3
2015-10-29,5.0,12.0,31.3,41.0,27.9,2.4
2015-10-30,5.9,16.0,28.0,32.9,23.5,3.0
