date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2015-10-01,0.0,0.0,61.3,76.3,51.1,0.0
2015-10-02,0.4,0.0,46.6,56.7,43.5,0.0
2015-10-03,0.7,0.0,46.4,53.2,43.7,0.0
2015-10-04,0.7,0.0,50.7,63.0,41.9,0.0
2015-10-05,0.7,0.0,50.9,62.1,43.2,0.0
2015-10-06,0.8,0.0,48.4,56.8,41.0,0.0
2015-10-07,0.8,0.0,47.5,62.6,38.1,0.0
2015-10-08,0.8,0.0,51.3,65.5,42.3,0.0
2015-10-09,0.8,0.0,51.3,65.1,41.9,0.0
2015-10-10,0.8,0.0,54.3,72.3,42.4,0.0
2015-10-11,0.8,0.0,53.2,63.7,41.9,0.0
2015-10-12,0.8,0.0,49.1,67.6,39.0,0.0
2015-10-13,0.8,0.0,52.5,71.4,41.4,0.0
2015-10-14,0.8,0.0,53.1,71.2,42.8,0.0
2015-10-15,0.8,0.0,54.3,72.5,45.3,0.0
2015-10-16,0.8,0.0,54.7,70.7,44.2,0.0
2015-10-17,1.0,0.0,51.4,65.3,45.7,0.0
2015-10-18,1.3,0.0,50.0,63.0,42.8,0.0
2015-10-19,1.4,0.0,45.0,54.3,39.2,0.0
2015-10-20,1.4,0.0,41.7,53.2,33.4,0.0
2015-10-21,1.4,0.0,44.1,53.1,38.1,0.0
2015-10-22,1.5,0.0,40.8,52.9,34.3,0.0
2015-10-23,1.5,0.0,37.0,52.7,30.6,0.0
2015-10-24,1.5,0.0,40.1,53.4,30.9,0.0
2015-10-25,1.5,0.0,43.9,55.4,34.2,0.0
2015-10-26,1.5,0.0,43.0,55.2,31.8,0.0
2015-10-27,1.5,0.0,38.5,47.5,28.2,0.0
2015-10-28,1.5,0.0,39.0,51.4,27.9,0.0
2015-10-29,1.7,0.0,35.8,40.5,30.2,0.0
2015-10-30,1.7,0.0,32.0,39.9,25.7,0.0
2015-10-31,1.8,0.0,40.3,53.1,33.4,0.0
2015-11-01,1.8,0.0,49.1,58.6,39.0,0.0
2015-11-02,1.8,0.0,49.3,57.9,35.6,0.0
2015-11-03,1.9,0.0,38.3,52.0,28.8,0.0
2015-11-04,1.9,0.0,29.1,30.6,26.6,0.0
2015-11-05,1.9,0.0,25.9,29.1,21.9,0.0
2015-11-06,2.1,2.0,25.0,31.6,17.1,0.4
2015-11-07,2.1,2.0,24.4,39.2,15.8,0.4
2015-11-08,2.1,2.0,30.9,45.7,20.8,0.4
2015-11-09,2.2,3.0,34.9,49.5,26.4,0.6
2015-11-10,2.5,4.0,27.1,30.4,23.2,0.8
2015-11-11,2.5,4.0,23.0,30.0,15.1,0.8
2015-11-12,2.5,3.0,24.1,40.5,16.9,0.8
2015-11-13,2.5,3.0,26.4,38.5,19.9,0.8
2015-11-14,2.6,3.0,30.0,43.5,24.8,0.8
2015-11-15,2.6,3.0,32.7,45.7,25.0,0.8
2015-11-16,2.7,5.0,26.6,32.0,19.2,1.0
2015-11-17,2.7,4.0,20.8,28.0,13.1,1.0
2015-11-18,2.7,4.0,29.5,35.6,21.9,1.0
2015-11-19,2.8,4.0,32.4,39.9,23.7,1.0
2015-11-20,2.9,4.0,27.0,38.5,14.7,1.1
2015-11-21,2.9,4.0,18.9,30.6,13.3,1.1
2015-11-22,2.9,4.0,24.3,34.5,17.4,1.1
2015-11-23,3.0,4.0,30.6,43.2,23.4,1.2
2015-11-24,3.0,4.0,32.7,43.7,24.3,1.2
2015-11-25,3.2,6.0,30.6,41.9,22.5,1.4
2015-11-26,3.2,6.0,16.0,23.2,10.6,1.4
2015-11-27,3.2,6.0,11.7,15.4,7.2,1.4
2015-11-28,3.3,7.0,13.5,18.0,5.5,1.5
2015-11-29,3.3,7.0,12.9,18.3,8.4,1.5
2015-11-30,3.3,7.0,11.3,18.3,4.1,1.5
2015-12-01,3.3,7.0,10.9,19.9,2.8,1.6
2015-12-02,3.4,7.0,19.8,32.7,9.0,1.7
2015-12-03,3.4,6.0,29.5,38.7,17.8,1.7
2015-12-04,3.4,6.0,30.7,39.0,20.8,1.7
2015-12-05,3.4,6.0,21.0,28.8,15.3,1.7
2015-12-06,3.5,6.0,30.0,43.0,19.2,1.8
2015-12-07,3.6,6.0,35.6,45.9,24.4,1.9
2015-12-08,3.6,6.0,34.9,42.8,30.0,1.9
2015-12-09,3.6,5.0,39.4,53.4,30.0,1.9
2015-12-10,3.9,10.0,34.7,49.1,25.3,2.4
2015-12-11,3.9,9.0,22.3,29.1,15.3,2.4
2015-12-12,3.9,8.0,19.6,29.1,12.4,2.3
2015-12-13,4.2,11.0,24.3,35.6,11.3,2.6
2015-12-14,5.3,22.0,21.4,27.0,18.9,3.8
2015-12-15,5.5,23.0,16.9,19.4,12.4,4.0
