date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2015-10-01,0.0,0.0,51.3,63.1,43.2,0.0
2015-10-02,0.0,0.0,47.8,59.5,40.8,0.0
2015-10-03,0.1,0.0,39.6,45.7,35.8,0.0
2015-10-04,0.2,0.0,38.5,42.8,36.0,0.0
2015-10-05,0.3,0.0,38.7,45.0,35.8,0.0
2015-10-06,0.3,0.0,38.1,46.4,32.2,0.0
2015-10-07,0.3,0.0,36.3,45.0,31.3,0.0
2015-10-08,0.3,0.0,36.3,38.7,34.2,0.0
2015-10-09,0.3,0.0,40.1,47.7,34.7,0.0
2015-10-10,0.3,0.0,45.7,54.9,39.9,0.0
2015-10-11,0.3,0.0,44.4,52.2,38.7,0.0
2015-10-12,0.3,0.0,48.0,58.8,42.1,0.0
2015-10-13,0.3,0.0,49.8,61.0,43.9,0.0
2015-10-14,0.3,0.0,49.5,61.5,42.6,0.0
2015-10-15,0.3,0.0,46.4,59.2,36.1,0.0
2015-10-16,0.3,0.0,40.3,53.1,34.0,0.0
2015-10-17,0.3,0.0,39.9,54.3,34.0,0.0
2015-10-18,0.6,0.0,37.8,43.2,34.2,0.0
2015-10-19,0.6,0.0,36.3,39.4,33.1,0.0
2015-10-20,0.9,1.0,34.9,45.5,31.3,0.3
2015-10-21,2.4,10.0,30.4,32.2,27.1,1.7
2015-10-22,2.6,10.0,28.2,31.6,25.7,2.0
2015-10-23,2.6,8.0,30.2,34.9,26.6,2.0
2015-10-24,2.6,8.0,30.0,34.5,26.8,1.9
2015-10-25,2.6,7.0,33.4,41.7,26.8,1.9
2015-10-26,2.6,7.0,32.2,41.9,27.5,1.8
2015-10-27,2.6,6.0,30.6,40.5,25.3,1.7
2015-10-28,2.7,6.0,31.3,38.1,24.8,1.8
2015-10-29,3.5,9.0,29.8,33.4,26.8,2.4
2015-10-30,4.1,14.0,27.9,32.0,23.7,3.0
2015-10-31,4.2,12.0,29.7,37.4,19.9,3.0
2015-11-01,4.4,11.0,36.9,46.8,32.0,2.9
2015-11-02,4.4,11.0,39.2,51.4,32.2,2.9
2015-11-03,4.5,10.0,34.7,45.3,29.8,2.8
2015-11-04,4.7,12.0,25.7,31.8,17.1,3.1
2015-11-05,5.1,16.0,14.9,17.6,11.7,3.5
2015-11-06,5.2,15.0,19.9,28.8,12.7,3.5
2015-11-07,5.2,15.0,21.4,31.3,14.0,3.5
2015-11-08,5.2,14.0,25.0,33.4,18.3,3.5
2015-11-09,5.3,14.0,29.3,38.7,24.3,3.5
2015-11-10,5.4,14.0,26.8,38.3,10.0,3.6
2015-11-11,5.4,14.0,15.1,25.5,9.3,3.6
2015-11-12,5.4,14.0,28.8,40.6,23.2,3.6
2015-11-13,5.4,14.0,32.0,42.1,24.4,3.6
2015-11-14,5.4,14.0,31.5,41.4,25.9,3.6
2015-11-15,6.0,16.0,28.8,39.2,24.8,4.3
2015-11-16,7.7,33.0,19.4,28.8,8.6,6.1
2015-11-17,8.2,36.0,13.8,16.9,9.5,6.7
2015-11-18,8.3,33.0,18.3,22.5,12.7,6.7
2015-11-19,8.4,31.0,27.7,34.9,20.5,6.7
2015-11-20,8.4,29.0,27.0,33.3,20.8,6.6
2015-11-21,8.4,28.0,23.5,32.0,17.4,6.5
2015-11-22,8.4,27.0,32.2,43.5,23.4,6.5
2015-11-23,8.4,26.0,31.8,40.6,27.1,6.5
2015-11-24,8.4,26.0,28.4,35.6,24.4,6.5
2015-11-25,8.5,25.0,30.9,38.7,25.9,6.6
2015-11-26,8.5,25.0,29.3,31.8,25.5,6.5
2015-11-27,8.5,24.0,24.3,27.0,20.1,6.5
2015-11-28,8.5,24.0,21.0,25.7,18.0,6.5
2015-11-29,8.5,25.0,19.9,30.4,6.3,6.5
2015-11-30,8.5,25.0,5.7,11.5,0.3,6.5
2015-12-01,8.6,25.0,12.4,18.3,5.5,6.5
2015-12-02,8.6,24.0,23.4,32.0,16.3,6.5
2015-12-03,8.6,24.0,28.8,37.0,25.2,6.5
2015-12-04,8.6,24.0,30.0,41.0,24.6,6.5
2015-12-05,8.6,24.0,24.3,30.6,17.2,6.4
2015-12-06,8.6,23.0,32.2,43.0,24.1,6.4
2015-12-07,8.6,23.0,33.3,44.2,28.0,6.3
2015-12-08,8.6,23.0,30.9,37.0,26.4,6.4
2015-12-09,8.6,23.0,32.5,40.6,25.9,6.4
2015-12-10,8.6,23.0,33.3,43.9,27.5,6.3
2015-12-11,8.6,23.0,27.1,28.8,24.6,6.3
2015-12-12,9.3,29.0,20.1,25.9,14.9,7.0
2015-12-13,9.7,32.0,17.8,23.0,13.1,7.4
2015-12-14,10.0,36.0,18.0,28.2,3.2,7.8
2015-12-15,10.4,38.0,2.3,4.6,-0.2,8.1
2015-12-16,10.4,38.0,3.2,9.1,-0.2,8.1
2015-12-17,10.5,36.0,4.6,12.4,-0.4,8.2
2015-12-18,10.6,34.0,24.3,32.4,11.7,8.3
2015-12-19,10.6,34.0,29.1,37.2,22.5,8.3
2015-12-20,10.6,33.0,17.1,23.7,11.3,8.2
2015-12-21,10.7,32.0,14.4,18.9,11.1,8.2
2015-12-22,11.4,36.0,16.5,18.3,14.2,9.0
2015-12-23,11.9,39.0,15.3,17.8,9.9,9.5
2015-12-24,12.0,38.0,12.9,19.4,7.2,9.5
2015-12-25,12.0,40.0,15.3,20.5,4.6,9.6
2015-12-26,12.2,41.0,9.1,16.2,3.9,10.0
2015-12-27,12.6,46.0,16.2,20.5,10.4,11.7
2015-12-28,12.6,46.0,13.5,19.4,8.6,11.7
2015-12-29,12.6,45.0,9.1,15.1,5.0,11.7
2015-12-30,12.6,46.0,5.4,10.0,3.0,11.7
2015-12-31,12.6,45.0,7.9,16.5,4.1,11.7
2016-01-01,12.7,44.0,16.0,22.5,9.7,11.8
2016-01-02,12.8,43.0,19.6,26.6,13.6,11.8
2016-01-03,12.8,43.0,23.4,34.5,16.9,11.8
2016-01-04,12.9,43.0,21.6,28.8,16.7,11.9
2016-01-05,13.0,44.0,17.1,20.3,14.7,12.1
2016-01-06,14.2,56.0,16.7,22.5,11.7,13.4
2016-01-07,14.5,56.0,12.9,14.7,10.8,13.7
2016-01-08,15.0,69.0,10.0,14.5,7.3,14.3
2016-01-09,15.0,65.0,8.2,16.7,3.7,14.4
2016-01-10,15.0,62.0,5.7,15.4,0.3,14.4
2016-01-11,15.1,59.0,11.8,20.7,0.0,14.4
2016-01-12,15.1,57.0,25.2,35.2,18.3,14.4
2016-01-13,15.1,56.0,26.4,36.5,20.3,14.4
2016-01-14,15.1,55.0,15.8,25.7,7.9,14.4
2016-01-15,15.1,54.0,11.5,19.8,7.0,14.4
2016-01-16,15.1,54.0,8.8,13.3,4.3,14.4
2016-01-17,15.1,53.0,12.6,15.8,10.8,14.4
2016-01-18,15.1,51.0,22.1,32.0,14.9,14.4
2016-01-19,15.1,51.0,18.0,25.7,14.2,14.4
2016-01-20,15.1,51.0,15.1,20.1,7.7,14.4
2016-01-21,15.1,50.0,15.6,23.9,6.8,14.4
2016-01-22,15.3,49.0,29.3,38.8,23.9,14.5
2016-01-23,15.3,49.0,29.7,40.8,24.1,14.5
2016-01-24,15.3,49.0,19.2,29.1,10.2,14.5
2016-01-25,15.5,49.0,9.9,16.9,6.1,14.5
2016-01-26,15.5,51.0,10.2,16.5,4.3,14.6
2016-01-27,15.5,50.0,25.3,40.1,8.6,14.7
2016-01-28,15.6,49.0,29.8,40.8,24.6,14.7
2016-01-29,15.6,49.0,27.1,33.3,23.5,14.7
2016-01-30,15.6,48.0,27.7,37.4,21.2,14.7
2016-01-31,15.7,49.0,21.4,23.5,20.1,14.8
2016-02-01,16.6,59.0,10.6,20.5,4.1,16.0
2016-02-02,17.1,66.0,2.8,7.9,-1.3,16.5
2016-02-03,17.1,63.0,-0.8,6.3,-4.7,16.5
2016-02-04,17.3,61.0,8.4,29.7,-2.7,16.6
2016-02-05,17.3,59.0,5.7,13.3,-0.2,16.6
2016-02-06,17.3,57.0,23.0,30.7,10.6,16.6
2016-02-07,17.3,56.0,28.0,36.1,22.1,16.6
2016-02-08,17.3,55.0,28.8,38.1,21.7,16.6
2016-02-09,17.3,55.0,31.6,39.6,26.2,16.6
2016-02-10,17.3,54.0,33.3,41.4,29.3,16.6
2016-02-11,17.3,53.0,34.9,43.9,29.1,16.6
2016-02-12,17.3,53.0,37.2,48.4,30.0,16.6
2016-02-13,17.3,52.0,33.4,45.0,27.3,16.6
2016-02-14,17.3,52.0,27.7,40.3,18.0,16.5
2016-02-15,17.3,52.0,25.3,34.9,19.9,16.5
2016-02-16,17.3,51.0,32.4,44.4,23.7,16.5
2016-02-17,17.3,51.0,36.1,47.5,31.5,16.5
2016-02-18,17.3,51.0,34.5,45.0,28.2,16.5
2016-02-19,17.3,50.0,31.8,39.6,27.1,16.5
2016-02-20,17.3,50.0,32.4,41.9,27.7,16.5
2016-02-21,17.3,50.0,31.6,45.9,21.2,16.5
2016-02-22,17.4,49.0,22.6,35.2,14.5,16.5
2016-02-23,17.7,57.0,12.0,18.3,6.6,16.7
2016-02-24,17.7,55.0,19.0,27.3,7.2,16.7
2016-02-25,17.7,52.0,26.2,36.7,19.8,16.7
2016-02-26,17.7,52.0,30.2,44.2,21.6,16.7
2016-02-27,17.7,51.0,32.4,41.9,26.6,16.7
2016-02-28,17.7,51.0,30.7,41.2,25.0,16.7
2016-02-29,17.7,51.0,29.7,38.8,25.3,16.7
2016-03-01,17.7,50.0,30.6,41.4,25.3,16.7
2016-03-02,17.7,49.0,31.3,42.6,26.6,16.7
2016-03-03,17.7,49.0,33.1,43.9,26.2,16.7
2016-03-04,17.7,49.0,35.8,46.0,28.2,16.7
2016-03-05,17.7,48.0,33.1,46.2,24.8,16.7
2016-03-06,17.7,48.0,28.8,36.5,24.8,16.6
2016-03-07,17.7,48.0,22.3,31.8,15.8,16.6
2016-03-08,17.7,48.0,21.0,32.4,15.3,16.6
2016-03-09,17.7,48.0,23.5,33.4,14.9,16.6
2016-03-10,17.7,47.0,31.6,44.8,22.5,16.6
2016-03-11,17.7,47.0,35.2,48.4,26.2,16.6
2016-03-12,17.7,47.0,25.9,41.2,15.4,16.6
2016-03-13,17.7,47.0,26.6,38.8,15.4,16.6
2016-03-14,17.7,46.0,28.8,38.5,19.6,16.6
2016-03-15,17.7,46.0,22.5,30.7,16.7,16.6
2016-03-16,17.7,46.0,24.4,34.9,15.8,16.6
2016-03-17,17.8,45.0,28.8,39.2,19.2,16.6
2016-03-18,17.8,45.0,30.4,41.7,22.6,16.6
2016-03-19,17.8,45.0,27.0,36.9,17.2,16.6
2016-03-20,17.8,45.0,26.6,37.0,16.2,16.6
2016-03-21,17.8,43.0,34.5,45.5,24.3,16.6
2016-03-22,17.8,43.0,32.7,43.5,17.2,16.6
2016-03-23,17.8,43.0,14.7,19.9,8.6,16.6
2016-03-24,17.8,43.0,23.0,32.5,13.3,16.6
2016-03-25,17.8,43.0,23.4,32.5,17.4,16.6
2016-03-26,17.8,43.0,17.8,22.6,11.1,16.6
2016-03-27,17.9,44.0,23.7,35.6,10.0,16.7
2016-03-28,17.9,43.0,31.8,41.4,24.1,16.7
2016-03-29,17.9,43.0,29.8,40.5,16.2,16.7
2016-03-30,17.9,43.0,15.3,20.8,10.6,16.7
2016-03-31,18.0,43.0,19.6,31.6,9.5,16.7
2016-04-01,18.6,49.0,16.7,25.5,12.0,17.2
2016-04-02,18.7,47.0,24.1,34.7,13.6,17.5
2016-04-03,18.7,46.0,31.5,42.8,20.8,17.5
2016-04-04,18.7,44.0,37.8,47.7,29.3,17.5
2016-04-05,18.7,44.0,35.8,47.1,21.6,17.5
2016-04-06,18.7,42.0,33.8,44.6,21.0,17.5
2016-04-07,18.7,42.0,38.1,50.7,26.8,17.5
2016-04-08,18.7,44.0,29.1,33.4,25.0,17.5
2016-04-09,18.7,46.0,28.8,32.9,26.2,17.5
2016-04-10,18.7,44.0,31.3,43.0,24.4,17.5
2016-04-11,18.8,44.0,27.9,34.9,23.7,17.5
2016-04-12,19.0,50.0,28.8,41.0,25.2,17.6
2016-04-13,19.4,48.0,32.4,40.5,25.2,17.7
2016-04-14,19.8,46.0,38.1,50.2,28.8,17.7
2016-04-15,20.2,49.0,31.6,43.5,24.4,18.0
2016-04-16,20.7,51.0,20.7,27.3,15.6,18.5
2016-04-17,21.0,54.0,21.7,28.8,16.0,18.7
2016-04-18,21.4,57.0,22.6,31.3,16.7,19.1
2016-04-19,21.4,55.0,22.5,29.1,14.9,19.2
2016-04-20,21.4,52.0,30.9,39.2,21.7,19.1
2016-04-21,21.4,50.0,36.3,46.6,26.2,18.9
2016-04-22,21.4,49.0,38.7,52.5,27.9,18.7
