date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2000-10-01,0.0,47.8,61.9,34.0,0.0
2000-10-02,0.0,46.4,62.2,33.3,0.0
2000-10-03,0.0,40.3,55.2,30.9,0.0
2000-10-04,0.4,36.9,51.1,26.8,0.0
2000-10-05,0.5,34.9,48.2,25.3,0.0
2000-10-06,0.5,34.5,51.8,22.1,0.0
2000-10-07,0.5,34.7,52.7,22.1,0.0
2000-10-08,0.5,34.5,54.9,22.3,0.0
2000-10-09,0.5,34.3,53.8,23.0,0.0
2000-10-10,0.5,37.0,54.3,25.3,0.0
2000-10-11,0.5,42.3,54.7,31.8,0.0
2000-10-12,0.5,36.3,50.0,25.7,0.0
2000-10-13,0.5,27.7,40.3,20.3,0.0
2000-10-14,0.5,25.5,41.4,15.4,0.0
2000-10-15,0.5,28.8,51.4,14.9,0.0
2000-10-16,0.5,30.2,51.4,17.8,0.0
2000-10-17,0.5,33.8,57.9,19.2,0.0
2000-10-18,0.5,35.6,57.9,22.6,0.0
2000-10-19,0.5,34.0,53.2,22.3,0.0
2000-10-20,0.5,34.0,54.9,21.4,0.0
2000-10-21,0.5,34.3,54.0,24.3,0.0
2000-10-22,0.5,30.7,41.9,21.9,0.0
2000-10-23,0.7,34.5,51.8,24.4,0.0
2000-10-24,0.7,30.4,44.8,21.0,0.0
2000-10-25,0.7,25.9,32.9,16.3,0.0
2000-10-26,0.7,28.2,50.7,14.2,0.0
2000-10-27,0.8,34.0,49.3,20.7,0.2
2000-10-28,1.1,33.4,48.6,28.0,0.5
2000-10-29,1.1,26.6,39.4,16.7,0.5
2000-10-30,1.2,29.1,47.5,16.7,0.5
2000-10-31,1.5,23.9,33.1,16.0,0.2
2000-11-01,1.9,19.6,29.1,16.2,0.5
2000-11-02,1.9,15.4,32.2,6.1,0.3
2000-11-03,1.9,18.0,41.7,7.7,0.4
2000-11-04,2.1,21.6,46.0,8.6,0.6
2000-11-05,2.2,16.3,23.9,5.5,0.8
2000-11-06,2.2,7.5,18.9,-4.5,0.8
2000-11-07,2.4,6.3,16.0,-4.0,0.8
2000-11-08,2.4,12.7,34.0,0.1,0.8
2000-11-09,2.4,18.0,30.6,9.0,0.9
2000-11-10,2.7,20.7,30.0,9.1,1.2
2000-11-11,2.7,11.8,18.0,5.0,1.2
2000-11-12,2.7,2.7,13.1,-7.2,1.2
2000-11-13,2.7,-1.8,18.9,-11.9,1.0
2000-11-14,2.8,13.5,36.5,-5.4,1.5
2000-11-15,3.0,9.7,18.3,2.3,1.7
2000-11-16,3.0,3.2,14.0,-8.9,1.6
2000-11-17,3.0,0.0,20.5,-11.6,1.6
2000-11-18,3.2,4.6,24.6,-14.3,1.9
2000-11-19,3.2,13.6,29.7,3.9,1.9
2000-11-20,3.2,14.0,34.9,3.7,1.9
2000-11-21,3.2,19.2,39.6,5.9,1.9
2000-11-22,3.2,23.4,44.1,10.9,2.1
2000-11-23,3.2,16.7,37.9,5.4,2.1
2000-11-24,3.2,13.8,36.7,1.8,2.1
2000-11-25,3.2,11.1,29.7,1.8,2.2
2000-11-26,3.3,15.4,22.6,5.0,2.3
2000-11-27,3.5,20.7,28.0,13.6,2.6
2000-11-28,3.5,17.8,28.8,7.7,2.6
2000-11-29,3.5,20.7,43.0,7.2,2.6
2000-11-30,3.5,19.4,29.7,0.7,2.6
2000-12-01,3.5,9.3,32.9,-3.5,2.6
2000-12-02,3.6,17.8,42.6,5.0,2.6
2000-12-03,3.6,18.3,39.0,8.1,2.6
2000-12-04,3.7,18.3,40.6,7.7,2.7
2000-12-05,4.0,18.7,30.4,10.4,3.0
2000-12-06,4.0,15.3,40.1,1.4,3.0
2000-12-07,4.0,19.2,35.6,8.6,3.0
2000-12-08,4.2,19.2,29.8,8.4,3.3
2000-12-09,4.2,20.1,32.0,9.3,3.3
2000-12-10,4.6,17.6,28.8,9.0,3.8
2000-12-11,4.6,3.4,10.8,-5.1,3.7
2000-12-12,4.7,12.7,26.6,3.9,3.8
2000-12-13,4.8,11.5,22.3,3.6,3.9
2000-12-14,5.0,15.1,22.6,9.0,4.1
2000-12-15,5.2,10.8,18.3,3.6,4.3
2000-12-16,5.3,7.7,18.0,-0.2,4.3
2000-12-17,5.5,11.7,32.0,3.2,4.7
2000-12-18,5.5,-0.4,9.9,-9.4,4.7
2000-12-19,6.0,11.5,33.8,-3.8,5.1
2000-12-20,6.2,10.2,16.5,3.9,5.3
2000-12-21,6.3,11.7,18.3,0.7,5.4
2000-12-22,6.3,19.9,33.3,10.8,5.5
2000-12-23,6.3,13.8,30.2,3.9,5.5
2000-12-24,6.3,16.2,34.0,3.2,5.5
2000-12-25,6.3,12.0,24.4,-1.1,5.5
2000-12-26,6.4,9.5,38.8,-2.2,5.5
2000-12-27,6.4,16.2,38.8,4.6,5.5
2000-12-28,6.4,14.9,32.2,3.6,5.5
2000-12-29,6.4,10.6,27.7,0.3,5.5
2000-12-30,6.5,14.0,22.6,2.1,5.7
2000-12-31,6.5,12.2,28.2,0.0,5.7
2001-01-01,6.6,13.3,30.7,0.1,5.7
2001-01-02,6.6,8.1,30.4,-2.6,5.7
2001-01-03,6.7,15.6,37.4,2.5,5.8
2001-01-04,6.7,19.9,43.9,10.6,5.8
2001-01-05,6.7,23.0,49.6,11.7,5.8
2001-01-06,6.7,20.3,41.4,9.9,5.8
2001-01-07,6.7,9.0,32.5,-0.9,5.8
2001-01-08,6.7,14.0,44.2,-0.2,5.8
2001-01-09,6.7,19.6,43.0,4.6,5.8
2001-01-10,6.7,15.8,28.0,3.4,5.8
2001-01-11,6.8,17.8,39.4,0.3,5.9
2001-01-12,6.8,23.4,38.7,14.0,5.9
2001-01-13,6.9,11.5,16.5,3.9,6.0
2001-01-14,6.9,6.6,20.3,-4.2,6.0
2001-01-15,6.9,2.5,23.2,-9.8,6.0
2001-01-16,6.9,0.7,20.8,-10.3,6.0
2001-01-17,6.9,0.7,24.6,-10.8,6.0
2001-01-18,7.0,6.1,23.2,-8.7,6.1
2001-01-19,7.0,10.8,29.5,2.1,6.1
2001-01-20,7.0,8.1,16.7,1.4,6.2
2001-01-21,7.0,9.9,33.3,-4.4,6.2
2001-01-22,7.1,19.9,45.9,4.3,6.2
2001-01-23,7.1,16.5,32.5,5.0,6.2
2001-01-24,7.2,16.7,39.0,2.8,6.3
2001-01-25,7.3,17.2,26.2,10.2,6.5
2001-01-26,7.3,12.6,28.8,-1.8,6.5
2001-01-27,7.3,14.0,30.2,2.5,6.5
2001-01-28,7.5,11.3,29.1,0.3,6.6
2001-01-29,7.5,8.1,16.3,-2.6,6.7
2001-01-30,7.5,5.9,17.2,-2.2,6.8
2001-01-31,7.6,2.3,20.1,-11.9,6.8
2001-02-01,7.6,5.9,20.3,-1.3,6.8
2001-02-02,7.8,16.9,29.1,4.1,7.0
2001-02-03,8.2,20.1,25.0,13.5,7.4
2001-02-04,8.2,22.5,36.5,11.5,7.4
2001-02-05,8.3,22.6,42.1,8.1,7.4
2001-02-06,8.4,26.2,41.4,12.0,7.4
2001-02-07,8.4,24.4,34.0,18.3,7.5
2001-02-08,8.7,18.3,28.2,5.0,7.8
