date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.0,0.0,45.0,56.5,37.4,0.0
2023-10-02,0.9,0.0,46.2,49.8,40.6,0.0
2023-10-03,1.0,0.0,49.3,54.3,46.2,0.0
2023-10-04,1.0,0.0,51.3,59.4,45.9,0.0
2023-10-05,1.0,0.0,55.9,69.6,46.9,0.0
2023-10-06,1.0,0.0,60.3,71.6,50.9,0.0
2023-10-07,1.0,0.0,63.1,74.8,52.7,0.0
2023-10-08,1.0,0.0,59.4,71.4,52.9,0.0
2023-10-09,1.4,0.0,51.3,56.5,44.8,0.0
2023-10-10,2.6,0.0,43.3,47.3,41.4,0.0
2023-10-11,3.6,0.0,43.5,46.0,41.0,0.0
2023-10-12,3.6,0.0,47.1,54.7,41.0,0.0
2023-10-13,3.6,0.0,48.7,57.7,41.7,0.0
2023-10-14,3.7,0.0,46.8,52.5,44.4,0.0
2023-10-15,3.7,0.0,50.7,58.5,42.6,0.0
2023-10-16,4.6,0.0,50.0,57.9,42.8,0.0
2023-10-17,4.6,0.0,44.8,50.9,40.6,0.0
2023-10-18,4.6,0.0,54.3,68.4,42.6,0.0
2023-10-19,4.6,0.0,55.9,67.3,48.4,0.0
2023-10-20,4.6,0.0,53.2,63.1,46.2,0.0
2023-10-21,4.6,0.0,54.1,65.7,48.4,0.0
2023-10-22,4.6,0.0,47.1,49.8,44.1,0.0
2023-10-23,4.8,0.0,41.0,44.6,36.5,0.0
2023-10-24,5.3,1.0,36.0,38.5,34.2,0.4
2023-10-25,5.6,1.0,35.6,44.2,33.4,0.3
2023-10-26,5.8,0.0,33.8,38.3,30.0,0.3
2023-10-27,5.8,0.0,31.8,39.4,26.2,0.3
2023-10-28,5.8,0.0,32.9,43.9,25.5,0.4
2023-10-29,5.8,0.0,40.5,50.7,30.7,0.6
2023-10-30,5.8,0.0,47.8,55.2,39.6,0.6
2023-10-31,5.8,0.0,47.5,55.9,41.2,0.4
2023-11-01,6.2,0.0,46.4,51.1,42.4,0.0
2023-11-02,7.8,0.0,48.6,51.6,44.2,0.0
2023-11-03,8.2,0.0,46.6,51.4,39.0,0.0
2023-11-04,10.7,0.0,48.4,51.8,43.3,0.0
2023-11-05,11.4,0.0,42.4,46.6,38.8,0.0
2023-11-06,12.9,0.0,40.8,42.1,38.3,0.0
2023-11-07,13.6,0.0,38.3,40.3,35.2,0.0
2023-11-08,13.6,0.0,37.0,42.6,33.6,0.0
2023-11-09,14.0,0.0,40.5,45.9,35.1,0.4
2023-11-10,14.4,0.0,36.3,39.7,35.2,0.4
2023-11-11,15.6,0.0,37.9,41.0,35.4,0.3
2023-11-12,15.8,0.0,41.2,45.1,36.5,0.2
2023-11-13,16.3,0.0,36.3,40.6,31.5,0.0
2023-11-14,16.3,0.0,36.9,47.3,28.4,0.3
2023-11-15,16.4,0.0,40.1,43.9,34.2,0.2
2023-11-16,16.4,0.0,37.6,46.0,31.5,0.4
2023-11-17,16.4,0.0,45.5,54.9,36.1,0.6
2023-11-18,16.5,0.0,46.8,52.5,39.2,0.5
2023-11-19,17.4,3.0,34.5,39.2,30.9,1.2
2023-11-20,17.4,4.0,38.8,49.5,29.5,1.2
2023-11-21,17.5,3.0,45.9,51.8,39.0,1.1
2023-11-22,17.8,2.0,39.0,42.3,34.2,0.9
2023-11-23,17.9,2.0,32.7,36.0,29.1,0.8
2023-11-24,17.9,2.0,32.7,41.7,29.1,1.0
2023-11-25,17.9,2.0,37.0,46.9,29.7,1.1
2023-11-26,17.9,2.0,42.4,48.6,34.9,1.2
2023-11-27,18.0,2.0,41.4,47.8,34.0,1.4
2023-11-28,18.0,2.0,36.9,44.6,33.3,1.4
