date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.1,0.0,37.4,46.8,32.2,0.0
2023-10-02,0.2,0.0,37.2,49.8,31.8,0.0
2023-10-03,0.4,0.0,34.7,39.6,32.2,0.0
2023-10-04,0.5,0.0,36.7,39.7,33.1,0.0
2023-10-05,0.5,0.0,39.9,46.8,32.9,0.0
2023-10-06,0.5,0.0,41.9,54.7,34.5,0.0
2023-10-07,0.5,0.0,47.1,61.7,37.8,0.0
2023-10-08,0.5,0.0,49.3,61.3,41.7,0.0
2023-10-09,0.5,0.0,49.5,60.8,42.3,0.0
2023-10-10,0.5,0.0,44.2,55.0,37.4,0.0
2023-10-11,0.9,2.0,34.3,37.8,31.6,0.3
2023-10-12,1.3,1.0,33.4,39.2,30.4,0.4
2023-10-13,1.3,1.0,34.5,39.2,28.6,0.3
2023-10-14,1.3,0.0,36.7,45.3,33.4,0.2
2023-10-15,1.3,0.0,43.0,52.9,33.8,0.0
2023-10-16,1.3,0.0,47.7,58.6,39.9,0.0
2023-10-17,1.3,0.0,44.6,52.2,38.1,0.0
2023-10-18,1.3,0.0,45.7,56.8,35.6,0.0
2023-10-19,1.3,0.0,50.9,61.0,41.0,0.0
2023-10-20,1.3,0.0,51.3,63.1,43.0,0.0
2023-10-21,1.3,0.0,47.1,57.6,41.2,0.0
2023-10-22,1.5,0.0,44.2,55.6,37.8,0.0
2023-10-23,1.6,0.0,37.8,41.7,33.1,0.0
2023-10-24,1.7,0.0,34.5,41.9,30.4,0.0
2023-10-25,2.0,1.0,30.4,36.7,26.2,0.4
2023-10-26,2.1,2.0,14.7,26.6,8.6,0.5
2023-10-27,2.2,4.0,16.7,25.3,7.2,0.6
2023-10-28,2.2,4.0,10.4,25.9,2.7,0.6
2023-10-29,2.2,4.0,15.3,31.8,8.2,0.6
2023-10-30,2.3,4.0,21.6,35.1,11.8,0.7
2023-10-31,2.4,3.0,32.4,48.2,20.7,0.7
2023-11-01,2.4,3.0,36.7,48.6,30.2,0.7
2023-11-02,2.5,3.0,34.7,37.8,30.7,0.9
2023-11-03,2.5,3.0,34.5,40.6,31.8,0.8
2023-11-04,2.5,3.0,34.9,41.2,28.8,0.9
2023-11-05,2.7,4.0,34.7,39.6,30.4,1.1
2023-11-06,3.0,6.0,33.3,41.5,26.8,1.4
2023-11-07,3.1,7.0,28.0,36.0,24.3,1.5
2023-11-08,3.1,8.0,24.1,32.5,20.3,1.5
2023-11-09,3.1,7.0,24.8,34.3,14.5,1.5
2023-11-10,3.2,7.0,27.0,35.8,20.8,1.6
2023-11-11,3.2,7.0,30.4,37.8,26.1,1.6
2023-11-12,3.2,7.0,32.0,41.4,28.0,1.6
2023-11-13,3.2,6.0,37.6,43.5,32.0,1.6
2023-11-14,3.2,6.0,34.7,39.6,29.7,1.6
2023-11-15,3.2,6.0,37.4,44.8,34.0,1.6
2023-11-16,3.2,6.0,34.9,41.5,27.9,1.6
2023-11-17,3.2,6.0,31.3,46.9,25.0,1.6
2023-11-18,3.3,6.0,31.8,40.1,25.0,1.6
2023-11-19,3.4,8.0,28.2,40.6,20.1,1.7
2023-11-20,3.4,8.0,22.3,32.9,16.9,1.8
2023-11-21,3.5,8.0,37.2,50.5,24.6,1.8
2023-11-22,3.5,9.0,33.4,40.8,25.9,1.8
2023-11-23,3.5,10.0,20.5,29.3,9.5,1.9
2023-11-24,3.5,9.0,10.4,28.2,1.8,1.9
2023-11-25,3.6,9.0,16.9,26.6,7.9,2.0
2023-11-26,3.6,9.0,20.5,31.5,11.8,2.0
2023-11-27,3.7,9.0,26.1,37.6,15.1,2.0
2023-11-28,3.7,9.0,30.0,44.6,22.5,2.0
2023-11-29,3.7,9.0,26.4,37.8,18.3,2.0
2023-11-30,3.7,8.0,19.6,29.3,14.5,2.1
2023-12-01,3.8,9.0,16.9,28.2,12.6,2.2
2023-12-02,3.8,11.0,17.4,21.2,14.4,2.3
2023-12-03,4.0,11.0,22.3,32.2,14.7,2.4
2023-12-04,4.0,11.0,32.0,35.8,29.5,2.4
2023-12-05,4.0,10.0,36.5,42.1,31.1,2.4
2023-12-06,4.0,10.0,34.2,40.6,28.8,2.4
2023-12-07,4.6,18.0,24.3,32.9,15.4,3.2
2023-12-08,4.7,18.0,15.8,20.1,11.8,3.3
2023-12-09,4.8,18.0,12.2,19.4,3.2,3.3
2023-12-10,4.9,18.0,22.3,25.5,13.6,3.4
2023-12-11,4.9,17.0,25.2,34.2,19.2,3.4
2023-12-12,5.0,16.0,23.5,35.4,18.5,3.5
2023-12-13,5.0,16.0,28.2,39.6,21.0,3.5
2023-12-14,5.0,16.0,29.8,39.6,23.5,3.5
2023-12-15,5.0,16.0,29.3,39.7,22.6,3.5
2023-12-16,5.0,15.0,35.6,45.1,30.2,3.5
2023-12-17,5.0,15.0,32.7,41.5,27.3,3.5
2023-12-18,5.0,15.0,35.4,42.4,28.6,3.5
2023-12-19,5.0,15.0,32.5,40.5,26.1,3.5
2023-12-20,5.0,15.0,32.7,40.6,29.8,3.5
2023-12-21,5.0,15.0,31.8,40.1,26.8,3.5
2023-12-22,5.0,15.0,30.9,37.2,26.1,3.5
2023-12-23,5.4,19.0,18.1,29.1,11.1,3.8
2023-12-24,5.5,19.0,12.7,24.4,4.3,3.9
2023-12-25,5.5,18.0,21.9,34.3,13.3,3.9
2023-12-26,5.5,18.0,23.7,35.1,18.3,3.9
2023-12-27,5.5,18.0,27.9,39.4,16.2,3.9
2023-12-28,5.5,18.0,32.7,43.9,25.3,3.9
2023-12-29,5.5,17.0,29.7,40.6,23.5,3.9
2023-12-30,5.5,17.0,31.1,42.6,26.8,3.9
2023-12-31,5.5,17.0,30.0,39.7,23.2,3.9
2024-01-01,5.5,17.0,23.7,33.8,17.6,3.9
