date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.2,0.0,35.6,41.5,33.6,0.0
2023-10-02,0.2,0.0,38.1,48.2,31.1,0.0
2023-10-03,0.3,0.0,43.0,51.4,34.2,0.0
2023-10-04,0.3,0.0,44.2,53.8,37.6,0.0
2023-10-05,0.3,0.0,47.1,57.7,39.4,0.0
2023-10-06,0.3,0.0,50.4,62.6,42.8,0.0
2023-10-07,0.3,0.0,53.1,65.3,42.8,0.0
2023-10-08,0.3,0.0,55.8,68.9,43.5,0.0
2023-10-09,0.3,0.0,51.4,61.2,41.9,0.0
2023-10-10,0.4,0.0,45.9,54.9,39.0,0.0
2023-10-11,0.4,0.0,37.4,46.6,29.3,0.0
2023-10-12,0.4,0.0,35.8,47.7,28.4,0.0
2023-10-13,0.4,0.0,45.7,59.7,30.9,0.0
2023-10-14,0.4,0.0,48.6,61.0,42.3,0.0
2023-10-15,0.4,0.0,52.5,68.0,40.6,0.0
2023-10-16,0.4,0.0,56.1,66.0,48.4,0.0
2023-10-17,0.4,0.0,50.5,60.3,41.4,0.0
2023-10-18,0.4,0.0,51.4,64.0,41.4,0.0
2023-10-19,0.4,0.0,55.6,67.6,46.2,0.0
2023-10-20,0.4,0.0,54.9,64.6,47.1,0.0
2023-10-21,0.4,0.0,53.1,63.5,42.8,0.0
2023-10-22,0.4,0.0,44.1,53.4,36.3,0.0
2023-10-23,0.4,0.0,41.2,51.8,35.1,0.0
2023-10-24,0.4,0.0,44.2,58.8,35.1,0.0
2023-10-25,0.4,0.0,39.9,49.3,32.2,0.0
2023-10-26,0.5,0.0,32.2,43.2,25.7,0.0
2023-10-27,0.5,0.0,38.1,49.8,29.8,0.0
2023-10-28,0.5,0.0,26.8,34.3,18.9,0.0
2023-10-29,0.5,0.0,27.1,40.1,17.1,0.0
2023-10-30,0.5,0.0,37.9,51.4,26.4,0.0
2023-10-31,0.5,0.0,45.3,59.5,34.0,0.0
2023-11-01,0.5,0.0,45.9,58.3,37.9,0.0
2023-11-02,0.5,0.0,48.4,59.0,38.3,0.0
2023-11-03,0.5,0.0,48.6,60.4,41.0,0.0
2023-11-04,0.5,0.0,49.5,60.8,42.8,0.0
2023-11-05,0.5,0.0,45.0,52.0,41.9,0.0
2023-11-06,0.8,4.0,36.9,43.0,30.0,0.3
2023-11-07,1.0,3.0,30.2,39.4,25.0,0.3
2023-11-08,1.0,3.0,28.2,37.2,21.7,0.3
2023-11-09,1.0,2.0,34.2,48.7,19.8,0.3
2023-11-10,1.0,2.0,38.8,49.1,33.3,0.3
2023-11-11,1.0,2.0,41.9,53.4,33.8,0.3
2023-11-12,1.0,0.0,43.3,53.1,37.2,0.0
2023-11-13,1.0,0.0,41.4,49.6,33.3,0.0
2023-11-14,1.0,0.0,40.3,51.3,31.8,0.0
2023-11-15,1.3,0.0,37.9,46.6,32.5,0.0
2023-11-16,1.4,0.0,36.7,43.7,33.1,0.0
2023-11-17,1.4,0.0,34.7,39.6,31.8,0.0
2023-11-18,1.6,1.0,35.2,42.1,30.7,0.2
2023-11-19,1.6,1.0,26.2,36.9,18.7,0.2
2023-11-20,1.6,1.0,30.0,44.1,15.8,0.2
2023-11-21,1.6,1.0,43.7,54.9,29.8,0.2
2023-11-22,1.6,1.0,45.1,55.8,38.8,0.2
2023-11-23,1.7,2.0,32.2,41.5,23.5,0.3
2023-11-24,1.7,2.0,20.7,25.0,18.3,0.3
2023-11-25,1.7,2.0,19.0,27.5,13.6,0.3
2023-11-26,1.7,2.0,23.7,37.8,15.1,0.3
2023-11-27,1.8,2.0,28.9,41.2,17.8,0.3
2023-11-28,1.8,2.0,33.4,44.8,27.0,0.3
2023-11-29,1.8,2.0,28.8,39.4,22.6,0.3
2023-11-30,1.9,3.0,28.2,35.1,25.3,0.4
2023-12-01,1.9,3.0,28.2,36.9,21.6,0.4
2023-12-02,1.9,3.0,30.7,36.0,26.6,0.4
2023-12-03,1.9,3.0,35.6,39.4,32.0,0.4
2023-12-04,1.9,3.0,38.1,46.9,31.5,0.4
2023-12-05,1.9,3.0,43.5,54.5,35.6,0.4
