date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.4,0.0,37.2,42.8,32.7,0.0
2023-10-02,0.4,0.0,38.1,42.6,35.8,0.0
2023-10-03,0.6,0.0,42.4,46.8,37.9,0.0
2023-10-04,0.6,0.0,47.1,56.7,38.1,0.0
2023-10-05,0.6,0.0,50.9,61.3,39.6,0.0
2023-10-06,0.6,0.0,54.1,65.3,41.4,0.0
2023-10-07,0.6,0.0,57.2,72.1,45.3,0.0
2023-10-08,0.6,0.0,59.0,73.6,46.8,0.0
2023-10-09,0.6,0.0,58.3,73.0,46.6,0.0
2023-10-10,0.6,0.0,46.4,59.4,37.9,0.0
2023-10-11,0.8,0.0,36.1,41.4,32.5,0.0
2023-10-12,0.8,0.0,36.3,44.4,30.6,0.0
2023-10-13,0.8,0.0,43.3,53.8,32.0,0.0
2023-10-14,0.8,0.0,48.0,60.1,38.7,0.0
2023-10-15,0.8,0.0,54.7,68.2,43.7,0.0
2023-10-16,0.8,0.0,57.7,72.5,46.6,0.0
2023-10-17,0.8,0.0,52.2,64.2,41.7,0.0
2023-10-18,0.8,0.0,54.1,64.9,43.2,0.0
2023-10-19,0.8,0.0,58.6,74.8,45.3,0.0
2023-10-20,0.8,0.0,58.5,73.2,47.5,0.0
2023-10-21,0.8,0.0,55.6,70.2,44.8,0.0
2023-10-22,1.0,0.0,54.3,67.3,43.2,0.0
2023-10-23,1.0,0.0,43.5,52.9,37.6,0.0
2023-10-24,1.0,0.0,43.9,56.5,30.2,0.0
2023-10-25,1.4,0.0,39.4,49.5,24.8,0.0
2023-10-26,1.4,0.0,25.2,34.0,20.3,0.0
2023-10-27,1.4,0.0,28.9,39.9,20.1,0.0
2023-10-28,1.4,0.0,20.8,26.6,15.8,0.0
2023-10-29,1.4,0.0,24.8,36.0,15.8,0.0
2023-10-30,1.4,0.0,31.5,43.0,19.6,0.0
2023-10-31,1.4,0.0,40.3,54.3,27.5,0.0
2023-11-01,1.4,0.0,43.9,55.2,35.6,0.0
2023-11-02,1.4,0.0,44.4,55.2,37.8,0.0
2023-11-03,1.4,0.0,45.0,56.1,37.4,0.0
2023-11-04,1.4,0.0,47.5,56.7,38.5,0.0
2023-11-05,1.5,0.0,45.5,51.4,40.5,0.0
2023-11-06,1.5,0.0,41.2,51.8,31.6,0.0
2023-11-07,1.7,0.0,31.3,35.8,25.5,0.0
2023-11-08,1.7,0.0,27.3,36.1,19.4,0.0
2023-11-09,1.7,0.0,31.1,46.0,19.6,0.0
2023-11-10,1.7,0.0,33.6,44.4,27.1,0.0
2023-11-11,1.7,0.0,36.1,48.0,27.0,0.0
2023-11-12,1.8,0.0,42.6,54.7,28.9,0.0
2023-11-13,1.8,0.0,41.0,51.8,35.2,0.0
2023-11-14,1.8,0.0,41.0,53.2,29.3,0.0
2023-11-15,1.8,0.0,43.5,53.6,33.4,0.0
2023-11-16,1.9,0.0,36.0,45.3,31.1,0.0
2023-11-17,2.0,0.0,38.3,49.6,29.7,0.0
2023-11-18,2.1,0.0,37.2,45.7,32.7,0.0
2023-11-19,2.2,1.0,27.3,34.7,21.0,0.1
2023-11-20,2.2,0.0,23.2,32.0,12.0,0.1
2023-11-21,2.2,0.0,33.4,48.0,20.7,0.1
