date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.0,1.0,37.2,44.4,33.4,0.4
2023-10-02,0.1,0.0,40.3,47.1,36.9,0.0
2023-10-03,0.2,0.0,40.6,45.9,37.0,0.0
2023-10-04,0.2,0.0,44.2,50.0,41.2,0.0
2023-10-05,0.2,0.0,44.4,52.5,38.3,0.0
2023-10-06,0.2,0.0,46.2,60.6,36.0,0.0
2023-10-07,0.2,0.0,50.7,61.2,39.6,0.0
2023-10-08,0.2,0.0,56.1,66.4,47.3,0.0
2023-10-09,0.2,0.0,55.0,66.2,46.8,0.0
2023-10-10,0.4,0.0,41.7,48.2,36.3,0.0
2023-10-11,0.4,0.0,36.0,41.4,33.4,0.0
2023-10-12,0.4,0.0,38.8,45.3,32.5,0.0
2023-10-13,0.5,0.0,41.4,46.9,38.5,0.0
2023-10-14,0.5,0.0,41.7,46.0,37.8,0.0
2023-10-15,0.5,0.0,43.5,52.2,39.7,0.0
2023-10-16,1.0,0.0,47.7,57.2,41.9,0.0
2023-10-17,1.2,0.0,37.0,41.9,32.9,0.0
2023-10-18,1.2,0.0,43.5,50.4,35.6,0.0
2023-10-19,1.3,0.0,52.3,59.4,48.7,0.0
2023-10-20,1.3,0.0,48.7,55.6,41.2,0.0
2023-10-21,1.3,0.0,48.2,55.6,42.1,0.0
2023-10-22,1.6,0.0,40.5,45.0,32.7,0.0
2023-10-23,1.9,1.0,34.2,38.5,29.7,0.2
2023-10-24,2.1,1.0,26.1,32.2,16.9,0.3
2023-10-25,2.2,3.0,12.7,16.9,9.1,0.4
2023-10-26,2.2,4.0,14.0,18.3,9.3,0.4
2023-10-27,2.3,2.0,13.1,25.0,7.7,0.4
2023-10-28,2.3,2.0,17.4,31.1,7.9,0.5
2023-10-29,2.3,2.0,22.3,32.0,14.9,0.5
2023-10-30,2.3,2.0,28.4,39.0,19.8,0.6
2023-10-31,2.3,2.0,34.9,45.3,28.2,0.6
2023-11-01,2.3,2.0,34.3,43.7,30.6,0.6
2023-11-02,3.2,6.0,34.9,38.5,28.9,1.4
2023-11-03,3.3,5.0,34.0,37.2,32.5,1.2
2023-11-04,3.8,4.0,37.9,40.5,32.9,1.0
2023-11-05,4.2,3.0,33.6,38.3,29.8,0.9
2023-11-06,4.6,7.0,32.0,34.5,28.0,1.4
2023-11-07,4.8,8.0,30.6,33.3,24.8,1.4
2023-11-08,4.8,7.0,25.7,30.7,23.0,1.4
2023-11-09,4.9,6.0,27.7,37.9,20.7,1.5
2023-11-10,4.9,6.0,26.6,28.9,24.8,1.5
2023-11-11,5.6,8.0,28.8,31.3,25.9,1.8
2023-11-12,5.7,10.0,29.7,35.2,26.1,1.8
2023-11-13,6.0,10.0,32.2,38.3,25.2,2.1
2023-11-14,6.0,10.0,27.1,36.5,21.6,2.0
2023-11-15,6.4,11.0,28.4,34.0,23.9,2.3
2023-11-16,6.4,11.0,24.4,33.6,14.5,2.3
2023-11-17,6.4,10.0,30.7,43.2,22.6,2.2
2023-11-18,6.5,11.0,35.8,45.5,26.1,2.3
2023-11-19,6.5,10.0,30.0,37.4,24.6,2.3
2023-11-20,6.5,10.0,28.0,35.8,23.2,2.3
2023-11-21,6.6,10.0,35.1,44.8,24.4,2.3
2023-11-22,6.7,11.0,28.0,35.6,22.1,2.4
2023-11-23,6.8,11.0,22.3,27.7,15.6,2.5
2023-11-24,6.8,10.0,20.5,33.6,11.5,2.5
2023-11-25,6.8,10.0,23.5,39.0,16.7,2.5
2023-11-26,6.8,10.0,16.9,30.4,8.8,2.5
2023-11-27,6.9,11.0,20.8,32.5,9.5,2.6
2023-11-28,6.9,11.0,28.4,37.2,18.7,2.6
2023-11-29,6.9,11.0,21.0,33.3,12.6,2.6
2023-11-30,6.9,10.0,16.9,24.6,12.9,2.7
2023-12-01,7.0,13.0,18.9,21.4,16.9,2.8
2023-12-02,7.4,16.0,22.6,26.2,18.5,3.0
2023-12-03,7.5,16.0,23.5,27.5,18.9,3.0
2023-12-04,7.6,15.0,30.6,38.5,25.3,3.4
2023-12-05,9.6,8.0,39.4,40.6,37.8,2.7
2023-12-06,10.9,11.0,36.0,38.3,33.1,3.0
2023-12-07,11.4,18.0,28.6,33.3,24.1,3.7
2023-12-08,11.4,17.0,21.7,25.0,14.5,3.8
2023-12-09,11.7,17.0,18.1,20.8,14.7,3.9
2023-12-10,11.7,16.0,27.1,31.3,20.7,3.9
2023-12-11,11.9,16.0,25.9,32.7,18.9,3.8
2023-12-12,12.3,15.0,22.3,34.7,15.1,3.8
