date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.3,0.0,33.3,43.9,30.6,0.0
2023-10-02,0.3,0.0,36.1,47.3,28.0,0.0
2023-10-03,0.3,0.0,41.9,52.9,31.5,0.0
2023-10-04,0.3,0.0,44.2,53.2,36.5,0.0
2023-10-05,0.3,0.0,49.6,59.5,38.8,0.0
2023-10-06,0.3,0.0,50.2,64.0,36.9,0.0
2023-10-07,0.3,0.0,50.9,64.9,40.5,0.0
2023-10-08,0.3,0.0,51.3,67.1,39.0,0.0
2023-10-09,0.3,0.0,47.7,57.7,39.9,0.0
2023-10-10,0.3,0.0,41.2,48.6,34.5,0.0
2023-10-11,0.3,0.0,33.8,43.5,28.0,0.0
2023-10-12,0.3,0.0,35.1,50.0,28.0,0.0
2023-10-13,0.3,0.0,41.4,55.9,30.6,0.0
2023-10-14,0.3,0.0,44.6,57.0,36.9,0.0
2023-10-15,0.3,0.0,47.7,63.5,36.5,0.0
2023-10-16,0.3,0.0,50.9,61.9,39.6,0.0
2023-10-17,0.3,0.0,48.4,62.1,36.7,0.0
2023-10-18,0.3,0.0,51.8,68.0,39.9,0.0
2023-10-19,0.3,0.0,50.2,67.1,40.6,0.0
2023-10-20,0.3,0.0,48.4,63.1,39.4,0.0
2023-10-21,0.3,0.0,46.6,61.2,37.2,0.0
2023-10-22,0.3,0.0,40.5,49.5,33.3,0.0
2023-10-23,0.3,0.0,38.5,50.0,30.0,0.0
2023-10-24,0.3,0.0,39.2,54.7,28.4,0.0
2023-10-25,0.5,1.0,34.0,39.9,26.6,0.1
2023-10-26,0.5,0.0,26.2,41.9,14.9,0.0
2023-10-27,0.5,0.0,30.0,44.8,20.8,0.0
2023-10-28,0.5,0.0,23.7,36.1,16.7,0.0
2023-10-29,0.5,0.0,34.3,45.0,20.8,0.0
2023-10-30,0.5,0.0,40.8,55.6,28.8,0.0
2023-10-31,0.5,0.0,38.7,55.8,29.8,0.0
