date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.0,0.0,43.9,57.2,35.2,0.0
2023-10-02,0.0,0.0,46.8,52.3,41.4,0.0
2023-10-03,0.0,0.0,48.9,57.6,44.1,0.0
2023-10-04,0.0,0.0,53.1,61.5,47.7,0.0
2023-10-05,0.0,0.0,55.4,69.4,47.7,0.0
2023-10-06,0.0,0.0,52.9,67.6,45.9,0.0
2023-10-07,0.0,0.0,54.1,70.0,45.7,0.0
2023-10-08,0.0,0.0,56.1,67.8,49.3,0.0
2023-10-09,0.1,0.0,49.8,57.4,42.4,0.0
2023-10-10,0.9,0.0,40.1,44.4,37.9,0.0
2023-10-11,1.4,0.0,39.2,44.6,36.0,0.0
2023-10-12,1.4,0.0,42.1,51.3,35.2,0.0
2023-10-13,1.4,0.0,44.6,52.2,38.8,0.0
2023-10-14,1.6,0.0,44.6,51.8,41.4,0.0
2023-10-15,1.6,0.0,44.6,48.0,40.5,0.0
2023-10-16,2.3,0.0,46.0,52.0,38.8,0.0
2023-10-17,2.3,0.0,43.0,48.4,37.8,0.0
2023-10-18,2.3,0.0,54.3,66.6,44.6,0.0
2023-10-19,2.3,0.0,55.9,66.9,49.1,0.0
2023-10-20,2.3,0.0,53.8,64.9,47.8,0.0
2023-10-21,2.3,0.0,52.7,64.0,46.6,0.0
2023-10-22,2.5,0.0,46.4,58.1,37.4,0.0
2023-10-23,2.6,0.0,38.1,42.1,32.7,0.0
2023-10-24,3.1,3.0,33.1,36.3,31.1,0.2
2023-10-25,3.2,3.0,31.6,35.8,28.8,0.3
2023-10-26,3.4,2.0,29.8,36.0,23.2,0.2
2023-10-27,3.4,3.0,25.9,34.2,19.9,0.2
2023-10-28,3.4,3.0,25.5,38.1,18.0,0.2
2023-10-29,3.4,3.0,28.8,41.0,22.1,0.3
2023-10-30,3.4,2.0,30.4,44.4,24.1,0.3
2023-10-31,3.4,3.0,33.8,42.8,27.0,0.4
2023-11-01,3.7,1.0,41.4,48.6,34.7,0.5
2023-11-02,5.1,0.0,45.9,49.6,38.1,0.0
2023-11-03,5.5,0.0,42.4,48.6,35.6,0.0
2023-11-04,7.5,0.0,44.2,48.7,39.6,0.0
2023-11-05,7.8,0.0,39.6,43.5,37.0,0.0
2023-11-06,9.1,0.0,36.5,38.8,34.3,0.2
2023-11-07,9.5,1.0,34.5,36.5,32.7,0.2
2023-11-08,9.6,2.0,32.4,40.1,27.9,0.2
2023-11-09,9.7,2.0,32.2,37.2,27.1,0.4
2023-11-10,10.0,6.0,33.4,35.2,31.3,0.6
2023-11-11,11.4,8.0,34.7,37.2,34.0,1.5
2023-11-12,11.5,8.0,35.4,39.6,33.3,1.6
2023-11-13,11.8,7.0,33.1,37.8,25.9,1.4
2023-11-14,11.8,7.0,30.9,41.5,24.1,1.4
2023-11-15,11.8,6.0,37.0,41.4,29.3,1.5
2023-11-16,11.9,7.0,30.0,40.3,25.9,1.5
2023-11-17,11.9,6.0,30.2,39.0,26.2,1.4
2023-11-18,11.9,6.0,30.0,35.8,27.0,1.6
2023-11-19,12.3,8.0,31.6,36.0,25.5,1.9
2023-11-20,12.3,7.0,28.8,35.4,24.1,1.8
2023-11-21,12.3,8.0,34.9,43.9,27.1,1.8
2023-11-22,12.3,8.0,35.1,41.0,27.3,2.0
2023-11-23,12.4,8.0,28.8,36.0,25.0,1.7
2023-11-24,12.4,8.0,28.2,38.5,23.7,1.7
2023-11-25,12.4,8.0,28.8,41.0,22.5,1.7
2023-11-26,12.4,7.0,27.0,36.1,21.9,1.6
2023-11-27,12.4,7.0,23.0,26.4,20.3,1.7
2023-11-28,12.4,7.0,22.5,28.4,19.4,1.6
2023-11-29,12.4,7.0,27.0,33.1,23.7,1.7
2023-11-30,12.5,6.0,24.4,28.8,22.6,1.9
2023-12-01,13.5,19.0,29.8,31.3,28.0,2.9
2023-12-02,14.9,25.0,31.1,32.9,27.9,4.3
