date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.4,0.0,45.7,47.8,43.7,0.0
2023-10-02,0.4,0.0,46.9,55.4,41.7,0.0
2023-10-03,0.6,0.0,48.0,57.4,39.0,0.0
2023-10-04,0.6,0.0,47.1,61.7,35.1,0.0
2023-10-05,0.6,0.0,50.4,65.3,37.6,0.0
2023-10-06,0.6,0.0,53.1,68.0,38.8,0.0
2023-10-07,0.6,0.0,56.7,74.3,40.3,0.0
2023-10-08,0.6,0.0,60.6,77.0,47.3,0.0
2023-10-09,0.6,0.0,61.9,75.6,48.0,0.0
2023-10-10,0.6,0.0,48.0,57.9,39.4,0.0
2023-10-11,0.6,0.0,42.4,47.8,37.6,0.0
2023-10-12,0.6,0.0,41.9,55.9,29.3,0.0
2023-10-13,0.7,0.0,47.8,59.4,32.2,0.0
2023-10-14,0.7,0.0,52.3,61.9,45.7,0.0
2023-10-15,0.7,0.0,57.2,69.8,44.2,0.0
2023-10-16,0.7,0.0,60.6,75.2,48.0,0.0
2023-10-17,0.7,0.0,52.0,62.8,39.9,0.0
2023-10-18,0.7,0.0,50.9,69.8,35.4,0.0
2023-10-19,0.7,0.0,54.7,75.0,37.9,0.0
2023-10-20,0.7,0.0,53.4,72.9,36.7,0.0
2023-10-21,0.7,0.0,53.2,71.1,37.9,0.0
2023-10-22,0.7,0.0,53.1,67.3,41.2,0.0
2023-10-23,0.7,0.0,48.4,59.7,36.7,0.0
2023-10-24,0.7,0.0,45.1,55.6,30.4,0.0
2023-10-25,0.7,0.0,39.2,50.2,33.6,0.0
2023-10-26,0.7,0.0,33.4,39.6,27.7,0.0
2023-10-27,0.7,0.0,32.0,43.2,21.9,0.0
2023-10-28,0.7,0.0,27.0,38.8,16.3,0.0
2023-10-29,0.7,0.0,28.0,41.0,17.6,0.0
2023-10-30,0.7,0.0,29.7,44.8,17.2,0.0
2023-10-31,0.8,0.0,35.6,53.8,21.6,0.0
2023-11-01,0.9,0.0,41.4,53.4,28.8,0.0
2023-11-02,1.5,0.0,43.3,46.6,39.2,0.0
2023-11-03,1.5,0.0,44.2,52.2,35.2,0.0
2023-11-04,1.8,0.0,45.9,55.0,35.4,0.0
2023-11-05,1.8,0.0,46.6,53.8,40.8,0.0
2023-11-06,1.8,0.0,42.6,48.6,35.1,0.0
2023-11-07,1.8,0.0,37.4,45.7,32.4,0.0
2023-11-08,1.8,0.0,33.4,44.6,26.6,0.0
2023-11-09,1.8,0.0,32.9,47.5,19.0,0.0
2023-11-10,1.8,0.0,36.1,46.0,31.3,0.0
2023-11-11,1.8,0.0,38.8,52.9,32.2,0.0
2023-11-12,1.8,0.0,44.2,53.6,30.6,0.0
2023-11-13,1.8,0.0,45.9,58.1,34.9,0.0
2023-11-14,1.8,0.0,43.3,57.4,29.7,0.0
2023-11-15,1.8,0.0,44.8,59.7,32.0,0.0
2023-11-16,1.8,0.0,39.7,52.9,31.1,0.0
2023-11-17,1.9,0.0,37.9,53.2,27.3,0.0
2023-11-18,2.0,0.0,45.9,52.2,34.7,0.0
2023-11-19,2.3,0.0,36.0,41.7,31.3,0.0
2023-11-20,2.3,0.0,30.6,39.7,22.5,0.0
2023-11-21,2.3,0.0,32.9,51.4,23.9,0.0
2023-11-22,2.3,0.0,34.7,45.1,23.2,0.0
2023-11-23,2.4,0.0,33.8,36.0,30.0,0.0
2023-11-24,2.4,0.0,28.6,32.2,20.7,0.0
2023-11-25,2.4,0.0,25.2,29.5,19.9,0.0
2023-11-26,2.4,0.0,23.0,32.2,14.0,0.0
2023-11-27,2.4,0.0,23.7,34.9,14.0,0.0
2023-11-28,2.4,0.0,25.2,39.9,15.3,0.0
2023-11-29,2.4,0.0,25.0,37.0,15.3,0.0
2023-11-30,2.4,0.0,27.3,33.1,20.1,0.0
2023-12-01,3.0,4.0,29.5,31.3,27.9,0.5
2023-12-02,3.6,9.0,31.8,34.2,28.8,0.8
2023-12-03,4.4,10.0,34.2,39.6,30.7,1.2
2023-12-04,4.4,7.0,38.5,44.2,34.9,1.2
2023-12-05,4.4,6.0,40.6,48.7,33.6,1.2
2023-12-06,4.7,4.0,42.4,46.8,36.3,1.4
2023-12-07,5.0,7.0,35.1,41.0,30.2,1.5
2023-12-08,5.0,6.0,25.3,31.3,11.8,1.5
2023-12-09,5.0,6.0,21.2,32.7,6.1,1.5
2023-12-10,5.3,7.0,32.0,36.1,27.3,1.7
2023-12-11,5.3,6.0,33.3,37.8,31.1,1.7
2023-12-12,5.3,6.0,32.4,39.9,25.5,1.7
2023-12-13,5.3,6.0,25.7,34.5,20.3,1.7
2023-12-14,5.3,6.0,24.3,32.4,15.6,1.7
2023-12-15,5.3,6.0,27.9,42.8,19.4,1.7
2023-12-16,5.3,6.0,25.7,39.9,16.7,1.7
2023-12-17,5.3,6.0,25.9,39.2,13.6,1.7
2023-12-18,5.5,6.0,38.5,45.9,22.5,1.8
2023-12-19,5.5,5.0,40.8,47.1,36.1,1.8
2023-12-20,5.5,4.0,39.9,48.9,32.2,1.8
2023-12-21,5.5,4.0,35.8,49.3,26.1,1.8
2023-12-22,5.5,4.0,37.2,44.8,27.5,1.8
2023-12-23,5.5,4.0,27.9,34.9,16.7,1.8
2023-12-24,5.5,4.0,20.8,32.4,10.4,1.8
2023-12-25,5.5,4.0,20.7,35.1,11.1,1.8
2023-12-26,5.7,5.0,26.2,32.5,19.4,1.9
2023-12-27,6.0,5.0,30.7,39.2,16.7,2.0
2023-12-28,6.0,5.0,32.5,44.8,23.9,2.0
2023-12-29,6.0,4.0,40.5,49.1,28.9,2.0
2023-12-30,6.0,4.0,40.5,47.1,27.1,2.0
2023-12-31,6.0,4.0,31.3,44.1,23.2,2.0
2024-01-01,6.0,4.0,29.3,41.5,21.2,2.0
2024-01-02,6.0,4.0,32.0,43.3,19.4,2.0
2024-01-03,6.0,4.0,35.4,38.3,32.0,2.0
2024-01-04,6.0,4.0,31.5,36.1,28.8,2.0
2024-01-05,6.1,7.0,29.1,35.8,18.1,2.1
2024-01-06,6.1,7.0,26.6,31.1,18.7,2.1
2024-01-07,6.1,7.0,19.9,30.2,4.5,2.1
2024-01-08,6.1,6.0,16.3,28.6,0.1,2.1
2024-01-09,6.7,12.0,28.8,33.1,25.7,2.6
2024-01-10,7.1,15.0,22.3,28.0,4.3,3.0
2024-01-11,7.7,25.0,20.5,25.9,1.0,3.8
2024-01-12,8.3,25.0,22.8,26.2,14.2,4.2
2024-01-13,8.6,28.0,10.6,20.7,-10.3,4.6
2024-01-14,8.6,24.0,17.4,25.0,4.8,4.6
2024-01-15,8.6,22.0,6.3,20.5,-7.8,4.6
2024-01-16,8.7,22.0,7.2,22.5,-8.3,4.8
2024-01-17,10.1,29.0,28.6,34.3,19.0,5.9
2024-01-18,10.4,27.0,35.2,39.7,33.3,6.1
2024-01-19,10.4,23.0,39.4,43.7,34.7,6.1
2024-01-20,10.4,21.0,39.7,44.2,35.6,6.1
2024-01-21,10.4,19.0,38.3,41.9,34.9,6.0
2024-01-22,10.7,18.0,37.9,40.1,34.9,5.9
2024-01-23,10.7,17.0,36.0,40.5,31.8,5.9
2024-01-24,10.9,17.0,33.3,40.5,24.3,5.9
2024-01-25,10.9,17.0,33.1,38.7,23.7,5.9
2024-01-26,11.0,16.0,30.4,39.7,19.2,5.8
2024-01-27,11.1,16.0,37.2,41.0,34.0,5.8
2024-01-28,11.1,15.0,38.3,48.7,31.3,5.7
2024-01-29,11.1,15.0,36.5,50.9,27.3,5.7
2024-01-30,11.2,14.0,41.2,49.6,29.7,5.5
2024-01-31,11.3,11.0,45.1,48.6,40.1,5.2
2024-02-01,11.4,10.0,41.2,46.0,35.4,4.7
2024-02-02,11.4,9.0,36.3,39.9,34.2,4.5
2024-02-03,11.6,12.0,32.4,34.2,30.6,4.7
2024-02-04,11.6,12.0,33.3,36.3,30.4,4.7
2024-02-05,11.8,11.0,37.8,42.6,31.5,4.8
2024-02-06,12.0,11.0,36.3,40.5,31.1,4.9
2024-02-07,12.1,12.0,32.9,38.1,21.6,5.0
2024-02-08,12.1,12.0,27.9,37.6,20.7,5.0
2024-02-09,12.1,12.0,26.6,34.9,17.4,5.0
2024-02-10,12.1,12.0,21.7,35.1,9.5,5.0
2024-02-11,12.3,12.0,26.4,37.6,16.7,5.1
2024-02-12,12.3,12.0,31.3,42.1,23.5,5.1
2024-02-13,12.3,12.0,32.4,39.2,23.2,5.1
2024-02-14,12.6,16.0,29.5,38.8,15.8,5.3
2024-02-15,13.6,18.0,34.7,38.5,33.3,5.8
2024-02-16,13.6,18.0,31.6,36.9,22.5,5.8
2024-02-17,13.6,18.0,29.3,35.4,14.0,5.8
2024-02-18,13.6,18.0,32.0,36.5,26.6,5.8
2024-02-19,13.6,17.0,37.8,42.3,28.8,5.8
2024-02-20,13.6,16.0,38.7,47.7,30.2,5.8
2024-02-21,13.6,16.0,34.0,42.3,28.2,5.8
2024-02-22,13.6,16.0,33.8,45.1,24.3,5.6
2024-02-23,13.6,16.0,33.4,47.3,20.5,5.6
2024-02-24,13.6,15.0,34.2,50.2,19.4,5.5
2024-02-25,13.7,15.0,38.5,52.2,23.5,5.7
2024-02-26,14.3,21.0,30.9,42.1,10.2,6.6
2024-02-27,14.3,21.0,23.4,30.0,16.5,6.6
2024-02-28,14.4,18.0,32.2,38.8,21.6,6.8
2024-02-29,14.6,17.0,38.3,43.2,32.5,7.0
2024-03-01,14.9,19.0,35.4,43.2,29.3,7.2
2024-03-02,14.9,19.0,30.4,38.8,19.9,7.2
2024-03-03,15.0,20.0,22.5,29.1,17.6,7.3
2024-03-04,15.1,22.0,24.6,30.9,18.0,7.4
2024-03-05,15.5,27.0,29.5,35.1,24.6,7.5
2024-03-06,15.5,25.0,24.4,33.4,11.8,7.5
2024-03-07,15.5,25.0,17.4,32.4,0.3,7.5
2024-03-08,15.5,25.0,18.3,34.9,2.1,7.5
2024-03-09,15.5,24.0,30.4,39.7,9.3,7.5
2024-03-10,15.5,23.0,36.7,43.9,25.7,7.5
2024-03-11,15.8,21.0,37.0,48.2,27.7,7.6
2024-03-12,15.8,21.0,35.1,44.1,27.5,7.6
2024-03-13,15.8,21.0,32.0,39.2,21.7,7.6
2024-03-14,15.8,20.0,29.8,44.2,14.4,7.6
2024-03-15,15.8,20.0,33.3,50.2,15.6,7.5
2024-03-16,16.1,19.0,36.3,51.4,19.2,7.4
2024-03-17,16.1,18.0,40.5,57.4,25.9,7.4
2024-03-18,16.1,17.0,41.7,60.6,27.7,7.4
2024-03-19,16.1,16.0,42.4,59.4,27.9,6.9
2024-03-20,16.1,14.0,44.6,61.7,28.9,6.2
2024-03-21,16.1,13.0,41.5,50.4,33.4,5.7
2024-03-22,16.2,12.0,43.0,53.6,30.7,5.3
2024-03-23,16.3,12.0,38.1,46.8,29.8,5.2
2024-03-24,16.3,12.0,33.8,43.5,27.3,5.2
2024-03-25,16.3,11.0,32.9,44.6,23.7,5.0
2024-03-26,16.4,11.0,32.5,42.3,24.4,4.8
2024-03-27,16.7,11.0,36.1,43.9,24.4,4.7
2024-03-28,17.1,10.0,36.0,44.1,29.3,4.6
2024-03-29,17.1,10.0,37.2,45.5,25.7,4.3
2024-03-30,17.1,8.0,40.8,52.7,32.4,3.7
2024-03-31,17.1,7.0,39.2,52.2,28.0,3.2
2024-04-01,17.1,5.0,40.6,56.1,26.2,2.6
2024-04-02,17.1,3.0,45.5,60.6,30.4,1.8
2024-04-03,17.4,1.0,50.0,63.5,38.8,0.5
2024-04-04,17.5,1.0,40.5,48.7,34.9,0.5
2024-04-05,17.7,2.0,33.3,35.8,30.7,0.5
2024-04-06,17.9,1.0,32.2,36.3,29.3,0.4
2024-04-07,17.9,0.0,35.8,43.7,29.3,0.0
2024-04-08,17.9,0.0,36.1,47.7,24.8,0.0
2024-04-09,18.0,0.0,43.0,55.2,31.1,0.0
2024-04-10,18.0,0.0,42.3,55.9,29.7,0.0
2024-04-11,18.0,0.0,50.2,66.6,30.0,0.0
2024-04-12,18.0,0.0,56.1,68.0,43.5,0.0
2024-04-13,18.0,0.0,57.0,70.0,39.4,0.0
2024-04-14,18.0,0.0,50.9,63.3,33.6,0.0
2024-04-15,18.0,0.0,46.0,58.5,32.2,0.0
2024-04-16,18.0,0.0,42.1,50.0,30.7,0.0
2024-04-17,18.0,0.0,37.9,46.9,26.6,0.0
2024-04-18,18.0,0.0,37.4,50.7,24.8,0.0
