date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.4,0.0,38.3,50.0,32.9,0.0
2023-10-02,0.8,0.0,35.1,41.2,31.5,0.0
2023-10-03,0.9,0.0,33.8,37.8,31.8,0.0
2023-10-04,0.9,0.0,35.6,44.6,28.6,0.0
2023-10-05,0.9,0.0,36.9,54.0,25.9,0.0
2023-10-06,0.9,0.0,38.3,57.4,26.2,0.0
2023-10-07,1.0,0.0,41.7,60.8,27.9,0.0
2023-10-08,1.0,0.0,40.1,60.3,27.3,0.0
2023-10-09,1.0,0.0,40.1,59.4,24.8,0.0
2023-10-10,1.0,0.0,44.6,56.8,29.3,0.0
2023-10-11,1.5,3.0,33.6,44.8,26.2,0.5
2023-10-12,1.8,4.0,28.8,31.5,26.1,0.6
2023-10-13,1.8,1.0,29.7,42.1,18.0,0.4
2023-10-14,1.8,0.0,31.8,49.8,19.9,0.0
2023-10-15,1.8,0.0,37.6,57.6,25.0,0.0
2023-10-16,1.8,0.0,41.0,62.4,28.4,0.0
2023-10-17,1.8,0.0,41.4,58.8,30.2,0.0
2023-10-18,1.8,0.0,39.4,57.2,29.1,0.0
2023-10-19,1.8,0.0,40.3,64.2,26.2,0.0
2023-10-20,1.8,0.0,41.5,64.0,28.4,0.0
2023-10-21,1.8,0.0,39.7,57.0,28.6,0.0
2023-10-22,1.9,0.0,42.1,57.2,28.8,0.0
2023-10-23,2.0,0.0,36.9,52.5,27.5,0.0
2023-10-24,2.0,0.0,36.5,50.2,24.1,0.0
2023-10-25,2.0,0.0,42.6,50.7,30.9,0.0
2023-10-26,2.0,0.0,20.5,39.4,-0.9,0.0
2023-10-27,2.3,3.0,25.5,40.6,1.9,0.4
2023-10-28,2.3,3.0,22.1,33.4,13.5,0.4
2023-10-29,2.3,2.0,11.8,28.4,-0.6,0.3
2023-10-30,2.3,1.0,15.4,35.2,-0.9,0.2
2023-10-31,2.4,1.0,25.9,46.8,8.6,0.1
2023-11-01,2.4,0.0,29.7,47.7,18.7,0.0
2023-11-02,2.4,0.0,35.1,46.9,18.9,0.0
2023-11-03,2.4,0.0,36.1,45.0,25.5,0.0
2023-11-04,2.4,0.0,39.0,53.8,25.0,0.0
2023-11-05,2.4,0.0,43.0,48.0,32.0,0.0
2023-11-06,2.4,0.0,42.1,46.9,37.9,0.0
2023-11-07,2.5,2.0,29.1,39.6,23.4,0.1
2023-11-08,2.5,2.0,17.6,31.6,3.2,0.1
2023-11-09,2.5,1.0,14.4,35.1,0.3,0.1
2023-11-10,2.5,1.0,21.2,40.1,5.7,0.1
2023-11-11,2.6,1.0,26.2,42.8,12.6,0.1
2023-11-12,2.7,1.0,32.9,48.6,16.5,0.2
2023-11-13,2.7,1.0,37.9,46.0,31.6,0.2
2023-11-14,2.8,2.0,38.5,46.8,34.2,0.3
2023-11-15,2.8,2.0,39.9,46.8,33.3,0.3
2023-11-16,3.0,4.0,33.3,41.2,20.7,0.6
2023-11-17,3.0,4.0,26.8,41.9,15.6,0.6
2023-11-18,3.2,5.0,29.5,40.3,20.3,0.8
2023-11-19,3.3,6.0,27.3,36.3,22.1,1.0
2023-11-20,3.3,7.0,19.9,34.0,3.6,1.0
2023-11-21,3.4,7.0,22.1,48.2,3.6,1.1
