date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.0,0.0,48.6,58.8,42.6,0.0
2023-10-02,0.1,0.0,45.1,56.7,37.8,0.0
2023-10-03,0.1,0.0,41.2,50.2,33.8,0.0
2023-10-04,0.1,0.0,43.3,54.0,37.0,0.0
2023-10-05,0.1,0.0,45.5,59.4,36.3,0.0
2023-10-06,0.1,0.0,43.5,55.0,36.7,0.0
2023-10-07,0.1,0.0,46.2,59.2,37.4,0.0
2023-10-08,0.1,0.0,48.4,59.9,39.9,0.0
2023-10-09,0.1,0.0,47.7,60.4,40.8,0.0
2023-10-10,0.1,0.0,46.6,58.1,39.6,0.0
2023-10-11,0.1,0.0,46.4,55.2,37.6,0.0
2023-10-12,0.1,0.0,35.6,43.5,27.3,0.0
2023-10-13,0.1,0.0,36.9,49.6,26.8,0.0
2023-10-14,0.1,0.0,40.6,52.0,30.9,0.0
2023-10-15,0.1,0.0,44.4,57.6,35.8,0.0
2023-10-16,0.1,0.0,48.2,60.1,37.8,0.0
2023-10-17,0.1,0.0,50.4,62.4,42.4,0.0
2023-10-18,0.1,0.0,50.2,63.7,41.5,0.0
2023-10-19,0.1,0.0,50.7,64.6,39.9,0.0
2023-10-20,0.1,0.0,53.4,64.9,44.6,0.0
2023-10-21,0.1,0.0,52.2,63.7,43.5,0.0
2023-10-22,0.1,0.0,48.9,59.4,42.4,0.0
2023-10-23,0.1,0.0,47.3,57.6,41.2,0.0
2023-10-24,0.1,1.0,44.6,54.3,40.3,0.0
2023-10-25,0.1,0.0,43.0,54.3,36.9,0.0
2023-10-26,0.1,0.0,41.2,51.6,33.3,0.0
2023-10-27,0.1,0.0,41.9,52.7,34.9,0.0
2023-10-28,0.1,0.0,38.8,49.6,33.4,0.0
2023-10-29,0.1,0.0,25.5,36.5,16.2,0.0
2023-10-30,0.1,0.0,24.1,36.3,14.9,0.0
2023-10-31,0.1,0.0,30.0,41.7,21.7,0.0
2023-11-01,0.2,0.0,36.7,49.8,28.0,0.0
2023-11-02,0.2,0.0,39.6,52.3,31.5,0.0
2023-11-03,0.2,0.0,43.9,56.8,33.4,0.0
2023-11-04,0.2,0.0,43.3,56.3,34.9,0.0
2023-11-05,0.2,0.0,44.6,54.0,37.6,0.0
2023-11-06,0.2,0.0,45.0,53.6,37.8,0.0
2023-11-07,0.2,0.0,44.4,51.4,37.6,0.0
2023-11-08,0.2,0.0,36.7,46.0,26.8,0.0
2023-11-09,0.2,0.0,28.8,37.2,25.2,0.0
2023-11-10,0.2,0.0,28.8,39.0,23.0,0.0
2023-11-11,0.2,0.0,31.1,43.0,22.1,0.0
2023-11-12,0.2,0.0,38.8,50.7,32.2,0.0
2023-11-13,0.2,0.0,37.9,50.9,29.7,0.0
2023-11-14,0.2,0.0,37.9,50.9,28.6,0.0
2023-11-15,0.2,0.0,43.2,54.1,36.0,0.0
2023-11-16,0.2,0.0,41.7,51.6,34.5,0.0
2023-11-17,0.2,0.0,39.2,49.6,32.7,0.0
2023-11-18,0.3,1.0,35.2,48.4,28.0,0.2
2023-11-19,0.4,2.0,28.6,32.5,26.8,0.4
2023-11-20,0.8,3.0,26.6,34.3,22.8,0.6
2023-11-21,0.8,3.0,27.3,38.7,16.9,0.6
2023-11-22,0.8,2.0,37.2,48.9,25.5,0.6
2023-11-23,0.8,2.0,34.9,48.9,21.7,0.6
2023-11-24,0.9,3.0,24.3,32.9,20.5,0.7
2023-11-25,1.0,4.0,20.3,25.9,12.7,0.8
2023-11-26,1.0,4.0,19.0,32.0,9.7,0.8
2023-11-27,1.0,4.0,22.8,36.0,13.3,0.8
2023-11-28,1.1,5.0,31.5,44.4,20.5,0.9
2023-11-29,1.1,4.0,30.7,39.9,25.5,0.9
2023-11-30,1.1,4.0,25.2,31.1,21.2,0.9
2023-12-01,1.3,6.0,21.2,24.1,17.8,1.1
2023-12-02,1.4,7.0,17.2,22.8,13.6,1.2
2023-12-03,1.5,7.0,21.4,28.2,13.6,1.3
2023-12-04,1.5,6.0,30.4,43.2,21.2,1.3
2023-12-05,1.5,6.0,37.9,50.5,26.8,1.3
2023-12-06,1.5,6.0,39.0,51.3,31.1,1.3
2023-12-07,1.5,6.0,33.6,41.4,27.9,1.3
