date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.0,0.0,41.5,51.4,32.4,0.0
2023-10-02,0.0,0.0,40.5,52.0,31.3,0.0
2023-10-03,0.0,0.0,44.2,51.8,38.7,0.0
2023-10-04,0.0,0.0,45.1,57.6,35.4,0.0
2023-10-05,0.0,0.0,43.3,60.1,34.0,0.0
2023-10-06,0.0,0.0,40.5,61.2,31.3,0.0
2023-10-07,0.0,0.0,41.2,61.5,31.6,0.0
2023-10-08,0.0,0.0,43.7,63.7,33.4,0.0
2023-10-09,0.0,0.0,46.0,63.5,36.0,0.0
2023-10-10,0.0,0.0,46.4,57.4,42.4,0.0
2023-10-11,0.0,0.0,41.0,50.7,30.7,0.0
2023-10-12,0.0,0.0,41.5,50.9,30.6,0.0
2023-10-13,0.0,0.0,44.8,55.0,35.8,0.0
2023-10-14,0.0,0.0,40.6,49.8,33.8,0.0
2023-10-15,0.0,0.0,45.3,55.8,41.7,0.0
2023-10-16,0.0,0.0,46.4,58.3,36.7,0.0
2023-10-17,0.4,0.0,41.4,47.7,36.3,0.0
2023-10-18,0.4,0.0,41.4,50.9,34.7,0.0
2023-10-19,0.4,0.0,41.0,55.8,32.5,0.0
2023-10-20,0.4,0.0,43.5,57.0,35.8,0.0
2023-10-21,0.4,0.0,44.6,56.5,37.6,0.0
2023-10-22,0.6,0.0,43.5,49.6,38.5,0.0
2023-10-23,0.9,0.0,40.1,46.0,34.5,0.0
2023-10-24,1.2,0.0,31.6,35.1,24.1,0.0
2023-10-25,1.3,0.0,22.3,24.8,19.4,0.1
2023-10-26,1.3,0.0,22.8,27.3,17.1,0.0
2023-10-27,1.3,0.0,18.0,28.8,9.5,0.1
2023-10-28,1.3,0.0,16.9,29.7,6.3,0.2
2023-10-29,1.3,1.0,17.8,30.7,7.5,0.4
2023-10-30,1.3,1.0,21.0,32.7,12.2,0.4
2023-10-31,1.3,1.0,22.6,32.5,13.1,0.4
2023-11-01,1.3,1.0,27.3,38.1,18.9,0.4
2023-11-02,1.9,1.0,32.9,35.4,29.8,0.9
2023-11-03,1.9,1.0,35.6,43.2,32.9,0.9
2023-11-04,2.3,1.0,35.1,37.8,32.4,0.8
2023-11-05,2.5,1.0,35.1,41.7,30.7,0.8
2023-11-06,2.8,1.0,33.6,36.3,29.8,1.0
2023-11-07,2.9,1.0,34.9,40.8,28.9,1.0
2023-11-08,2.9,1.0,29.8,36.3,24.4,0.9
2023-11-09,2.9,1.0,29.3,34.9,23.9,0.9
2023-11-10,3.0,1.0,31.6,35.6,27.0,0.9
2023-11-11,3.3,4.0,34.2,35.6,32.2,1.2
2023-11-12,3.4,4.0,33.1,35.8,29.5,1.2
2023-11-13,3.5,4.0,31.8,35.2,28.8,1.3
2023-11-14,3.5,3.0,26.4,32.4,18.1,1.2
2023-11-15,3.7,5.0,26.1,31.6,16.5,1.5
2023-11-16,3.7,4.0,27.1,31.3,20.8,1.4
2023-11-17,3.7,4.0,22.5,27.9,17.6,1.4
2023-11-18,3.7,4.0,21.0,27.5,14.5,1.4
2023-11-19,3.7,4.0,29.7,34.9,21.2,1.4
2023-11-20,3.7,4.0,28.0,33.8,23.0,1.4
2023-11-21,3.8,5.0,24.8,30.4,17.2,1.5
2023-11-22,3.8,5.0,31.5,34.7,29.5,1.5
2023-11-23,3.8,6.0,27.9,33.4,15.6,1.6
2023-11-24,3.8,5.0,14.4,23.7,7.9,1.6
2023-11-25,3.8,6.0,11.8,20.1,5.5,1.7
2023-11-26,3.9,7.0,18.0,24.6,5.4,1.8
2023-11-27,3.9,7.0,24.1,28.0,21.9,1.8
2023-11-28,3.9,7.0,21.0,27.3,9.7,1.8
2023-11-29,3.9,6.0,17.4,22.5,12.0,1.8
2023-11-30,4.0,6.0,19.9,22.5,17.2,1.9
2023-12-01,4.0,6.0,22.5,26.1,19.6,1.9
2023-12-02,4.4,10.0,,,,2.3
2023-12-03,4.5,10.0,,,,2.3
2023-12-04,4.5,10.0,29.5,33.6,25.5,2.3
2023-12-05,5.3,8.0,34.5,35.4,33.6,2.3
2023-12-06,6.0,7.0,36.0,38.3,34.9,2.3
2023-12-07,6.3,6.0,34.5,36.9,31.3,2.3
2023-12-08,6.3,6.0,28.9,33.4,19.6,2.2
2023-12-09,6.4,6.0,21.9,27.3,13.6,2.2
2023-12-10,6.4,6.0,29.3,33.4,25.7,2.2
2023-12-11,6.4,6.0,31.3,34.9,28.6,2.2
2023-12-12,6.4,6.0,30.0,32.2,27.9,2.2
2023-12-13,6.5,6.0,27.1,29.8,25.5,2.2
2023-12-14,6.5,6.0,26.6,30.0,24.1,2.2
2023-12-15,6.5,6.0,27.1,32.9,20.5,2.2
2023-12-16,6.5,6.0,24.6,30.0,18.7,2.2
2023-12-17,6.5,6.0,26.6,30.6,23.0,2.2
2023-12-18,6.5,6.0,25.9,32.2,21.0,2.2
2023-12-19,6.6,7.0,31.8,36.3,26.6,2.3
2023-12-20,6.7,7.0,32.7,35.6,30.4,2.4
2023-12-21,6.7,7.0,33.8,36.0,32.0,2.4
2023-12-22,6.8,8.0,34.3,35.6,33.3,2.5
2023-12-23,6.8,9.0,25.2,33.6,12.7,2.6
2023-12-24,6.8,8.0,16.0,26.1,6.8,2.6
2023-12-25,6.8,8.0,14.2,23.2,5.2,2.4
2023-12-26,6.8,8.0,25.0,31.5,17.2,2.4
2023-12-27,6.8,8.0,28.6,33.3,25.0,2.4
2023-12-28,6.8,8.0,29.5,33.8,26.2,2.4
2023-12-29,6.8,8.0,27.0,31.6,22.8,2.5
2023-12-30,6.9,8.0,26.1,33.1,19.4,2.4
2023-12-31,7.0,8.0,32.2,35.2,28.2,2.6
2024-01-01,7.0,8.0,27.1,33.1,21.7,2.6
2024-01-02,7.0,8.0,27.7,33.1,22.1,2.6
2024-01-03,7.0,8.0,28.6,32.9,23.7,2.5
2024-01-04,7.0,8.0,30.9,34.7,28.0,2.6
2024-01-05,7.1,8.0,26.2,30.4,20.1,2.6
2024-01-06,7.4,11.0,29.1,32.2,27.7,2.9
2024-01-07,7.5,13.0,25.0,28.4,21.4,3.0
2024-01-08,7.7,15.0,22.6,25.9,20.7,3.2
2024-01-09,8.0,17.0,27.7,31.8,22.1,3.5
2024-01-10,8.0,16.0,24.8,30.6,12.4,3.5
2024-01-11,8.0,15.0,3.2,16.3,-17.1,3.5
2024-01-12,8.0,16.0,-23.4,-15.5,-35.7,3.6
2024-01-13,8.0,16.0,-28.3,-14.3,-38.4,3.6
2024-01-14,8.0,15.0,-11.4,-0.2,-22.5,3.6
2024-01-15,8.1,15.0,-15.2,-1.7,-27.8,3.6
2024-01-16,8.2,16.0,2.8,11.1,-8.9,3.7
2024-01-17,8.8,20.0,11.7,16.3,4.8,4.2
2024-01-18,8.8,19.0,-0.2,8.2,-9.0,4.2
2024-01-19,8.9,19.0,10.2,19.0,-3.6,4.3
2024-01-20,9.0,17.0,22.8,28.0,17.1,4.3
2024-01-21,9.0,16.0,30.2,35.8,25.3,4.4
2024-01-22,9.1,15.0,34.5,37.9,32.9,4.4
2024-01-23,9.2,15.0,34.9,37.8,33.6,4.4
2024-01-24,9.3,15.0,34.7,36.7,32.4,4.5
2024-01-25,9.3,15.0,34.7,38.1,33.4,4.5
2024-01-26,9.3,14.0,34.2,37.6,31.1,4.5
2024-01-27,9.4,14.0,34.3,37.2,31.3,4.5
2024-01-28,9.4,14.0,35.4,38.7,34.3,4.7
2024-01-29,9.4,13.0,35.4,40.6,32.9,4.8
2024-01-30,9.4,13.0,33.6,37.0,31.1,4.8
2024-01-31,9.4,13.0,32.5,36.7,29.5,4.8
2024-02-01,9.4,13.0,33.1,36.9,29.1,4.6
2024-02-02,9.5,14.0,35.8,40.5,34.0,4.7
2024-02-03,9.9,16.0,35.1,37.4,34.2,5.0
2024-02-04,10.0,17.0,32.2,34.7,30.0,5.2
2024-02-05,10.1,18.0,32.7,35.8,30.7,5.3
2024-02-06,10.1,18.0,33.6,38.3,31.1,5.3
2024-02-07,10.1,18.0,32.7,36.5,28.6,5.3
2024-02-08,10.1,18.0,32.7,37.6,30.2,5.3
2024-02-09,10.1,17.0,26.6,31.1,14.5,5.2
