date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.3,0.0,39.7,42.8,36.1,0.0
2023-10-02,0.3,0.0,41.2,47.5,37.0,0.0
2023-10-03,0.4,0.0,45.1,49.6,40.3,0.0
2023-10-04,0.4,0.0,47.8,59.7,37.0,0.0
2023-10-05,0.4,0.0,47.3,65.5,34.2,0.0
2023-10-06,0.4,0.0,49.1,68.4,34.3,0.0
2023-10-07,0.4,0.0,50.7,71.1,35.2,0.0
2023-10-08,0.4,0.0,50.9,72.7,36.1,0.0
2023-10-09,0.4,0.0,54.0,72.0,37.0,0.0
2023-10-10,0.4,0.0,46.8,58.3,35.4,0.0
2023-10-11,0.6,0.0,38.3,42.4,35.1,0.0
2023-10-12,0.7,0.0,36.7,46.2,28.2,0.0
2023-10-13,0.7,0.0,41.5,53.4,28.8,0.0
2023-10-14,0.8,0.0,44.6,59.4,35.2,0.0
2023-10-15,0.8,0.0,48.0,66.6,35.2,0.0
2023-10-16,0.8,0.0,50.5,71.1,34.9,0.0
2023-10-17,0.8,0.0,50.2,64.0,37.2,0.0
2023-10-18,0.8,0.0,49.6,67.6,36.7,0.0
2023-10-19,0.8,0.0,51.3,73.9,35.4,0.0
2023-10-20,0.8,0.0,53.2,73.4,35.1,0.0
2023-10-21,0.8,0.0,51.4,69.4,39.9,0.0
2023-10-22,0.8,0.0,51.4,67.3,38.1,0.0
2023-10-23,0.9,0.0,45.5,53.2,37.0,0.0
2023-10-24,0.9,0.0,44.2,55.2,30.9,0.0
2023-10-25,1.1,0.0,42.4,52.9,29.1,0.0
2023-10-26,1.2,2.0,27.5,36.1,18.5,0.1
2023-10-27,1.2,2.0,28.4,42.8,17.8,0.1
2023-10-28,1.2,2.0,23.5,30.4,16.2,0.1
2023-10-29,1.2,2.0,23.9,39.6,11.8,0.1
2023-10-30,1.2,2.0,29.1,49.5,15.4,0.1
2023-10-31,1.3,2.0,34.7,53.8,20.7,0.1
2023-11-01,1.3,0.0,40.5,56.3,25.3,0.0
2023-11-02,1.3,0.0,43.3,56.5,31.8,0.0
2023-11-03,1.3,0.0,44.2,56.5,31.1,0.0
2023-11-04,1.3,0.0,44.8,59.4,30.6,0.0
2023-11-05,1.4,0.0,45.3,50.2,37.8,0.0
2023-11-06,1.4,0.0,44.1,52.5,37.6,0.0
2023-11-07,1.5,1.0,34.7,38.3,29.5,0.1
2023-11-08,1.5,1.0,30.2,40.5,18.5,0.1
2023-11-09,1.5,1.0,27.1,44.8,14.4,0.1
2023-11-10,1.5,1.0,33.4,47.1,21.6,0.1
2023-11-11,1.5,1.0,35.4,49.6,24.1,0.1
2023-11-12,1.5,1.0,39.6,52.7,22.8,0.1
2023-11-13,1.5,1.0,37.0,50.9,26.6,0.1
2023-11-14,1.5,1.0,34.9,53.4,22.5,0.1
2023-11-15,1.5,1.0,39.4,53.2,27.5,0.1
2023-11-16,1.7,2.0,36.7,47.3,28.8,0.2
2023-11-17,1.7,2.0,35.2,49.1,25.2,0.2
2023-11-18,1.8,2.0,38.3,45.5,31.1,0.3
2023-11-19,2.1,3.0,30.0,37.9,24.4,0.6
2023-11-20,2.1,3.0,23.5,38.3,15.8,0.6
2023-11-21,2.2,2.0,30.6,48.6,17.4,0.6
2023-11-22,2.2,2.0,32.2,50.9,19.6,0.6
2023-11-23,2.4,4.0,30.6,37.4,25.5,0.8
2023-11-24,2.4,4.0,25.0,33.3,23.2,0.8
2023-11-25,2.4,4.0,20.1,33.6,8.2,0.8
2023-11-26,2.4,4.0,17.1,34.7,8.4,0.8
2023-11-27,2.4,4.0,21.0,40.8,9.1,0.8
2023-11-28,2.4,4.0,24.4,44.2,14.2,0.8
2023-11-29,2.4,4.0,27.5,45.0,13.6,0.8
2023-11-30,2.5,5.0,30.0,34.5,20.5,0.9
2023-12-01,2.8,4.0,27.9,30.2,24.4,0.9
2023-12-02,3.4,4.0,32.0,35.4,28.6,0.9
