date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2023-10-01,0.5,0.0,36.3,38.8,34.3,0.0
2023-10-02,0.5,0.0,36.7,41.0,34.2,0.0
2023-10-03,0.7,0.0,39.7,43.0,36.3,0.0
2023-10-04,1.3,0.0,43.3,54.5,34.0,0.0
2023-10-05,1.3,0.0,46.4,61.7,33.4,0.0
2023-10-06,1.4,0.0,49.3,64.0,37.4,0.0
2023-10-07,1.4,0.0,49.6,64.8,38.8,0.0
2023-10-08,1.4,0.0,51.1,65.7,39.4,0.0
2023-10-09,1.4,0.0,50.5,64.8,38.1,0.0
2023-10-10,1.5,0.0,42.8,52.3,32.9,0.0
2023-10-11,2.0,1.0,34.0,37.9,31.1,0.2
2023-10-12,2.1,0.0,,,,0.0
2023-10-13,2.2,0.0,39.0,48.6,28.8,0.0
2023-10-14,2.2,0.0,43.9,53.6,36.3,0.0
2023-10-15,2.2,0.0,48.0,61.7,36.7,0.0
2023-10-16,2.2,0.0,51.1,64.4,41.5,0.0
2023-10-17,2.2,0.0,48.7,58.6,37.4,0.0
2023-10-18,2.2,0.0,50.2,63.9,40.1,0.0
2023-10-19,2.2,0.0,50.4,66.6,37.9,0.0
2023-10-20,2.2,0.0,51.8,65.3,41.2,0.0
2023-10-21,2.2,0.0,49.1,63.1,40.3,0.0
2023-10-22,2.4,0.0,49.6,59.9,36.7,0.0
2023-10-23,2.5,0.0,41.5,47.5,36.7,0.0
2023-10-24,2.5,0.0,41.4,49.5,29.3,0.0
2023-10-25,2.7,0.0,38.1,45.7,24.8,0.0
2023-10-26,2.8,0.0,24.1,33.3,17.4,0.0
2023-10-27,2.8,0.0,27.5,37.9,16.9,0.0
2023-10-28,2.9,0.0,21.2,25.5,18.5,0.0
2023-10-29,2.9,0.0,22.8,35.6,12.6,0.0
2023-10-30,2.9,0.0,29.1,43.2,16.7,0.0
2023-10-31,2.9,0.0,36.5,50.7,25.0,0.0
2023-11-01,2.9,0.0,40.5,49.8,31.8,0.0
2023-11-02,2.9,0.0,44.2,51.4,36.3,0.0
2023-11-03,2.9,0.0,42.8,52.2,35.1,0.0
2023-11-04,2.9,0.0,47.1,55.2,35.4,0.0
2023-11-05,3.0,0.0,43.3,47.8,38.7,0.0
2023-11-06,3.3,1.0,39.6,46.0,33.6,0.1
2023-11-07,3.4,1.0,31.3,38.1,28.0,0.4
2023-11-08,3.4,1.0,26.8,36.9,16.3,0.4
2023-11-09,3.5,1.0,29.3,43.7,16.5,0.4
2023-11-10,3.5,1.0,34.9,42.1,27.9,0.4
2023-11-11,3.5,1.0,36.1,44.1,27.9,0.4
2023-11-12,3.5,1.0,39.9,51.8,28.8,0.4
2023-11-13,3.5,1.0,37.9,48.4,30.6,0.3
2023-11-14,3.5,1.0,37.2,48.4,29.5,0.3
2023-11-15,3.5,1.0,41.0,50.0,33.3,0.3
2023-11-16,3.7,1.0,35.1,42.3,27.5,0.5
2023-11-17,3.7,1.0,35.6,46.6,27.0,0.5
2023-11-18,4.1,2.0,37.2,42.8,31.8,0.9
2023-11-19,4.8,6.0,26.8,35.1,20.3,1.6
2023-11-20,4.8,5.0,21.9,34.5,9.3,1.6
2023-11-21,4.8,5.0,37.0,53.6,24.3,1.6
2023-11-22,4.8,5.0,36.5,52.9,26.6,1.6
2023-11-23,5.0,7.0,27.7,35.2,20.5,1.8
2023-11-24,5.0,7.0,21.4,26.6,19.9,1.8
2023-11-25,5.0,7.0,18.0,30.0,7.0,1.8
2023-11-26,5.1,6.0,18.1,34.9,5.9,1.8
2023-11-27,5.2,6.0,26.1,42.8,12.9,1.8
2023-11-28,5.2,6.0,29.1,41.5,19.2,1.8
2023-11-29,5.2,6.0,26.8,40.6,17.2,1.8
2023-11-30,5.4,9.0,26.8,34.2,17.1,2.2
2023-12-01,5.9,13.0,24.1,26.6,20.3,3.0
2023-12-02,6.9,19.0,28.6,31.5,25.0,4.0
2023-12-03,8.6,27.0,33.8,35.2,30.0,5.9
2023-12-04,8.8,25.0,34.2,41.0,28.8,6.0
2023-12-05,8.8,24.0,37.8,50.7,30.2,6.0
2023-12-06,9.3,29.0,38.3,48.4,31.5,6.6
2023-12-07,9.9,32.0,28.0,33.4,22.5,7.2
2023-12-08,9.9,30.0,19.4,23.0,8.1,7.2
