date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2020-10-01,0.0,0.0,45.7,66.4,30.6,0.0
2020-10-02,0.0,0.0,44.1,64.2,29.7,0.0
2020-10-03,0.0,0.0,44.8,64.8,30.9,0.0
2020-10-04,0.0,0.0,45.9,66.0,30.7,0.0
2020-10-05,0.0,0.0,45.7,64.9,30.6,0.0
2020-10-06,0.0,0.0,47.8,70.3,30.9,0.0
2020-10-07,0.0,0.0,48.2,70.0,30.9,0.0
2020-10-08,0.0,0.0,47.3,67.8,32.5,0.0
2020-10-09,0.0,0.0,47.3,66.6,32.4,0.0
2020-10-10,0.0,0.0,48.2,65.5,34.3,0.0
2020-10-11,0.0,0.0,41.7,57.2,25.2,0.0
2020-10-12,0.0,0.0,38.1,58.8,22.5,0.0
2020-10-13,0.0,0.0,42.8,64.2,28.2,0.0
2020-10-14,0.0,0.0,45.7,65.5,29.3,0.0
2020-10-15,0.0,0.0,38.5,55.0,24.8,0.0
2020-10-16,0.0,0.0,38.8,59.0,23.4,0.0
2020-10-17,0.0,0.0,40.8,60.1,26.4,0.0
2020-10-18,0.0,0.0,42.3,59.4,29.7,0.0
2020-10-19,0.0,0.0,42.1,62.2,28.4,0.0
2020-10-20,0.1,0.0,41.4,60.6,27.7,0.0
2020-10-21,0.1,0.0,43.5,61.7,26.6,0.0
2020-10-22,0.1,0.0,45.0,58.6,33.4,0.0
2020-10-23,0.1,0.0,40.6,55.6,25.7,0.0
2020-10-24,0.2,1.0,44.2,54.0,34.3,0.1
2020-10-25,0.6,4.0,36.3,47.1,20.3,0.5
2020-10-26,0.6,4.0,11.7,21.0,2.8,0.5
2020-10-27,0.6,2.0,15.4,34.7,1.6,0.5
2020-10-28,0.7,3.0,25.0,40.1,7.9,0.6
2020-10-29,0.7,2.0,32.7,50.0,20.1,0.6
2020-10-30,0.7,2.0,33.1,51.6,21.7,0.6
2020-10-31,0.7,1.0,33.4,50.7,21.7,0.5
2020-11-01,0.7,1.0,36.3,55.8,24.8,0.3
2020-11-02,0.7,1.0,39.4,58.8,27.7,0.2
2020-11-03,0.7,1.0,40.3,57.2,30.7,0.1
2020-11-04,0.7,1.0,38.3,53.4,29.8,0.1
2020-11-05,0.7,1.0,41.2,59.9,28.4,0.1
2020-11-06,0.7,1.0,45.3,55.0,36.0,0.1
2020-11-07,1.8,2.0,35.8,38.8,22.5,0.6
2020-11-08,2.4,6.0,23.2,28.8,18.3,1.0
2020-11-09,3.0,14.0,17.4,21.9,14.5,1.6
2020-11-10,3.1,11.0,12.0,24.3,1.9,1.7
2020-11-11,3.1,10.0,14.5,30.4,-0.9,1.7
2020-11-12,3.1,8.0,17.8,31.5,7.7,1.7
2020-11-13,3.2,8.0,27.5,37.4,9.3,1.8
2020-11-14,3.3,9.0,18.9,31.3,3.7,1.9
2020-11-15,3.3,8.0,24.4,42.6,4.3,1.9
2020-11-16,3.3,7.0,30.0,46.4,18.7,1.9
2020-11-17,3.3,6.0,36.0,52.9,18.9,1.9
2020-11-18,3.3,4.0,43.9,48.6,39.9,1.9
2020-11-19,3.3,4.0,38.8,46.6,29.7,1.9
2020-11-20,3.3,4.0,37.4,48.0,27.9,1.9
2020-11-21,3.3,4.0,34.2,44.8,20.7,1.9
2020-11-22,3.3,3.0,33.1,46.6,16.2,1.9
2020-11-23,3.5,6.0,36.0,40.5,26.2,2.1
2020-11-24,3.9,9.0,22.3,26.2,10.4,2.4
2020-11-25,3.9,9.0,20.8,34.3,8.4,2.4
2020-11-26,3.9,8.0,20.5,31.5,7.7,2.4
2020-11-27,3.9,8.0,16.7,32.7,5.9,2.4
2020-11-28,3.9,8.0,17.2,36.3,4.6,2.4
2020-11-29,3.9,8.0,16.3,35.8,3.2,2.4
2020-11-30,3.9,8.0,17.8,35.8,3.6,2.4
2020-12-01,3.9,8.0,14.9,23.2,1.6,2.4
2020-12-02,3.9,8.0,6.4,19.9,-3.3,2.4
2020-12-03,3.9,8.0,12.0,29.3,-2.2,2.4
2020-12-04,3.9,8.0,23.4,41.0,10.0,2.4
2020-12-05,3.9,8.0,24.3,42.8,13.6,2.4
2020-12-06,3.9,8.0,22.5,42.1,10.4,2.4
2020-12-07,3.9,8.0,25.2,45.5,12.4,2.4
2020-12-08,3.9,8.0,28.0,47.5,16.9,2.4
2020-12-09,3.9,8.0,25.2,44.4,14.9,2.4
2020-12-10,4.1,10.0,23.4,34.3,14.4,2.7
2020-12-11,4.2,11.0,14.5,22.5,-2.9,2.9
2020-12-12,4.7,14.0,13.1,20.8,-3.5,3.5
2020-12-13,4.8,13.0,7.9,26.4,-8.3,3.6
2020-12-14,5.0,14.0,17.6,23.5,9.3,3.8
2020-12-15,5.0,14.0,7.2,16.7,-2.6,3.8
