date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2013-10-01,0.0,0.0,44.4,65.8,31.3,0.0
2013-10-02,0.0,0.0,42.1,62.8,27.9,0.0
2013-10-03,0.2,0.0,42.4,55.6,24.3,0.0
2013-10-04,0.3,0.0,23.0,30.6,16.5,0.0
2013-10-05,0.3,0.0,25.5,41.9,16.0,0.0
2013-10-06,0.3,0.0,32.7,52.7,18.9,0.0
2013-10-07,0.4,0.0,41.9,61.9,29.7,0.0
2013-10-08,0.4,0.0,41.9,57.6,29.3,0.0
2013-10-09,0.7,0.0,41.4,52.2,32.9,0.0
2013-10-10,2.3,8.0,30.4,35.2,25.5,1.3
2013-10-11,2.4,6.0,29.8,41.4,20.8,1.1
2013-10-12,2.4,4.0,30.0,44.2,20.1,1.0
2013-10-13,2.7,3.0,37.0,49.5,31.5,1.0
2013-10-14,2.7,3.0,30.4,40.6,19.8,0.9
2013-10-15,2.8,3.0,27.1,39.4,17.4,0.8
2013-10-16,2.8,2.0,25.0,36.3,16.3,0.6
2013-10-17,2.8,2.0,27.5,45.0,15.4,0.5
2013-10-18,2.8,1.0,26.2,37.4,16.3,0.3
2013-10-19,2.9,1.0,27.7,48.4,15.3,0.2
2013-10-20,2.9,0.0,30.2,47.7,19.2,0.0
2013-10-21,2.9,0.0,29.8,46.0,21.2,0.0
2013-10-22,2.9,0.0,33.1,53.8,22.5,0.0
2013-10-23,2.9,0.0,36.0,55.9,25.5,0.0
2013-10-24,3.0,0.0,37.2,55.8,26.8,0.0
2013-10-25,3.3,1.0,34.3,45.3,28.8,0.5
2013-10-26,3.3,1.0,32.4,49.8,25.7,0.3
2013-10-27,3.3,1.0,35.1,50.4,25.5,0.3
2013-10-28,3.3,1.0,38.7,45.7,32.9,0.3
2013-10-29,4.0,9.0,30.4,36.9,19.9,1.0
2013-10-30,4.1,7.0,21.6,31.5,14.4,1.2
2013-10-31,4.1,6.0,21.0,30.6,14.4,1.2
2013-11-01,4.1,4.0,26.6,37.8,18.0,1.2
2013-11-02,4.3,4.0,31.5,52.0,16.9,1.3
2013-11-03,4.3,4.0,32.0,41.9,21.9,1.4
2013-11-04,4.4,4.0,28.8,39.0,16.9,1.4
2013-11-05,4.4,8.0,13.8,24.6,1.2,1.6
2013-11-06,4.5,6.0,18.0,36.9,1.8,1.6
2013-11-07,4.5,6.0,27.5,46.4,14.9,1.6
2013-11-08,4.5,5.0,31.5,50.2,21.7,1.6
2013-11-09,4.5,5.0,31.3,51.6,21.4,1.6
2013-11-10,4.5,5.0,31.6,51.6,22.5,1.6
2013-11-11,4.6,4.0,30.0,48.0,21.2,1.7
2013-11-12,4.6,5.0,31.8,51.8,23.9,1.7
2013-11-13,4.6,5.0,32.5,51.1,24.6,1.7
2013-11-14,4.6,5.0,29.8,44.2,20.5,1.7
2013-11-15,5.2,10.0,29.8,37.2,19.6,2.3
2013-11-16,5.4,12.0,27.1,32.5,24.4,2.5
2013-11-17,5.4,11.0,24.8,40.1,13.1,2.7
2013-11-18,5.4,10.0,22.1,39.6,10.4,2.7
2013-11-19,5.4,9.0,31.3,46.0,21.6,2.7
2013-11-20,5.7,10.0,29.7,42.8,21.4,3.0
2013-11-21,6.0,15.0,28.8,37.2,21.9,3.1
2013-11-22,6.2,14.0,29.8,35.8,25.0,3.3
2013-11-23,6.5,19.0,30.9,38.3,25.3,3.6
