date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2013-10-01,0.0,0.0,35.6,47.1,28.4,0.0
2013-10-02,0.1,0.0,34.5,46.6,27.1,0.0
2013-10-03,0.2,0.0,33.3,40.6,28.8,0.0
2013-10-04,0.2,0.0,34.5,47.8,28.0,0.0
2013-10-05,0.3,0.0,37.8,55.4,26.4,0.0
2013-10-06,0.3,0.0,44.4,63.1,31.8,0.0
2013-10-07,0.3,0.0,45.3,58.6,36.0,0.0
2013-10-08,0.3,0.0,34.2,44.6,27.0,0.0
2013-10-09,0.3,0.0,37.4,52.2,26.4,0.0
2013-10-10,0.3,0.0,38.8,49.5,30.4,0.0
2013-10-11,0.3,0.0,34.9,47.7,26.8,0.0
2013-10-12,0.3,0.0,37.2,47.7,28.8,0.0
2013-10-13,0.3,0.0,37.2,49.1,29.7,0.0
2013-10-14,0.3,0.0,36.1,48.6,28.8,0.0
2013-10-15,0.3,0.0,34.2,47.7,26.6,0.0
2013-10-16,0.3,0.0,35.6,49.6,26.6,0.0
2013-10-17,0.3,0.0,36.7,50.7,28.4,0.0
2013-10-18,0.3,0.0,35.6,50.4,26.8,0.0
2013-10-19,0.4,0.0,40.3,57.7,30.6,0.0
2013-10-20,0.4,0.0,42.6,56.1,34.3,0.0
2013-10-21,0.4,0.0,41.0,56.5,31.6,0.0
2013-10-22,0.4,0.0,43.7,59.5,35.1,0.0
2013-10-23,0.4,0.0,44.1,60.1,35.8,0.0
2013-10-24,0.4,0.0,44.8,60.8,36.3,0.0
2013-10-25,0.4,0.0,44.6,59.4,37.0,0.0
2013-10-26,0.4,0.0,42.8,57.4,35.6,0.0
2013-10-27,0.4,0.0,40.5,55.4,32.0,0.0
2013-10-28,0.4,0.0,37.8,43.7,30.4,0.0
2013-10-29,0.4,0.0,32.0,41.4,26.8,0.0
2013-10-30,0.4,0.0,29.3,33.3,25.2,0.0
2013-10-31,0.5,0.0,30.4,37.8,23.7,0.0
2013-11-01,0.5,0.0,32.4,41.9,27.7,0.0
2013-11-02,0.7,0.0,33.4,43.7,25.5,0.0
2013-11-03,0.7,0.0,23.0,27.9,18.0,0.0
2013-11-04,0.7,0.0,20.1,26.4,12.9,0.0
2013-11-05,1.1,4.0,19.6,27.7,9.9,0.4
2013-11-06,1.5,3.0,31.5,36.1,25.9,0.8
2013-11-07,2.0,2.0,35.2,39.6,31.5,0.9
2013-11-08,2.0,2.0,30.0,34.7,26.2,0.9
2013-11-09,2.0,2.0,31.5,43.2,23.9,0.9
2013-11-10,2.0,2.0,38.3,51.3,32.0,0.9
2013-11-11,2.0,2.0,39.2,52.0,33.8,0.9
2013-11-12,2.0,1.0,43.5,54.3,36.9,0.9
2013-11-13,2.0,1.0,37.4,45.5,28.2,0.9
2013-11-14,2.0,1.0,30.7,40.8,25.2,0.9
2013-11-15,2.1,2.0,26.2,32.7,21.9,1.0
2013-11-16,2.8,8.0,23.5,27.1,19.6,1.8
2013-11-17,2.8,8.0,24.6,32.2,19.8,1.8
2013-11-18,3.0,7.0,30.0,37.9,21.9,2.0
2013-11-19,4.3,14.0,31.6,32.4,30.6,3.4
2013-11-20,5.2,19.0,28.2,33.3,16.2,4.3
2013-11-21,5.2,19.0,16.7,24.8,11.1,4.3
2013-11-22,5.2,17.0,17.2,26.2,8.8,4.3
2013-11-23,5.2,18.0,23.2,31.6,16.0,4.3
2013-11-24,5.2,17.0,26.2,33.3,19.9,4.3
2013-11-25,5.3,16.0,32.7,40.6,27.5,4.4
2013-11-26,5.3,17.0,34.0,42.1,28.8,4.4
2013-11-27,5.3,16.0,34.5,44.2,30.7,4.4
2013-11-28,5.3,16.0,32.9,42.3,28.8,4.4
2013-11-29,5.3,16.0,30.4,38.1,25.7,4.4
2013-11-30,5.3,13.0,32.2,36.7,27.3,4.4
2013-12-01,7.1,21.0,32.2,34.9,30.6,6.0
2013-12-02,7.6,23.0,27.0,33.8,12.0,6.5
2013-12-03,7.6,23.0,9.7,17.2,0.9,6.5
2013-12-04,7.6,23.0,1.9,7.3,-3.3,6.5
2013-12-05,7.6,23.0,0.9,7.3,-3.5,6.5
2013-12-06,7.6,23.0,1.2,9.1,-7.6,6.5
2013-12-07,7.6,23.0,7.2,15.4,-3.8,6.5
2013-12-08,7.6,23.0,-2.6,5.0,-8.5,6.5
2013-12-09,7.9,23.0,3.7,13.5,-7.1,6.6
2013-12-10,7.9,23.0,12.2,17.4,7.9,6.6
2013-12-11,7.9,23.0,12.0,19.2,6.3,6.6
2013-12-12,7.9,22.0,19.8,29.8,13.5,6.6
2013-12-13,8.0,23.0,24.1,31.5,18.7,6.7
2013-12-14,8.1,23.0,26.8,32.0,21.6,6.8
2013-12-15,8.1,23.0,27.9,36.5,22.6,6.8
2013-12-16,8.1,23.0,27.1,35.2,23.0,6.8
2013-12-17,8.1,22.0,30.6,40.5,24.4,6.8
2013-12-18,8.1,21.0,29.5,38.3,23.9,6.8
2013-12-19,8.2,23.0,21.0,27.3,11.8,6.9
2013-12-20,8.3,25.0,14.0,20.7,9.0,7.0
2013-12-21,8.4,25.0,23.2,29.5,17.1,7.1
2013-12-22,8.6,26.0,27.0,30.2,23.2,7.3
