date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2013-10-01,0.8,0.0,37.4,41.4,34.3,0.0
2013-10-02,1.0,0.0,35.8,42.4,31.6,0.0
2013-10-03,1.0,0.0,37.8,45.3,32.5,0.0
2013-10-04,1.0,0.0,46.4,56.8,36.1,0.0
2013-10-05,1.0,0.0,55.8,70.7,45.3,0.0
2013-10-06,1.0,0.0,56.1,65.7,48.0,0.0
2013-10-07,1.4,0.0,41.4,48.2,38.3,0.0
2013-10-08,2.1,0.0,37.9,39.6,33.4,0.0
2013-10-09,2.1,0.0,38.1,45.9,30.7,0.0
2013-10-10,2.1,0.0,41.0,47.5,36.0,0.0
2013-10-11,2.1,0.0,41.4,47.3,38.1,0.0
2013-10-12,2.1,0.0,38.3,43.9,32.7,0.0
2013-10-13,2.1,0.0,41.7,51.4,32.7,0.0
2013-10-14,2.1,0.0,45.7,54.7,39.4,0.0
2013-10-15,2.1,0.0,48.4,58.3,39.2,0.0
2013-10-16,2.1,0.0,50.9,60.1,45.5,0.0
2013-10-17,2.1,0.0,50.7,61.3,44.8,0.0
2013-10-18,2.1,0.0,54.0,64.9,45.0,0.0
2013-10-19,2.1,0.0,57.4,67.5,52.5,0.0
2013-10-20,2.1,0.0,57.6,68.9,50.9,0.0
2013-10-21,2.1,0.0,61.0,68.2,55.8,0.0
2013-10-22,2.1,0.0,61.0,70.5,54.9,0.0
2013-10-23,2.1,0.0,59.7,69.1,53.8,0.0
2013-10-24,2.1,0.0,57.4,70.7,52.5,0.0
2013-10-25,2.1,0.0,55.0,66.0,51.1,0.0
2013-10-26,2.1,0.0,52.7,62.6,41.7,0.0
2013-10-27,2.6,0.0,38.1,44.2,32.9,0.0
2013-10-28,2.8,0.0,36.9,40.6,34.3,0.0
2013-10-29,2.8,0.0,38.1,47.1,31.8,0.0
2013-10-30,2.8,0.0,40.3,48.0,34.3,0.0
2013-10-31,2.9,0.0,42.6,45.0,38.8,0.0
2013-11-01,2.9,0.0,45.5,53.2,37.2,0.0
2013-11-02,4.2,1.0,37.0,51.4,31.5,0.2
2013-11-03,4.8,4.0,31.6,32.0,30.6,0.6
2013-11-04,5.1,3.0,32.2,34.0,30.9,0.8
2013-11-05,5.8,1.0,39.2,43.2,33.1,0.5
2013-11-06,5.8,0.0,45.3,47.7,41.9,0.1
2013-11-07,6.6,0.0,39.9,46.8,33.8,0.0
2013-11-08,6.6,0.0,35.1,37.8,33.1,0.0
2013-11-09,6.6,0.0,42.4,48.9,33.8,0.0
2013-11-10,6.6,0.0,51.4,56.8,46.4,0.0
2013-11-11,6.6,0.0,51.6,59.4,44.4,0.0
2013-11-12,6.9,0.0,47.5,56.7,43.2,0.0
2013-11-13,6.9,0.0,41.0,46.8,36.0,0.0
2013-11-14,6.9,0.0,35.6,40.6,31.5,0.0
2013-11-15,7.2,1.0,32.0,33.4,30.7,0.2
2013-11-16,8.0,3.0,32.2,33.1,31.6,0.9
