date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2006-10-01,0.0,0.0,47.5,64.0,35.1,0.0
2006-10-02,0.3,0.0,46.8,58.8,36.0,0.0
2006-10-03,0.6,0.0,42.8,52.9,34.2,0.0
2006-10-04,0.6,0.0,45.9,60.4,32.0,0.0
2006-10-05,0.6,0.0,48.4,59.5,41.4,0.0
2006-10-06,0.9,0.0,46.0,53.6,41.4,0.0
2006-10-07,1.3,0.0,39.2,45.7,33.1,0.0
2006-10-08,1.3,0.0,39.0,52.9,31.6,0.0
2006-10-09,1.7,0.0,35.1,45.0,30.7,0.0
2006-10-10,1.8,0.0,30.9,32.7,28.0,0.0
2006-10-11,1.8,0.0,34.0,37.2,30.9,0.0
2006-10-12,1.8,0.0,34.9,46.0,29.7,0.0
2006-10-13,1.8,0.0,37.4,52.0,27.1,0.0
2006-10-14,1.8,0.0,36.5,47.5,29.7,0.0
2006-10-15,1.9,0.0,37.0,45.9,28.8,0.0
2006-10-16,2.6,,32.9,38.3,27.1,0.7
2006-10-17,3.1,6.0,25.5,34.7,16.3,0.9
2006-10-18,3.1,,18.7,22.1,12.0,0.9
2006-10-19,3.6,,25.9,29.7,21.9,1.3
2006-10-20,4.8,15.0,28.2,32.7,21.2,2.4
2006-10-21,4.8,,18.3,26.8,9.0,2.4
2006-10-22,4.9,13.0,21.4,33.4,16.3,2.3
2006-10-23,4.9,8.0,28.4,46.0,15.6,2.3
2006-10-24,4.9,9.0,33.1,51.4,21.6,2.2
2006-10-25,5.4,,29.1,37.0,23.4,2.6
2006-10-26,5.6,,22.6,29.5,14.5,2.9
2006-10-27,5.6,10.0,24.4,36.7,13.8,2.8
2006-10-28,5.6,11.0,29.8,47.7,17.4,2.8
2006-10-29,5.6,7.0,35.1,51.1,22.5,2.8
2006-10-30,5.6,8.0,32.9,43.2,23.7,2.7
2006-10-31,5.6,7.0,25.0,36.3,13.8,2.8
2006-11-01,5.6,8.0,17.8,32.9,4.5,2.6
2006-11-02,5.7,6.0,25.0,40.5,11.8,2.6
2006-11-03,5.7,6.0,31.6,40.8,24.8,2.5
2006-11-04,5.8,,30.2,38.8,25.7,2.7
2006-11-05,5.8,6.0,31.3,39.6,27.9,2.7
2006-11-06,5.8,5.0,34.0,38.1,30.0,2.7
2006-11-07,5.8,5.0,40.1,51.3,32.2,2.4
2006-11-08,5.8,3.0,41.9,56.8,30.9,2.2
2006-11-09,5.9,,33.3,48.0,20.7,2.2
2006-11-10,5.9,5.0,19.0,27.3,12.6,2.0
2006-11-11,6.2,,26.8,37.2,13.8,2.4
2006-11-12,6.4,,17.1,24.6,4.5,2.7
2006-11-13,6.7,,19.8,25.7,5.2,2.9
2006-11-14,7.8,,21.7,27.7,12.6,4.0
2006-11-15,7.8,14.0,15.3,28.8,5.7,4.0
2006-11-16,8.0,,23.7,37.0,10.9,4.0
2006-11-17,8.0,,29.1,38.1,24.6,4.1
2006-11-18,8.0,,26.8,36.7,14.2,4.0
2006-11-19,8.0,15.0,25.5,44.6,12.6,4.0
2006-11-20,8.0,13.0,32.2,46.8,23.0,4.0
2006-11-21,8.1,14.0,35.8,47.5,23.2,4.0
2006-11-22,8.1,13.0,37.4,49.6,28.8,4.1
2006-11-23,8.1,14.0,30.7,43.0,11.7,4.2
2006-11-24,8.1,14.0,23.4,40.3,9.5,3.8
2006-11-25,8.1,,29.5,36.3,24.3,4.1
2006-11-26,8.4,,23.7,34.9,18.3,4.4
2006-11-27,8.8,,25.7,34.9,19.0,4.7
2006-11-28,9.2,,9.3,19.0,3.9,5.2
2006-11-29,9.3,23.0,-1.7,10.8,-12.1,5.2
2006-11-30,9.4,,1.6,14.7,-14.6,5.2
2006-12-01,9.5,,9.7,16.9,-2.2,5.4
2006-12-02,9.6,,2.7,16.0,-7.6,5.4
2006-12-03,9.6,,5.0,19.0,-6.9,5.4
2006-12-04,9.7,22.0,14.4,34.0,2.8,5.4
2006-12-05,9.7,21.0,19.8,34.2,7.9,5.4
2006-12-06,9.7,21.0,21.7,32.7,14.2,5.4
2006-12-07,9.7,21.0,21.6,36.9,13.3,5.4
2006-12-08,9.7,20.0,25.0,43.9,14.9,5.4
2006-12-09,9.7,21.0,26.2,37.8,17.2,5.3
2006-12-10,9.7,20.0,24.4,36.7,16.7,5.4
2006-12-11,10.1,,21.0,23.4,16.2,5.8
2006-12-12,10.4,,19.6,23.0,13.3,6.1
2006-12-13,10.7,,25.3,29.3,21.6,6.4
2006-12-14,10.9,,30.6,32.4,27.1,6.8
2006-12-15,10.9,,30.9,39.0,27.1,6.8
2006-12-16,11.4,,14.2,28.0,10.6,7.3
2006-12-17,11.9,,15.8,23.5,5.7,7.9
2006-12-18,11.9,35.0,10.2,29.5,-1.1,7.9
2006-12-19,11.9,33.0,20.5,41.4,9.0,7.8
2006-12-20,12.3,,14.9,19.6,13.3,8.2
2006-12-21,12.3,,12.9,27.7,5.0,8.2
2006-12-22,12.3,34.0,16.0,32.9,4.3,8.2
2006-12-23,12.3,,15.8,27.1,8.2,8.2
2006-12-24,12.8,,12.4,22.3,0.0,8.7
2006-12-25,12.8,37.0,14.4,26.2,-1.5,8.7
2006-12-26,12.8,36.0,26.4,33.3,20.8,8.7
2006-12-27,13.0,,25.7,28.2,21.7,8.9
2006-12-28,13.2,38.0,23.0,29.7,13.1,9.0
2006-12-29,13.2,33.0,16.0,28.8,6.1,9.0
2006-12-30,13.2,36.0,16.2,35.2,4.6,9.0
2006-12-31,13.2,35.0,16.7,34.0,5.9,9.0
2007-01-01,13.2,34.0,18.7,36.0,5.4,8.9
2007-01-02,13.2,34.0,16.7,32.5,4.6,8.9
2007-01-03,13.3,33.0,27.0,38.5,14.5,8.9
2007-01-04,13.9,,23.0,29.8,13.3,9.6
2007-01-05,13.9,,10.2,19.6,1.6,9.6
2007-01-06,14.2,,4.6,12.0,-7.2,10.0
2007-01-07,14.3,42.0,8.1,15.6,1.2,10.0
2007-01-08,14.3,,20.7,23.5,15.6,10.0
2007-01-09,14.3,,23.0,37.8,11.3,10.0
2007-01-10,14.3,39.0,27.0,38.5,16.5,10.1
2007-01-11,14.6,41.0,23.5,29.1,12.6,10.4
2007-01-12,15.1,,14.7,26.2,5.4,10.9
2007-01-13,15.1,47.0,5.0,14.9,-6.5,11.0
2007-01-14,15.2,45.0,-4.0,15.4,-15.5,11.0
2007-01-15,15.2,44.0,-6.5,8.4,-17.7,11.0
