date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2006-10-01,0.1,0.0,44.4,60.8,34.7,0.0
2006-10-02,0.8,0.0,39.2,53.6,30.9,0.0
2006-10-03,0.8,0.0,36.7,52.2,28.8,0.0
2006-10-04,1.2,0.0,39.4,49.1,34.5,0.0
2006-10-05,1.3,0.0,40.3,43.7,37.0,0.0
2006-10-06,2.2,2.0,35.6,39.2,30.4,0.3
2006-10-07,2.3,0.0,29.7,34.7,25.0,0.0
2006-10-08,2.3,0.0,30.9,43.5,22.5,0.0
2006-10-09,2.4,0.0,30.7,38.3,27.7,0.1
2006-10-10,2.5,0.0,29.1,36.0,25.3,0.0
2006-10-11,2.5,0.0,31.6,42.8,23.0,0.0
2006-10-12,2.5,0.0,36.0,49.8,27.0,0.0
2006-10-13,2.5,0.0,37.4,54.0,27.3,0.0
2006-10-14,2.5,0.0,33.1,41.9,27.9,0.0
2006-10-15,2.5,0.0,36.1,51.4,25.5,0.0
2006-10-16,3.1,4.0,27.1,34.5,18.3,0.3
2006-10-17,3.2,5.0,22.3,27.1,19.0,0.3
2006-10-18,3.3,4.0,19.2,30.2,12.6,0.3
2006-10-19,3.4,3.0,27.1,34.5,19.6,0.3
2006-10-20,3.6,8.0,25.7,31.5,19.2,0.5
2006-10-21,3.7,7.0,20.8,31.6,12.9,0.5
2006-10-22,3.7,6.0,25.7,42.6,12.7,0.5
2006-10-23,3.7,4.0,34.7,51.8,22.1,0.6
2006-10-24,3.7,4.0,35.1,49.8,26.2,0.6
2006-10-25,4.0,7.0,21.4,32.4,14.4,0.8
2006-10-26,4.1,8.0,22.6,30.9,15.4,0.8
2006-10-27,4.1,6.0,33.3,44.1,25.7,0.8
2006-10-28,4.1,6.0,35.8,50.7,25.9,0.8
2006-10-29,4.1,5.0,32.0,46.0,24.4,0.8
2006-10-30,4.1,6.0,27.5,37.2,22.1,0.8
2006-10-31,4.1,5.0,22.5,32.9,14.0,0.8
2006-11-01,4.1,6.0,21.2,37.0,11.1,0.8
2006-11-02,4.1,5.0,29.5,40.8,19.8,0.8
2006-11-03,4.1,5.0,28.4,37.8,20.5,0.8
2006-11-04,4.2,6.0,26.4,31.6,18.3,0.8
2006-11-05,4.2,6.0,27.0,35.8,16.5,0.8
2006-11-06,4.2,5.0,35.2,44.6,29.3,0.8
2006-11-07,4.2,5.0,38.5,50.9,31.5,0.8
2006-11-08,4.2,5.0,37.0,49.5,30.0,0.8
2006-11-09,4.4,8.0,22.3,31.3,13.8,0.9
2006-11-10,4.6,9.0,16.3,29.7,5.0,0.9
2006-11-11,4.9,11.0,20.1,27.3,12.2,1.2
2006-11-12,4.9,12.0,12.2,22.1,5.0,1.2
2006-11-13,5.5,18.0,19.8,24.6,10.4,2.0
2006-11-14,7.3,29.0,15.3,23.9,4.6,3.3
2006-11-15,7.3,26.0,18.3,32.7,6.4,3.3
2006-11-16,7.3,24.0,24.4,34.0,15.3,3.3
2006-11-17,7.3,22.0,26.8,37.8,18.3,3.3
2006-11-18,7.3,21.0,23.5,36.7,13.6,3.3
2006-11-19,7.3,20.0,26.4,42.6,14.0,3.2
2006-11-20,7.3,19.0,30.0,43.5,23.4,3.1
2006-11-21,7.3,18.0,30.0,40.6,19.8,3.1
2006-11-22,7.3,18.0,29.7,41.0,21.4,3.1
2006-11-23,7.3,18.0,20.5,32.2,5.0,3.1
2006-11-24,7.3,18.0,15.3,32.0,4.5,3.1
2006-11-25,7.3,18.0,16.2,29.8,8.2,3.1
2006-11-26,7.3,17.0,17.4,29.1,7.7,3.1
2006-11-27,8.0,30.0,15.3,20.1,6.3,3.9
2006-11-28,8.4,29.0,2.8,10.8,-4.4,4.0
2006-11-29,8.4,27.0,-4.7,2.8,-12.1,4.0
2006-11-30,8.6,26.0,13.3,25.5,-1.3,4.1
2006-12-01,8.6,27.0,8.6,16.2,-2.7,4.1
2006-12-02,8.6,26.0,0.7,9.5,-5.4,4.1
2006-12-03,8.6,24.0,14.5,27.1,1.9,4.1
2006-12-04,8.7,24.0,23.0,34.5,14.5,4.1
2006-12-05,8.7,23.0,23.4,31.8,14.2,4.1
2006-12-06,8.7,23.0,22.5,30.0,14.7,4.1
2006-12-07,8.7,23.0,26.6,40.3,17.4,4.1
2006-12-08,8.7,22.0,25.0,39.6,16.2,4.1
2006-12-09,8.7,22.0,19.0,29.3,12.6,4.1
2006-12-10,8.8,23.0,16.3,23.5,9.1,4.2
2006-12-11,8.8,23.0,14.2,20.1,5.9,4.2
2006-12-12,9.0,24.0,20.3,27.0,11.7,4.4
2006-12-13,9.1,25.0,25.5,29.5,21.6,4.6
2006-12-14,9.3,25.0,28.8,32.7,24.6,4.7
2006-12-15,9.5,29.0,24.8,31.8,14.5,4.9
2006-12-16,9.8,31.0,10.4,14.9,6.4,5.1
2006-12-17,9.9,32.0,6.4,13.6,-3.8,5.2
2006-12-18,9.9,30.0,3.9,16.9,-4.0,5.2
2006-12-19,9.9,29.0,14.4,27.9,2.7,5.2
2006-12-20,9.9,29.0,16.0,24.6,5.7,5.2
2006-12-21,9.9,28.0,21.0,31.3,13.3,5.2
2006-12-22,10.1,29.0,15.8,23.4,9.5,5.3
2006-12-23,10.3,29.0,15.8,28.8,0.0,5.4
2006-12-24,10.3,31.0,12.7,18.3,7.0,5.4
2006-12-25,10.5,30.0,26.4,36.3,10.8,5.6
2006-12-26,10.5,29.0,26.6,37.4,22.3,5.6
2006-12-27,10.8,34.0,20.8,23.9,16.5,5.9
2006-12-28,10.9,33.0,17.6,23.2,12.7,6.0
2006-12-29,10.9,32.0,17.2,26.4,6.8,6.0
2006-12-30,10.9,32.0,25.5,34.3,16.9,6.0
2006-12-31,10.9,31.0,23.2,33.8,13.6,6.0
2007-01-01,10.9,30.0,18.7,29.5,10.0,6.0
2007-01-02,11.0,30.0,23.7,34.2,14.5,6.0
2007-01-03,11.1,29.0,27.7,36.7,22.1,6.0
2007-01-04,11.6,39.0,18.3,25.9,6.6,6.4
2007-01-05,11.6,37.0,3.0,9.7,-5.3,6.4
2007-01-06,11.7,38.0,5.9,14.7,-7.6,6.5
2007-01-07,11.9,36.0,9.7,19.8,-0.9,6.5
2007-01-08,11.9,34.0,21.6,29.7,16.9,6.5
2007-01-09,11.9,34.0,24.3,39.6,13.6,6.5
2007-01-10,11.9,33.0,22.1,32.0,12.4,6.5
2007-01-11,12.1,36.0,13.5,20.7,3.6,6.6
2007-01-12,12.2,37.0,4.5,13.1,-3.6,6.7
2007-01-13,12.2,36.0,-5.1,3.6,-12.1,6.7
2007-01-14,12.2,36.0,-4.7,7.3,-11.7,6.7
2007-01-15,12.2,35.0,5.7,14.0,-4.7,6.7
2007-01-16,12.2,35.0,10.2,25.9,-1.7,6.7
2007-01-17,12.2,34.0,5.9,19.9,-2.7,6.7
2007-01-18,12.2,34.0,10.6,24.6,0.0,6.7
2007-01-19,12.2,33.0,18.3,33.4,8.2,6.7
2007-01-20,12.3,35.0,12.9,24.3,-0.8,7.0
2007-01-21,12.3,35.0,5.0,17.2,-1.8,7.0
2007-01-22,12.3,34.0,15.3,26.2,-1.5,7.0
2007-01-23,12.3,33.0,27.0,34.2,17.4,7.0
2007-01-24,12.3,33.0,27.1,42.3,16.2,7.0
2007-01-25,12.3,33.0,25.2,42.6,16.5,7.0
2007-01-26,12.3,33.0,23.4,36.3,14.0,7.0
2007-01-27,12.3,33.0,14.9,30.4,3.2,7.0
2007-01-28,12.3,33.0,15.3,29.7,5.2,7.0
2007-01-29,12.3,33.0,16.0,27.7,9.1,7.0
2007-01-30,12.3,33.0,13.1,24.1,5.9,7.0
2007-01-31,12.4,34.0,6.4,15.1,-3.3,7.1
2007-02-01,12.4,35.0,0.9,6.4,-2.7,7.1
2007-02-02,12.4,35.0,2.5,13.6,-5.1,7.1
2007-02-03,12.4,34.0,16.3,26.6,2.3,7.1
2007-02-04,12.4,34.0,24.3,28.2,19.9,7.1
2007-02-05,12.4,34.0,33.8,44.8,27.0,7.1
2007-02-06,12.4,34.0,32.0,46.6,22.3,7.1
2007-02-07,12.4,33.0,27.3,43.9,18.7,7.1
2007-02-08,12.4,33.0,24.6,33.4,20.3,7.1
2007-02-09,12.4,33.0,24.3,33.8,17.2,7.3
2007-02-10,12.8,38.0,27.0,39.2,20.7,7.9
2007-02-11,13.7,46.0,25.0,28.8,20.5,8.9
2007-02-12,13.7,47.0,15.3,26.4,5.0,8.9
2007-02-13,13.8,45.0,12.9,25.0,2.5,9.0
