date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2021-10-01,0.0,0.0,39.2,50.7,28.4,0.0
2021-10-02,0.1,0.0,39.0,55.6,31.5,0.0
2021-10-03,0.1,0.0,42.1,59.5,30.0,0.0
2021-10-04,0.1,0.0,43.7,60.6,33.1,0.0
2021-10-05,0.2,0.0,42.3,56.5,34.5,0.0
2021-10-06,0.9,0.0,36.9,44.2,32.0,0.0
2021-10-07,1.1,0.0,37.9,51.6,32.4,0.0
2021-10-08,1.6,0.0,34.2,36.5,30.4,0.0
2021-10-09,1.7,0.0,29.1,36.5,26.8,0.0
2021-10-10,1.8,0.0,29.1,38.3,25.0,0.0
2021-10-11,2.1,2.0,30.7,39.6,25.5,0.3
2021-10-12,2.6,10.0,25.5,32.7,18.3,0.8
2021-10-13,2.7,8.0,19.8,29.5,13.5,0.8
2021-10-14,2.7,6.0,18.0,28.0,11.5,0.8
2021-10-15,2.8,6.0,23.5,38.7,11.8,0.8
2021-10-16,2.8,4.0,35.6,53.1,23.9,0.7
2021-10-17,2.8,3.0,36.5,48.6,26.8,0.7
2021-10-18,3.2,8.0,29.7,39.0,23.5,1.1
2021-10-19,3.5,9.0,25.2,35.8,18.3,1.4
2021-10-20,3.6,7.0,27.1,41.0,16.2,1.4
2021-10-21,3.6,6.0,35.1,50.2,24.4,1.4
2021-10-22,3.6,6.0,34.7,52.0,26.4,1.4
2021-10-23,3.8,6.0,28.2,31.6,24.3,1.5
2021-10-24,4.0,5.0,30.2,36.1,23.7,1.6
2021-10-25,4.7,10.0,30.2,36.1,23.7,2.3
2021-10-26,4.9,11.0,21.4,26.4,19.2,2.2
2021-10-27,4.9,9.0,25.3,31.6,20.7,2.2
2021-10-28,4.9,9.0,30.2,40.6,23.7,2.2
2021-10-29,5.0,9.0,33.8,50.4,23.2,2.2
2021-10-30,5.0,9.0,35.6,46.8,26.6,2.2
2021-10-31,5.0,9.0,34.0,45.5,27.1,2.2
